#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 172 128
# Band-Index    1
   0.00000    -68.884597    -68.815828
   0.01545    -68.884597    -68.815828
   0.03090    -68.884597    -68.815828
   0.04636    -68.884627    -68.815859
   0.06181    -68.884663    -68.815895
   0.07726    -68.884666    -68.815897
   0.09271    -68.884668    -68.815899
   0.10816    -68.884656    -68.815888
   0.12361    -68.884633    -68.815864
   0.13907    -68.884632    -68.815863
   0.15452    -68.884652    -68.815883
   0.16997    -68.884678    -68.815910
   0.18542    -68.884683    -68.815914
   0.20087    -68.884695    -68.815926
   0.21633    -68.884682    -68.815913
   0.23178    -68.884666    -68.815897
   0.24723    -68.884660    -68.815891
   0.26268    -68.884660    -68.815891
   0.27813    -68.884691    -68.815922
   0.29358    -68.884755    -68.815987
   0.30904    -68.884746    -68.815977
   0.32449    -68.884747    -68.815978
   0.33994    -68.884751    -68.815983
   0.35539    -68.884758    -68.815989
   0.37084    -68.884769    -68.816001
   0.38629    -68.884792    -68.816024
   0.40175    -68.884779    -68.816011
   0.41720    -68.884739    -68.815970
   0.43265    -68.884760    -68.815991
   0.44810    -68.884746    -68.815978
   0.46355    -68.884746    -68.815977
   0.47901    -68.884771    -68.816003
   0.49446    -68.884773    -68.816004
   0.50991    -68.884749    -68.815980
   0.52536    -68.884760    -68.815991
   0.54081    -68.884772    -68.816004
   0.55626    -68.884763    -68.815994
   0.57172    -68.884711    -68.815942
   0.58717    -68.884697    -68.815928
   0.58717    -68.884697    -68.815928
   0.60447    -68.884741    -68.815972
   0.62177    -68.884769    -68.816000
   0.63907    -68.884713    -68.815944
   0.65637    -68.884720    -68.815951
   0.67367    -68.884721    -68.815952
   0.69097    -68.884716    -68.815947
   0.70827    -68.884727    -68.815958
   0.72557    -68.884705    -68.815936
   0.74286    -68.884727    -68.815958
   0.76016    -68.884728    -68.815960
   0.77746    -68.884727    -68.815958
   0.79476    -68.884751    -68.815982
   0.79476    -68.884751    -68.815982
   0.81033    -68.884752    -68.815983
   0.82590    -68.884731    -68.815962
   0.84147    -68.884738    -68.815969
   0.85704    -68.884714    -68.815945
