#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 256 128
# Band-Index    1
   0.00000    -52.560195    -46.995785
   0.01562    -52.560171    -46.995752
   0.03124    -52.560171    -46.995752
   0.04686    -52.560169    -46.995751
   0.06248    -52.560174    -46.995758
   0.07810    -52.560186    -46.995775
   0.09372    -52.560185    -46.995774
   0.10934    -52.560185    -46.995775
   0.12496    -52.560195    -46.995789
   0.14058    -52.560198    -46.995792
   0.15620    -52.560199    -46.995794
   0.17182    -52.560209    -46.995806
   0.18744    -52.560210    -46.995812
   0.20306    -52.560210    -46.995812
   0.21868    -52.560212    -46.995813
   0.23430    -52.560214    -46.995816
   0.24992    -52.560214    -46.995816
   0.26554    -52.560201    -46.995796
   0.28116    -52.560182    -46.995771
   0.29678    -52.560174    -46.995756
   0.31240    -52.560154    -46.995726
   0.32801    -52.560143    -46.995712
   0.34363    -52.560144    -46.995714
   0.35925    -52.560152    -46.995725
   0.37487    -52.560144    -46.995713
   0.39049    -52.560134    -46.995691
   0.40611    -52.560123    -46.995681
   0.42173    -52.560127    -46.995687
   0.43735    -52.560102    -46.995649
   0.45297    -52.560102    -46.995649
   0.46859    -52.560109    -46.995661
   0.48421    -52.560114    -46.995661
   0.49983    -52.560113    -46.995661
   0.51545    -52.560093    -46.995635
   0.53107    -52.560097    -46.995638
   0.54669    -52.560097    -46.995639
   0.56231    -52.560097    -46.995639
   0.57793    -52.560102    -46.995647
   0.59355    -52.560106    -46.995653
   0.59355    -52.560106    -46.995653
   0.60964    -52.560091    -46.995634
   0.62573    -52.560090    -46.995632
   0.64182    -52.560096    -46.995639
   0.65791    -52.560109    -46.995660
   0.67399    -52.560136    -46.995706
   0.69008    -52.560129    -46.995701
   0.70617    -52.560129    -46.995707
   0.72226    -52.560137    -46.995714
   0.73835    -52.560138    -46.995716
   0.75444    -52.560137    -46.995720
   0.77053    -52.560118    -46.995690
   0.78662    -52.560124    -46.995696
   0.80270    -52.560122    -46.995691
   0.81879    -52.560108    -46.995672
   0.83488    -52.560111    -46.995679
   0.85097    -52.560135    -46.995717
   0.86706    -52.560138    -46.995720
   0.88315    -52.560142    -46.995723
   0.89924    -52.560146    -46.995731
   0.89924    -52.560146    -46.995731
   0.91502    -52.560141    -46.995724
   0.93080    -52.560139    -46.995722
   0.94658    -52.560137    -46.995717
   0.96236    -52.560136    -46.995712
   0.97814    -52.560138    -46.995712
   0.99392    -52.560133    -46.995706
   1.00970    -52.560132    -46.995705
   1.02548    -52.560141    -46.995717
   1.04126    -52.560145    -46.995722
   1.05704    -52.560148    -46.995728
   1.07282    -52.560149    -46.995730
   1.08860    -52.560142    -46.995724
   1.10438    -52.560132    -46.995711
   1.12016    -52.560128    -46.995709
   1.13594    -52.560123    -46.995703
   1.15172    -52.560123    -46.995704
   1.16750    -52.560132    -46.995718
   1.18328    -52.560132    -46.995716
   1.19906    -52.560125    -46.995704
   1.21484    -52.560126    -46.995706
   1.23062    -52.560127    -46.995710
   1.24640    -52.560127    -46.995709
   1.26218    -52.560132    -46.995716
   1.27796    -52.560128    -46.995711
   1.29374    -52.560127    -46.995711
   1.30952    -52.560130    -46.995716
   1.32530    -52.560115    -46.995697
   1.32530    -52.560115    -46.995697
   1.34118    -52.560122    -46.995702
   1.35707    -52.560140    -46.995724
   1.37296    -52.560142    -46.995729
   1.38884    -52.560144    -46.995733
   1.40473    -52.560141    -46.995726
   1.42062    -52.560138    -46.995721
   1.43650    -52.560130    -46.995711
   1.45239    -52.560130    -46.995708
   1.46828    -52.560141    -46.995721
   1.48417    -52.560144    -46.995725
   1.50005    -52.560146    -46.995724
   1.51594    -52.560156    -46.995739
   1.53183    -52.560156    -46.995737
   1.54771    -52.560156    -46.995734
   1.56360    -52.560167    -46.995748
   1.57949    -52.560164    -46.995744
   1.59538    -52.560164    -46.995745
   1.61126    -52.560163    -46.995748
   1.62715    -52.560173    -46.995760
   1.64304    -52.560174    -46.995762
   1.65892    -52.560188    -46.995782
   1.67481    -52.560176    -46.995769
   1.69070    -52.560180    -46.995775
   1.70658    -52.560185    -46.995782
   1.72247    -52.560191    -46.995791
   1.73836    -52.560190    -46.995783
   1.75425    -52.560183    -46.995776
   1.77013    -52.560175    -46.995758
   1.78602    -52.560170    -46.995750
   1.80191    -52.560171    -46.995752
   1.81779    -52.560173    -46.995754
   1.83368    -52.560183    -46.995768
   1.84957    -52.560195    -46.995785
   1.84957    -52.560195    -46.995785
   1.86524    -52.560186    -46.995773
   1.88092    -52.560184    -46.995770
   1.89660    -52.560189    -46.995779
   1.91227    -52.560185    -46.995774
   1.92795    -52.560188    -46.995782
   1.94363    -52.560187    -46.995782
   1.95930    -52.560177    -46.995765
   1.97498    -52.560170    -46.995754
   1.99065    -52.560154    -46.995727
   2.00633    -52.560154    -46.995727
   2.02201    -52.560156    -46.995729
   2.03768    -52.560140    -46.995706
   2.05336    -52.560142    -46.995706
   2.06904    -52.560124    -46.995684
   2.08471    -52.560127    -46.995688
   2.10039    -52.560129    -46.995691
   2.11606    -52.560139    -46.995708
   2.13174    -52.560138    -46.995702
   2.14742    -52.560131    -46.995692
   2.16309    -52.560127    -46.995684
   2.17877    -52.560127    -46.995685
   2.19445    -52.560127    -46.995692
   2.21012    -52.560131    -46.995697
   2.22580    -52.560141    -46.995714
   2.24147    -52.560140    -46.995710
   2.25715    -52.560140    -46.995708
   2.27283    -52.560152    -46.995729
   2.28850    -52.560150    -46.995723
   2.30418    -52.560151    -46.995721
   2.31986    -52.560158    -46.995732
   2.33553    -52.560158    -46.995733
   2.35121    -52.560148    -46.995723
   2.36688    -52.560149    -46.995721
   2.38256    -52.560148    -46.995721
   2.39824    -52.560142    -46.995713
   2.41391    -52.560142    -46.995709
   2.42959    -52.560127    -46.995688
   2.44527    -52.560139    -46.995704
   2.46094    -52.560125    -46.995682
   2.46094    -52.560125    -46.995682
   2.47703    -52.560127    -46.995686
   2.49312    -52.560122    -46.995681
   2.50921    -52.560124    -46.995689
   2.52530    -52.560128    -46.995695
   2.54139    -52.560126    -46.995693
   2.55749    -52.560134    -46.995700
   2.57358    -52.560130    -46.995697
   2.58967    -52.560128    -46.995693
   2.60576    -52.560130    -46.995697
   2.62185    -52.560125    -46.995690
   2.63794    -52.560123    -46.995689
   2.65403    -52.560135    -46.995703
   2.67012    -52.560134    -46.995703
   2.68621    -52.560138    -46.995710
   2.68621    -52.560138    -46.995710
   2.70188    -52.560130    -46.995700
   2.71755    -52.560135    -46.995705
   2.73322    -52.560137    -46.995708
   2.74889    -52.560152    -46.995727
   2.76456    -52.560146    -46.995720
   2.78023    -52.560147    -46.995721
   2.79590    -52.560143    -46.995717
   2.81158    -52.560145    -46.995718
   2.82725    -52.560149    -46.995724
   2.84292    -52.560134    -46.995703
   2.85859    -52.560139    -46.995711
   2.87426    -52.560133    -46.995705
   2.88993    -52.560134    -46.995705
   2.90560    -52.560140    -46.995712
   2.92127    -52.560146    -46.995723
   2.93694    -52.560142    -46.995718
   2.95261    -52.560142    -46.995718
   2.96828    -52.560142    -46.995717
   2.98395    -52.560147    -46.995727
   2.99963    -52.560158    -46.995741
   3.01530    -52.560153    -46.995733
   3.03097    -52.560144    -46.995719
   3.04664    -52.560147    -46.995719
   3.06231    -52.560152    -46.995726
   3.07798    -52.560150    -46.995722
   3.09365    -52.560156    -46.995730
   3.10932    -52.560149    -46.995722
   3.12499    -52.560160    -46.995736
   3.14066    -52.560167    -46.995745
   3.15633    -52.560176    -46.995759
   3.17200    -52.560169    -46.995748
   3.18768    -52.560168    -46.995749
   3.20335    -52.560169    -46.995750
   3.21902    -52.560180    -46.995768
   3.23469    -52.560186    -46.995774
   3.25036    -52.560181    -46.995768
   3.26603    -52.560183    -46.995772
   3.28170    -52.560182    -46.995769
   3.29737    -52.560183    -46.995768
   3.31304    -52.560195    -46.995785
   3.31304    -52.560106    -46.995653
   3.32905    -52.560093    -46.995638
   3.34506    -52.560092    -46.995636
   3.36106    -52.560097    -46.995643
   3.37707    -52.560110    -46.995666
   3.39308    -52.560129    -46.995693
   3.40908    -52.560126    -46.995694
   3.42509    -52.560125    -46.995694
