#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 180 128
# Band-Index    1
   0.00000    -22.422209    -22.422209
   0.01561    -22.422205    -22.422205
   0.03121    -22.422205    -22.422205
   0.04682    -22.422205    -22.422205
   0.06242    -22.422212    -22.422212
   0.07803    -22.422220    -22.422220
   0.09363    -22.422224    -22.422224
   0.10924    -22.422218    -22.422219
   0.12484    -22.422218    -22.422219
   0.14045    -22.422222    -22.422222
   0.15605    -22.422228    -22.422229
   0.17166    -22.422234    -22.422234
   0.18726    -22.422227    -22.422227
   0.20287    -22.422232    -22.422232
   0.21847    -22.422232    -22.422232
   0.23408    -22.422231    -22.422232
   0.24968    -22.422225    -22.422225
   0.26529    -22.422230    -22.422230
   0.28089    -22.422227    -22.422227
   0.29650    -22.422227    -22.422227
   0.31210    -22.422223    -22.422224
   0.32771    -22.422224    -22.422224
   0.34331    -22.422230    -22.422231
   0.35892    -22.422231    -22.422231
   0.37452    -22.422224    -22.422224
   0.39013    -22.422231    -22.422232
   0.40573    -22.422228    -22.422228
   0.42134    -22.422238    -22.422239
   0.43694    -22.422227    -22.422227
   0.45255    -22.422228    -22.422228
   0.46815    -22.422228    -22.422229
   0.48376    -22.422217    -22.422217
   0.49936    -22.422222    -22.422222
   0.51497    -22.422213    -22.422213
   0.53057    -22.422213    -22.422213
   0.54618    -22.422221    -22.422221
   0.56178    -22.422225    -22.422225
   0.57739    -22.422218    -22.422218
   0.59299    -22.422209    -22.422209
   0.60860    -22.422206    -22.422206
   0.60860    -22.422206    -22.422206
   0.62515    -22.422217    -22.422218
   0.64170    -22.422226    -22.422226
   0.65825    -22.422224    -22.422224
   0.67481    -22.422221    -22.422221
   0.69136    -22.422219    -22.422219
   0.70791    -22.422221    -22.422221
   0.72446    -22.422224    -22.422224
   0.74101    -22.422217    -22.422217
   0.75756    -22.422214    -22.422214
   0.77412    -22.422218    -22.422218
   0.79067    -22.422223    -22.422223
   0.80722    -22.422227    -22.422227
   0.82377    -22.422226    -22.422226
   0.82377    -22.422226    -22.422226
   0.83914    -22.422221    -22.422221
   0.85451    -22.422227    -22.422228
   0.86988    -22.422221    -22.422221
   0.88525    -22.422210    -22.422210
   0.90062    -22.422211    -22.422211
   0.91599    -22.422216    -22.422217
   0.93136    -22.422230    -22.422230
   0.94673    -22.422225    -22.422226
   0.96210    -22.422232    -22.422232
   0.97747    -22.422243    -22.422243
   0.99283    -22.422235    -22.422235
   1.00820    -22.422234    -22.422235
   1.02357    -22.422234    -22.422234
   1.03894    -22.422234    -22.422234
   1.05431    -22.422242    -22.422242
   1.06968    -22.422246    -22.422246
   1.08505    -22.422244    -22.422244
   1.10042    -22.422244    -22.422244
   1.11579    -22.422252    -22.422253
   1.13116    -22.422242    -22.422242
   1.14653    -22.422240    -22.422240
   1.16190    -22.422232    -22.422232
   1.17727    -22.422231    -22.422231
   1.19264    -22.422230    -22.422231
   1.20801    -22.422230    -22.422230
   1.22338    -22.422229    -22.422229
   1.23875    -22.422236    -22.422236
   1.25411    -22.422235    -22.422235
   1.26948    -22.422226    -22.422226
   1.28485    -22.422226    -22.422227
   1.30022    -22.422226    -22.422226
   1.31559    -22.422221    -22.422221
   1.33096    -22.422223    -22.422223
   1.34633    -22.422231    -22.422231
   1.36170    -22.422229    -22.422229
   1.37707    -22.422237    -22.422238
   1.39244    -22.422227    -22.422227
   1.40781    -22.422217    -22.422218
   1.42318    -22.422203    -22.422203
   1.43855    -22.422203    -22.422203
   1.45392    -22.422205    -22.422205
   1.46929    -22.422209    -22.422209
   1.46929    -22.422209    -22.422209
   1.48479    -22.422203    -22.422203
   1.50029    -22.422203    -22.422203
   1.51579    -22.422207    -22.422207
   1.53129    -22.422218    -22.422218
   1.54680    -22.422237    -22.422237
   1.56230    -22.422242    -22.422243
   1.57780    -22.422233    -22.422233
   1.59330    -22.422232    -22.422232
   1.60880    -22.422223    -22.422223
   1.62431    -22.422220    -22.422220
   1.63981    -22.422223    -22.422223
   1.65531    -22.422228    -22.422228
   1.67081    -22.422238    -22.422238
   1.68631    -22.422239    -22.422239
   1.70181    -22.422241    -22.422241
   1.71732    -22.422233    -22.422234
   1.73282    -22.422241    -22.422242
   1.74832    -22.422237    -22.422237
   1.76382    -22.422241    -22.422241
   1.77932    -22.422238    -22.422239
   1.79483    -22.422247    -22.422247
   1.81033    -22.422248    -22.422249
   1.82583    -22.422252    -22.422253
   1.84133    -22.422253    -22.422253
   1.85683    -22.422253    -22.422254
   1.87233    -22.422247    -22.422248
   1.88784    -22.422247    -22.422248
   1.90334    -22.422252    -22.422252
   1.91884    -22.422246    -22.422246
   1.93434    -22.422255    -22.422256
   1.94984    -22.422251    -22.422251
   1.96535    -22.422256    -22.422256
   1.98085    -22.422258    -22.422258
   1.99635    -22.422230    -22.422231
   1.99635    -22.422230    -22.422231
   2.01229    -22.422243    -22.422243
   2.02823    -22.422247    -22.422247
   2.04416    -22.422241    -22.422242
   2.06010    -22.422250    -22.422250
   2.07604    -22.422248    -22.422248
   2.09198    -22.422249    -22.422249
   2.10792    -22.422254    -22.422254
   2.12386    -22.422250    -22.422250
   2.13980    -22.422252    -22.422252
   2.15574    -22.422241    -22.422242
   2.17167    -22.422237    -22.422237
   2.18761    -22.422232    -22.422232
   2.20355    -22.422228    -22.422229
   2.21949    -22.422227    -22.422227
   2.23543    -22.422225    -22.422225
   2.25137    -22.422225    -22.422225
   2.26731    -22.422219    -22.422219
   2.28325    -22.422217    -22.422217
   2.29918    -22.422226    -22.422226
   2.31512    -22.422221    -22.422221
   2.33106    -22.422221    -22.422221
   2.34700    -22.422223    -22.422223
   2.36294    -22.422223    -22.422223
   2.37888    -22.422230    -22.422231
   2.39482    -22.422233    -22.422233
   2.41075    -22.422234    -22.422234
   2.42669    -22.422234    -22.422234
