#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 166 128
# Band-Index    1
   0.00000    -52.180045    -52.180045
   0.01578    -52.179993    -52.179993
   0.03156    -52.179970    -52.179971
   0.04735    -52.179956    -52.179956
   0.06313    -52.179942    -52.179943
   0.07891    -52.179943    -52.179943
   0.09469    -52.179931    -52.179931
   0.11047    -52.179931    -52.179931
   0.12625    -52.179950    -52.179951
   0.14204    -52.179938    -52.179938
   0.15782    -52.179937    -52.179937
   0.17360    -52.179947    -52.179948
   0.18938    -52.179936    -52.179936
   0.20516    -52.179924    -52.179924
   0.22095    -52.179970    -52.179970
   0.23673    -52.179970    -52.179970
   0.25251    -52.179971    -52.179971
   0.26829    -52.179971    -52.179971
   0.28407    -52.179970    -52.179971
   0.29985    -52.179940    -52.179941
   0.31564    -52.179954    -52.179954
   0.33142    -52.179970    -52.179970
   0.34720    -52.179958    -52.179958
   0.36298    -52.179958    -52.179958
   0.37876    -52.179938    -52.179938
   0.39455    -52.179977    -52.179977
   0.41033    -52.180000    -52.180000
   0.42611    -52.179984    -52.179985
   0.44189    -52.180006    -52.180006
   0.45767    -52.179995    -52.179995
   0.47346    -52.179973    -52.179973
   0.48924    -52.179977    -52.179978
   0.50502    -52.179943    -52.179943
   0.52080    -52.179961    -52.179961
   0.53658    -52.179926    -52.179926
   0.55236    -52.179907    -52.179907
   0.56815    -52.179884    -52.179884
   0.56815    -52.179884    -52.179884
   0.58489    -52.179904    -52.179904
   0.60162    -52.179915    -52.179915
   0.61836    -52.179949    -52.179950
   0.63510    -52.179932    -52.179933
   0.65184    -52.179936    -52.179936
   0.66858    -52.179937    -52.179938
   0.68532    -52.179939    -52.179940
   0.70206    -52.179945    -52.179945
   0.71880    -52.179939    -52.179940
   0.73554    -52.179939    -52.179940
   0.75228    -52.179931    -52.179931
   0.76902    -52.179955    -52.179955
   0.76902    -52.179955    -52.179955
   0.78447    -52.179923    -52.179923
   0.79992    -52.179921    -52.179921
   0.81537    -52.179938    -52.179938
   0.83082    -52.179945    -52.179945
   0.84627    -52.179942    -52.179943
   0.86173    -52.179925    -52.179925
   0.87718    -52.179946    -52.179947
   0.89263    -52.179953    -52.179954
   0.90808    -52.179948    -52.179949
   0.92353    -52.179960    -52.179960
   0.93898    -52.179960    -52.179961
   0.95443    -52.179966    -52.179966
   0.96989    -52.179946    -52.179946
   0.98534    -52.179952    -52.179952
   1.00079    -52.179956    -52.179957
   1.01624    -52.179942    -52.179943
   1.03169    -52.179946    -52.179947
   1.04714    -52.179938    -52.179939
   1.06260    -52.179950    -52.179950
   1.07805    -52.179968    -52.179968
   1.09350    -52.179970    -52.179971
   1.10895    -52.179965    -52.179965
   1.12440    -52.179976    -52.179976
   1.13985    -52.179969    -52.179969
   1.15530    -52.179966    -52.179966
   1.17076    -52.179998    -52.179998
   1.18621    -52.179973    -52.179974
   1.20166    -52.179980    -52.179980
   1.21711    -52.179991    -52.179992
   1.23256    -52.179970    -52.179970
   1.24801    -52.179958    -52.179958
   1.26347    -52.179950    -52.179950
   1.27892    -52.179950    -52.179950
   1.29437    -52.179937    -52.179937
   1.30982    -52.179941    -52.179942
   1.32527    -52.179947    -52.179947
   1.34072    -52.179955    -52.179956
   1.35617    -52.180008    -52.180008
   1.37163    -52.180045    -52.180045
   1.37163    -52.180045    -52.180045
   1.38750    -52.180001    -52.180002
   1.40337    -52.179976    -52.179977
   1.41924    -52.179934    -52.179935
   1.43511    -52.179935    -52.179935
   1.45099    -52.179919    -52.179919
