#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 290 128
# Band-Index    1
   0.00000    -21.592760    -21.592760
   0.01569    -21.592752    -21.592752
   0.03138    -21.592727    -21.592728
   0.04707    -21.592687    -21.592687
   0.06276    -21.592631    -21.592631
   0.07845    -21.592560    -21.592560
   0.09414    -21.592473    -21.592473
   0.10983    -21.592373    -21.592373
   0.12552    -21.592259    -21.592259
   0.14121    -21.592134    -21.592134
   0.15690    -21.591997    -21.591997
   0.17259    -21.591850    -21.591850
   0.18828    -21.591695    -21.591695
   0.20397    -21.591533    -21.591533
   0.21966    -21.591365    -21.591365
   0.23535    -21.591192    -21.591192
   0.25104    -21.591015    -21.591016
   0.26673    -21.590838    -21.590838
   0.28241    -21.590660    -21.590660
   0.29810    -21.590483    -21.590483
   0.31379    -21.590310    -21.590310
   0.32948    -21.590141    -21.590141
   0.34517    -21.589978    -21.589978
   0.36086    -21.589823    -21.589823
   0.37655    -21.589675    -21.589676
   0.39224    -21.589538    -21.589538
   0.40793    -21.589412    -21.589412
   0.42362    -21.589298    -21.589298
   0.43931    -21.589196    -21.589197
   0.45500    -21.589109    -21.589109
   0.47069    -21.589037    -21.589037
   0.48638    -21.588981    -21.588981
   0.50207    -21.588940    -21.588940
   0.51776    -21.588915    -21.588916
   0.53345    -21.588907    -21.588907
   0.53345    -21.588907    -21.588907
   0.54893    -21.588899    -21.588899
   0.56441    -21.588873    -21.588873
   0.57989    -21.588830    -21.588830
   0.59537    -21.588771    -21.588771
   0.61085    -21.588694    -21.588694
   0.62633    -21.588601    -21.588601
   0.64181    -21.588492    -21.588492
   0.65729    -21.588367    -21.588367
   0.67277    -21.588225    -21.588226
   0.68825    -21.588069    -21.588069
   0.70373    -21.587897    -21.587897
   0.71921    -21.587710    -21.587710
   0.73469    -21.587509    -21.587509
   0.75017    -21.587294    -21.587295
   0.76565    -21.587066    -21.587067
   0.78113    -21.586826    -21.586826
   0.79661    -21.586573    -21.586573
   0.81209    -21.586309    -21.586309
   0.82757    -21.586035    -21.586035
   0.84305    -21.585750    -21.585750
   0.85852    -21.585457    -21.585457
   0.87400    -21.585156    -21.585156
   0.88948    -21.584847    -21.584847
   0.90496    -21.584532    -21.584532
   0.92044    -21.584213    -21.584213
   0.93592    -21.583890    -21.583890
   0.95140    -21.583565    -21.583565
   0.96688    -21.583240    -21.583240
   0.98236    -21.582922    -21.582922
   0.99784    -21.582636    -21.582636
   1.01332    -21.582570    -21.582570
   1.02880    -21.582786    -21.582786
   1.04428    -21.583049    -21.583049
   1.05976    -21.583314    -21.583314
   1.07524    -21.583576    -21.583576
   1.09072    -21.583831    -21.583831
   1.10620    -21.584077    -21.584077
   1.10620    -21.584077    -21.584077
   1.12222    -21.584322    -21.584322
   1.13825    -21.584557    -21.584557
   1.15427    -21.584779    -21.584779
