#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 172 128
# Band-Index    1
   0.00000    -24.664947    -24.664947
   0.01541    -24.664947    -24.664947
   0.03082    -24.664948    -24.664948
   0.04623    -24.664949    -24.664949
   0.06164    -24.664951    -24.664951
   0.07704    -24.664952    -24.664952
   0.09245    -24.664953    -24.664953
   0.10786    -24.664953    -24.664953
   0.12327    -24.664954    -24.664955
   0.13868    -24.664955    -24.664955
   0.15409    -24.664954    -24.664955
   0.16950    -24.664954    -24.664955
   0.18491    -24.664955    -24.664956
   0.20031    -24.664956    -24.664956
   0.21572    -24.664958    -24.664958
   0.23113    -24.664959    -24.664960
   0.24654    -24.664962    -24.664962
   0.26195    -24.664963    -24.664963
   0.27736    -24.664965    -24.664965
   0.29277    -24.664968    -24.664968
   0.30818    -24.664970    -24.664970
   0.32358    -24.664972    -24.664972
   0.33899    -24.664973    -24.664973
   0.35440    -24.664975    -24.664975
   0.36981    -24.664972    -24.664972
   0.38522    -24.664976    -24.664976
   0.40063    -24.664976    -24.664977
   0.41604    -24.664978    -24.664978
   0.43145    -24.664978    -24.664979
   0.44685    -24.664979    -24.664979
   0.46226    -24.664981    -24.664981
   0.47767    -24.664981    -24.664982
   0.49308    -24.664982    -24.664982
   0.50849    -24.664978    -24.664978
   0.52390    -24.664978    -24.664979
   0.53931    -24.664980    -24.664981
   0.55472    -24.664981    -24.664981
   0.57012    -24.664980    -24.664980
   0.58553    -24.664978    -24.664978
   0.58553    -24.664978    -24.664978
   0.60278    -24.664979    -24.664979
   0.62004    -24.664980    -24.664980
   0.63729    -24.664980    -24.664981
   0.65454    -24.664980    -24.664980
   0.67179    -24.664979    -24.664979
   0.68904    -24.664979    -24.664979
   0.70629    -24.664978    -24.664978
   0.72354    -24.664979    -24.664979
   0.74080    -24.664978    -24.664978
   0.75805    -24.664978    -24.664978
   0.77530    -24.664977    -24.664977
   0.79255    -24.664977    -24.664977
   0.79255    -24.664977    -24.664977
   0.80808    -24.664979    -24.664980
   0.82360    -24.664981    -24.664982
   0.83913    -24.664982    -24.664983
   0.85466    -24.664983    -24.664983
   0.87018    -24.664984    -24.664984
   0.88571    -24.664986    -24.664986
   0.90123    -24.664986    -24.664986
   0.91676    -24.664986    -24.664986
   0.93229    -24.664986    -24.664986
   0.94781    -24.664986    -24.664986
   0.96334    -24.664986    -24.664987
   0.97887    -24.664988    -24.664989
   0.99439    -24.664988    -24.664988
   1.00992    -24.664988    -24.664988
   1.02544    -24.664988    -24.664988
   1.04097    -24.664986    -24.664986
   1.05650    -24.664985    -24.664985
   1.07202    -24.664984    -24.664984
   1.08755    -24.664983    -24.664983
   1.10308    -24.664982    -24.664982
   1.11860    -24.664979    -24.664979
   1.13413    -24.664978    -24.664978
   1.14965    -24.664976    -24.664977
   1.16518    -24.664974    -24.664974
   1.18071    -24.664970    -24.664970
   1.19623    -24.664967    -24.664968
   1.21176    -24.664965    -24.664965
   1.22729    -24.664963    -24.664963
   1.24281    -24.664961    -24.664962
   1.25834    -24.664958    -24.664958
   1.27387    -24.664956    -24.664957
   1.28939    -24.664957    -24.664957
   1.30492    -24.664955    -24.664955
   1.32044    -24.664955    -24.664955
   1.33597    -24.664954    -24.664954
   1.35150    -24.664952    -24.664952
   1.36702    -24.664950    -24.664950
   1.38255    -24.664948    -24.664949
   1.39808    -24.664947    -24.664947
   1.41360    -24.664947    -24.664947
   1.41360    -24.664947    -24.664947
   1.42945    -24.664947    -24.664948
   1.44529    -24.664949    -24.664949
   1.46114    -24.664951    -24.664952
   1.47699    -24.664954    -24.664954
   1.49283    -24.664955    -24.664956
   1.50868    -24.664958    -24.664958
   1.52453    -24.664958    -24.664958
   1.54037    -24.664958    -24.664958
   1.55622    -24.664958    -24.664959
   1.57207    -24.664960    -24.664961
   1.58791    -24.664964    -24.664964
   1.60376    -24.664970    -24.664970
   1.61961    -24.664974    -24.664974
   1.63545    -24.664977    -24.664977
   1.65130    -24.664981    -24.664981
   1.66715    -24.664983    -24.664983
   1.68299    -24.664986    -24.664986
   1.69884    -24.664988    -24.664988
   1.71468    -24.664989    -24.664989
   1.73053    -24.664991    -24.664991
   1.74638    -24.664994    -24.664995
   1.76222    -24.664997    -24.664997
   1.77807    -24.665001    -24.665001
   1.79392    -24.665004    -24.665004
   1.80976    -24.665006    -24.665007
   1.82561    -24.665008    -24.665008
   1.84146    -24.665010    -24.665011
   1.85730    -24.665011    -24.665012
   1.87315    -24.665012    -24.665012
   1.88900    -24.665010    -24.665010
   1.90484    -24.665010    -24.665010
   1.92069    -24.665013    -24.665014
   1.92069    -24.665013    -24.665014
   1.93661    -24.665010    -24.665010
   1.95254    -24.665010    -24.665010
   1.96846    -24.665010    -24.665010
   1.98439    -24.665009    -24.665009
   2.00031    -24.665009    -24.665009
   2.01623    -24.665009    -24.665009
   2.03216    -24.665008    -24.665009
   2.04808    -24.665006    -24.665007
   2.06401    -24.665005    -24.665005
   2.07993    -24.665002    -24.665002
   2.09586    -24.664999    -24.665000
   2.11178    -24.664997    -24.664997
   2.12771    -24.664995    -24.664995
   2.14363    -24.664994    -24.664994
   2.15955    -24.664992    -24.664993
   2.17548    -24.664990    -24.664990
   2.19140    -24.664988    -24.664989
   2.20733    -24.664986    -24.664986
   2.22325    -24.664985    -24.664985
   2.23918    -24.664982    -24.664983
   2.25510    -24.664981    -24.664982
   2.27103    -24.664980    -24.664981
   2.28695    -24.664980    -24.664980
   2.30287    -24.664979    -24.664980
   2.31880    -24.664978    -24.664979
   2.33472    -24.664977    -24.664978
   2.33472    -24.664977    -24.664978
   2.35099    -24.664977    -24.664977
   2.36725    -24.664976    -24.664976
   2.38352    -24.664976    -24.664976
   2.39978    -24.664975    -24.664975
   2.41605    -24.664975    -24.664975
   2.43231    -24.664975    -24.664975
   2.44858    -24.664977    -24.664977
   2.46484    -24.664977    -24.664977
   2.48111    -24.664978    -24.664978
   2.49737    -24.664978    -24.664979
   2.51364    -24.664979    -24.664979
   2.52990    -24.664979    -24.664979
   2.54617    -24.664980    -24.664980
   2.56243    -24.664980    -24.664980
   2.57869    -24.664980    -24.664980
   2.59496    -24.664980    -24.664980
   2.61122    -24.664979    -24.664979
   2.62749    -24.664978    -24.664978
 
# Band-Index    2
   2.62749    -24.664951    -24.664951
   2.61122    -24.664952    -24.664953
   2.59496    -24.664953    -24.664954
   2.57869    -24.664954    -24.664954
   2.56243    -24.664953    -24.664953
   2.54617    -24.664954    -24.664954
   2.52990    -24.664954    -24.664954
   2.51364    -24.664955    -24.664955
   2.49737    -24.664955    -24.664955
   2.48111    -24.664956    -24.664956
   2.46484    -24.664954    -24.664955
   2.44858    -24.664954    -24.664955
   2.43231    -24.664954    -24.664954
   2.41605    -24.664955    -24.664955
   2.39978    -24.664956    -24.664956
   2.38352    -24.664957    -24.664958
   2.36725    -24.664959    -24.664959
   2.35099    -24.664960    -24.664960
   2.33472    -24.664960    -24.664961
   2.33472    -24.664960    -24.664961
   2.31880    -24.664959    -24.664960
   2.30287    -24.664957    -24.664957
   2.28695    -24.664956    -24.664956
   2.27103    -24.664954    -24.664954
   2.25510    -24.664953    -24.664953
   2.23918    -24.664952    -24.664952
   2.22325    -24.664954    -24.664954
   2.20733    -24.664953    -24.664953
   2.19140    -24.664953    -24.664953
   2.17548    -24.664950    -24.664950
   2.15955    -24.664949    -24.664949
   2.14363    -24.664946    -24.664946
   2.12771    -24.664942    -24.664943
   2.11178    -24.664940    -24.664940
   2.09586    -24.664940    -24.664940
   2.07993    -24.664940    -24.664940
   2.06401    -24.664939    -24.664939
   2.04808    -24.664938    -24.664938
   2.03216    -24.664937    -24.664937
