#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 178 128
# Band-Index    1
   0.00000    -37.374222    -36.231001
   0.01543    -37.374223    -36.231002
   0.03086    -37.374225    -36.231003
   0.04629    -37.374225    -36.231003
   0.06171    -37.374226    -36.231005
   0.07714    -37.374226    -36.231006
   0.09257    -37.374225    -36.231001
   0.10800    -37.374226    -36.231002
   0.12343    -37.374224    -36.231000
   0.13886    -37.374224    -36.231001
   0.15428    -37.374224    -36.230998
   0.16971    -37.374224    -36.230996
   0.18514    -37.374225    -36.230997
   0.20057    -37.374222    -36.230996
   0.21600    -37.374223    -36.230999
   0.23143    -37.374224    -36.230997
   0.24685    -37.374225    -36.230998
   0.26228    -37.374227    -36.231000
   0.27771    -37.374227    -36.231002
   0.29314    -37.374225    -36.230999
   0.30857    -37.374225    -36.231000
   0.32400    -37.374226    -36.231000
   0.33943    -37.374225    -36.230998
   0.35485    -37.374222    -36.230999
   0.37028    -37.374218    -36.230998
   0.38571    -37.374216    -36.230995
   0.40114    -37.374216    -36.230996
   0.41657    -37.374215    -36.230997
   0.43200    -37.374212    -36.230994
   0.44742    -37.374213    -36.230996
   0.46285    -37.374213    -36.230998
   0.47828    -37.374213    -36.230998
   0.49371    -37.374213    -36.231002
   0.50914    -37.374213    -36.230995
   0.52457    -37.374212    -36.230995
   0.53999    -37.374215    -36.230997
   0.55542    -37.374215    -36.230996
   0.57085    -37.374216    -36.230994
   0.58628    -37.374214    -36.230989
   0.60171    -37.374214    -36.230989
   0.60171    -37.374214    -36.230989
   0.61807    -37.374215    -36.230989
   0.63444    -37.374216    -36.230991
   0.65080    -37.374218    -36.230992
   0.66717    -37.374218    -36.230992
   0.68353    -37.374218    -36.230993
   0.69989    -37.374218    -36.230993
   0.71626    -37.374220    -36.230994
   0.73262    -37.374219    -36.230994
   0.74899    -37.374218    -36.230996
   0.76535    -37.374218    -36.230996
   0.78172    -37.374218    -36.230997
   0.79808    -37.374217    -36.230997
   0.81444    -37.374218    -36.230997
   0.81444    -37.374218    -36.230995
   0.83001    -37.374219    -36.230996
   0.84558    -37.374219    -36.230995
   0.86114    -37.374218    -36.230992
   0.87671    -37.374218    -36.230992
   0.89227    -37.374219    -36.230994
   0.90784    -37.374219    -36.230993
   0.92341    -37.374220    -36.230996
   0.93897    -37.374219    -36.230996
   0.95454    -37.374219    -36.230995
   0.97010    -37.374218    -36.230992
   0.98567    -37.374218    -36.230994
   1.00124    -37.374218    -36.230994
   1.01680    -37.374219    -36.230996
   1.03237    -37.374221    -36.230998
   1.04793    -37.374217    -36.230993
   1.06350    -37.374216    -36.230993
   1.07907    -37.374214    -36.230990
   1.09463    -37.374212    -36.230987
   1.11020    -37.374213    -36.230987
   1.12576    -37.374214    -36.230990
   1.14133    -37.374217    -36.230992
   1.15690    -37.374217    -36.230991
   1.17246    -37.374219    -36.230993
   1.18803    -37.374218    -36.230992
   1.20359    -37.374219    -36.230992
   1.21916    -37.374221    -36.230994
   1.23473    -37.374223    -36.230997
   1.25029    -37.374224    -36.230998
   1.26586    -37.374222    -36.230995
   1.28143    -37.374220    -36.230994
   1.29699    -37.374220    -36.230994
   1.31256    -37.374220    -36.230999
   1.32812    -37.374222    -36.231002
   1.34369    -37.374222    -36.231004
   1.35926    -37.374224    -36.231005
   1.37482    -37.374223    -36.231004
   1.39039    -37.374223    -36.231003
   1.40595    -37.374223    -36.231003
   1.42152    -37.374224    -36.231003
   1.43709    -37.374224    -36.231003
   1.45265    -37.374222    -36.231001
   1.45265    -37.374222    -36.231001
   1.46844    -37.374223    -36.231003
   1.48423    -37.374223    -36.231004
   1.50002    -37.374225    -36.231004
   1.51581    -37.374224    -36.231002
   1.53161    -37.374225    -36.231006
   1.54740    -37.374222    -36.231001
   1.56319    -37.374222    -36.231004
   1.57898    -37.374221    -36.231002
   1.59477    -37.374221    -36.231000
   1.61056    -37.374220    -36.231000
   1.62635    -37.374219    -36.230994
   1.64214    -37.374217    -36.230991
   1.65793    -37.374217    -36.230991
   1.67372    -37.374218    -36.230995
   1.68951    -37.374219    -36.230994
   1.70530    -37.374217    -36.230993
   1.72109    -37.374218    -36.230993
