#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 176 128
# Band-Index    1
   0.00000    -51.053401    -51.053400
   0.01570    -51.053401    -51.053400
   0.03139    -51.053381    -51.053380
   0.04709    -51.053343    -51.053343
   0.06278    -51.053344    -51.053344
   0.07848    -51.053333    -51.053333
   0.09417    -51.053335    -51.053334
   0.10987    -51.053346    -51.053346
   0.12556    -51.053357    -51.053357
   0.14126    -51.053358    -51.053357
   0.15695    -51.053358    -51.053357
   0.17265    -51.053368    -51.053368
   0.18834    -51.053353    -51.053352
   0.20404    -51.053329    -51.053328
   0.21974    -51.053334    -51.053333
   0.23543    -51.053323    -51.053323
   0.25113    -51.053326    -51.053326
   0.26682    -51.053327    -51.053326
   0.28252    -51.053300    -51.053299
   0.29821    -51.053300    -51.053300
   0.31391    -51.053292    -51.053291
   0.32960    -51.053290    -51.053289
   0.34530    -51.053290    -51.053290
   0.36099    -51.053290    -51.053289
   0.37669    -51.053313    -51.053313
   0.39238    -51.053329    -51.053328
   0.40808    -51.053318    -51.053318
   0.42377    -51.053293    -51.053292
   0.43947    -51.053293    -51.053292
   0.45517    -51.053304    -51.053304
   0.47086    -51.053283    -51.053283
   0.48656    -51.053268    -51.053268
   0.50225    -51.053279    -51.053278
   0.51795    -51.053274    -51.053274
   0.53364    -51.053287    -51.053286
   0.54934    -51.053301    -51.053301
   0.56503    -51.053292    -51.053291
   0.58073    -51.053292    -51.053291
   0.59642    -51.053325    -51.053324
   0.59642    -51.053325    -51.053324
   0.61264    -51.053308    -51.053308
   0.62887    -51.053302    -51.053302
   0.64509    -51.053307    -51.053307
   0.66131    -51.053303    -51.053302
   0.67753    -51.053290    -51.053290
   0.69375    -51.053297    -51.053296
   0.70997    -51.053298    -51.053297
   0.72619    -51.053303    -51.053302
   0.74241    -51.053300    -51.053299
   0.75863    -51.053299    -51.053299
   0.77485    -51.053309    -51.053308
   0.79107    -51.053309    -51.053308
   0.80729    -51.053335    -51.053334
   0.80729    -51.053335    -51.053334
   0.82272    -51.053306    -51.053306
   0.83815    -51.053319    -51.053318
   0.85358    -51.053316    -51.053315
   0.86901    -51.053310    -51.053310
   0.88444    -51.053310    -51.053310
   0.89987    -51.053315    -51.053314
   0.91530    -51.053307    -51.053306
   0.93073    -51.053311    -51.053310
   0.94616    -51.053310    -51.053310
   0.96159    -51.053310    -51.053310
   0.97701    -51.053299    -51.053299
   0.99244    -51.053283    -51.053282
   1.00787    -51.053285    -51.053285
   1.02330    -51.053280    -51.053280
   1.03873    -51.053291    -51.053291
   1.05416    -51.053286    -51.053285
   1.06959    -51.053302    -51.053301
   1.08502    -51.053284    -51.053283
