#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 170 128
# Band-Index    1
   0.00000    -37.356351    -37.356351
   0.01552    -37.356351    -37.356351
   0.03105    -37.356351    -37.356351
   0.04657    -37.356351    -37.356352
   0.06209    -37.356352    -37.356352
   0.07762    -37.356353    -37.356353
   0.09314    -37.356353    -37.356354
   0.10866    -37.356355    -37.356355
   0.12418    -37.356355    -37.356355
   0.13971    -37.356355    -37.356355
   0.15523    -37.356354    -37.356354
   0.17075    -37.356353    -37.356353
   0.18628    -37.356353    -37.356353
   0.20180    -37.356353    -37.356354
   0.21732    -37.356353    -37.356353
   0.23285    -37.356352    -37.356353
   0.24837    -37.356352    -37.356353
   0.26389    -37.356353    -37.356353
   0.27941    -37.356353    -37.356353
   0.29494    -37.356353    -37.356353
   0.31046    -37.356352    -37.356353
   0.32598    -37.356352    -37.356353
   0.34151    -37.356352    -37.356353
   0.35703    -37.356353    -37.356353
   0.37255    -37.356353    -37.356353
   0.38808    -37.356353    -37.356353
   0.40360    -37.356353    -37.356354
   0.41912    -37.356354    -37.356354
   0.43465    -37.356354    -37.356355
   0.45017    -37.356355    -37.356355
   0.46569    -37.356356    -37.356356
   0.48121    -37.356357    -37.356357
   0.49674    -37.356357    -37.356357
   0.51226    -37.356356    -37.356357
   0.52778    -37.356356    -37.356356
   0.54331    -37.356355    -37.356356
   0.55883    -37.356354    -37.356354
   0.57435    -37.356354    -37.356354
   0.57435    -37.356354    -37.356354
   0.59127    -37.356354    -37.356354
   0.60820    -37.356354    -37.356355
   0.62512    -37.356354    -37.356354
   0.64204    -37.356354    -37.356354
   0.65896    -37.356354    -37.356355
   0.67588    -37.356355    -37.356356
   0.69281    -37.356355    -37.356356
   0.70973    -37.356355    -37.356355
   0.72665    -37.356354    -37.356355
   0.74357    -37.356353    -37.356354
   0.76049    -37.356353    -37.356353
   0.77742    -37.356353    -37.356353
   0.77742    -37.356353    -37.356353
   0.79304    -37.356353    -37.356353
   0.80866    -37.356354    -37.356354
   0.82428    -37.356354    -37.356355
   0.83990    -37.356355    -37.356356
   0.85552    -37.356356    -37.356356
   0.87114    -37.356355    -37.356356
   0.88676    -37.356355    -37.356355
   0.90238    -37.356355    -37.356355
   0.91800    -37.356354    -37.356354
   0.93362    -37.356354    -37.356354
   0.94924    -37.356355    -37.356355
   0.96486    -37.356356    -37.356356
