#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 180 128
# Band-Index    1
   0.00000    -45.593524    -41.664900
   0.01561    -45.593524    -41.664900
   0.03122    -45.593506    -41.664872
   0.04683    -45.593474    -41.664857
   0.06244    -45.593448    -41.664828
   0.07805    -45.593449    -41.664823
   0.09366    -45.593425    -41.664779
   0.10926    -45.593404    -41.664768
   0.12487    -45.593406    -41.664751
   0.14048    -45.593413    -41.664753
   0.15609    -45.593399    -41.664724
   0.17170    -45.593388    -41.664721
   0.18731    -45.593389    -41.664726
   0.20292    -45.593359    -41.664681
   0.21853    -45.593379    -41.664720
   0.23414    -45.593365    -41.664704
   0.24975    -45.593351    -41.664681
   0.26536    -45.593357    -41.664681
   0.28097    -45.593349    -41.664676
   0.29658    -45.593360    -41.664684
   0.31218    -45.593361    -41.664685
   0.32779    -45.593357    -41.664681
   0.34340    -45.593371    -41.664695
   0.35901    -45.593370    -41.664712
   0.37462    -45.593390    -41.664734
   0.39023    -45.593390    -41.664735
   0.40584    -45.593413    -41.664753
   0.42145    -45.593408    -41.664743
   0.43706    -45.593401    -41.664733
   0.45267    -45.593401    -41.664726
   0.46828    -45.593400    -41.664729
   0.48389    -45.593391    -41.664722
   0.49950    -45.593405    -41.664744
   0.51510    -45.593387    -41.664739
   0.53071    -45.593379    -41.664733
   0.54632    -45.593379    -41.664733
   0.56193    -45.593380    -41.664733
   0.57754    -45.593380    -41.664733
   0.59315    -45.593361    -41.664708
   0.60876    -45.593387    -41.664744
   0.60876    -45.593387    -41.664744
   0.62531    -45.593361    -41.664708
   0.64187    -45.593380    -41.664735
   0.65842    -45.593380    -41.664734
   0.67498    -45.593378    -41.664731
   0.69153    -45.593373    -41.664712
   0.70809    -45.593367    -41.664727
   0.72464    -45.593373    -41.664733
   0.74120    -45.593379    -41.664729
   0.75775    -45.593377    -41.664728
   0.77430    -45.593377    -41.664731
   0.79086    -45.593371    -41.664731
   0.80741    -45.593364    -41.664719
   0.82397    -45.593360    -41.664696
   0.82397    -45.593361    -41.664696
   0.83934    -45.593365    -41.664706
   0.85471    -45.593370    -41.664714
   0.87008    -45.593378    -41.664716
   0.88545    -45.593379    -41.664718
   0.90082    -45.593386    -41.664725
   0.91619    -45.593382    -41.664724
   0.93157    -45.593383    -41.664733
   0.94694    -45.593355    -41.664703
   0.96231    -45.593355    -41.664703
   0.97768    -45.593349    -41.664696
   0.99305    -45.593348    -41.664694
   1.00842    -45.593348    -41.664706
   1.02379    -45.593359    -41.664712
   1.03916    -45.593353    -41.664706
   1.05453    -45.593356    -41.664710
   1.06991    -45.593364    -41.664724
   1.08528    -45.593355    -41.664709
   1.10065    -45.593364    -41.664725
   1.11602    -45.593399    -41.664773
   1.13139    -45.593390    -41.664752
   1.14676    -45.593389    -41.664742
   1.16213    -45.593371    -41.664721
   1.17750    -45.593377    -41.664729
   1.19288    -45.593377    -41.664728
   1.20825    -45.593377    -41.664713
   1.22362    -45.593379    -41.664731
   1.23899    -45.593390    -41.664741
   1.25436    -45.593390    -41.664741
   1.26973    -45.593422    -41.664772
   1.28510    -45.593414    -41.664769
   1.30047    -45.593407    -41.664767
   1.31584    -45.593397    -41.664743
   1.33122    -45.593410    -41.664761
   1.34659    -45.593403    -41.664756
   1.36196    -45.593420    -41.664768
   1.37733    -45.593435    -41.664777
   1.39270    -45.593445    -41.664777
   1.40807    -45.593461    -41.664811
   1.42344    -45.593490    -41.664851
   1.43881    -45.593517    -41.664889
   1.45418    -45.593524    -41.664900
   1.46956    -45.593524    -41.664900
   1.46956    -45.593524    -41.664900
   1.48506    -45.593524    -41.664900
   1.50056    -45.593508    -41.664875
   1.51607    -45.593490    -41.664841
   1.53157    -45.593461    -41.664817
   1.54708    -45.593437    -41.664787
   1.56258    -45.593412    -41.664763
   1.57809    -45.593396    -41.664738
   1.59359    -45.593386    -41.664729
   1.60910    -45.593397    -41.664747
   1.62460    -45.593406    -41.664759
   1.64011    -45.593397    -41.664746
   1.65561    -45.593393    -41.664735
   1.67111    -45.593401    -41.664735
   1.68662    -45.593374    -41.664707
   1.70212    -45.593361    -41.664687
   1.71763    -45.593352    -41.664683
   1.73313    -45.593358    -41.664695
   1.74864    -45.593381    -41.664730
   1.76414    -45.593377    -41.664723
   1.77965    -45.593378    -41.664720
   1.79515    -45.593347    -41.664692
   1.81065    -45.593349    -41.664696
   1.82616    -45.593348    -41.664692
   1.84166    -45.593363    -41.664708
   1.85717    -45.593364    -41.664710
   1.87267    -45.593375    -41.664723
   1.88818    -45.593373    -41.664732
   1.90368    -45.593382    -41.664744
   1.91919    -45.593375    -41.664735
   1.93469    -45.593377    -41.664740
   1.95020    -45.593396    -41.664767
   1.96570    -45.593378    -41.664735
   1.98120    -45.593384    -41.664743
   1.99671    -45.593390    -41.664755
   1.99671    -45.593390    -41.664755
   2.01265    -45.593373    -41.664726
   2.02859    -45.593366    -41.664728
   2.04454    -45.593383    -41.664757
   2.06048    -45.593379    -41.664749
   2.07642    -45.593378    -41.664758
   2.09237    -45.593386    -41.664743
   2.10831    -45.593386    -41.664737
   2.12425    -45.593380    -41.664712
   2.14019    -45.593395    -41.664729
   2.15614    -45.593393    -41.664719
   2.17208    -45.593400    -41.664721
   2.18802    -45.593402    -41.664720
   2.20397    -45.593407    -41.664724
   2.21991    -45.593389    -41.664714
   2.23585    -45.593381    -41.664705
   2.25179    -45.593386    -41.664712
   2.26774    -45.593386    -41.664723
   2.28368    -45.593401    -41.664745
   2.29962    -45.593395    -41.664752
   2.31557    -45.593383    -41.664726
   2.33151    -45.593382    -41.664733
   2.34745    -45.593375    -41.664722
   2.36339    -45.593375    -41.664733
   2.37934    -45.593383    -41.664740
   2.39528    -45.593387    -41.664748
   2.41122    -45.593388    -41.664747
   2.42717    -45.593338    -41.664678
   2.42717    -45.593338    -41.664678
   2.44318    -45.593382    -41.664717
   2.45920    -45.593399    -41.664754
   2.47521    -45.593390    -41.664749
   2.49123    -45.593395    -41.664759
   2.50725    -45.593391    -41.664765
   2.52326    -45.593393    -41.664762
   2.53928    -45.593410    -41.664781
   2.55530    -45.593399    -41.664774
   2.57131    -45.593400    -41.664765
   2.58733    -45.593402    -41.664770
   2.60335    -45.593390    -41.664746
   2.61936    -45.593384    -41.664733
   2.63538    -45.593377    -41.664731
   2.65139    -45.593374    -41.664731
   2.66741    -45.593378    -41.664732
   2.68343    -45.593379    -41.664727
   2.69944    -45.593371    -41.664719
   2.71546    -45.593366    -41.664709
   2.73148    -45.593387    -41.664744
 
# Band-Index    2
   2.73148    -45.586185    -41.641122
   2.71546    -45.586167    -41.641099
   2.69944    -45.586172    -41.641122
   2.68343    -45.586180    -41.641125
   2.66741    -45.586173    -41.641109
   2.65139    -45.586168    -41.641101
   2.63538    -45.586175    -41.641110
   2.61936    -45.586179    -41.641109
   2.60335    -45.586183    -41.641122
   2.58733    -45.586194    -41.641138
   2.57131    -45.586194    -41.641140
   2.55530    -45.586188    -41.641123
   2.53928    -45.586204    -41.641154
   2.52326    -45.586184    -41.641132
   2.50725    -45.586177    -41.641104
   2.49123    -45.586185    -41.641120
   2.47521    -45.586180    -41.641108
   2.45920    -45.586193    -41.641138
   2.44318    -45.586175    -41.641136
   2.42717    -45.586129    -41.641054
   2.42717    -45.586129    -41.641054
   2.41122    -45.586182    -41.641121
   2.39528    -45.586187    -41.641129
   2.37934    -45.586181    -41.641127
   2.36339    -45.586175    -41.641122
   2.34745    -45.586169    -41.641126
   2.33151    -45.586181    -41.641133
   2.31557    -45.586178    -41.641138
   2.29962    -45.586196    -41.641148
   2.28368    -45.586189    -41.641140
   2.26774    -45.586173    -41.641129
   2.25179    -45.586165    -41.641126
   2.23585    -45.586161    -41.641125
   2.21991    -45.586170    -41.641143
   2.20397    -45.586176    -41.641148
   2.18802    -45.586171    -41.641138
   2.17208    -45.586170    -41.641119
   2.15614    -45.586173    -41.641127
   2.14019    -45.586180    -41.641136
   2.12425    -45.586171    -41.641130
   2.10831    -45.586182    -41.641137
   2.09237    -45.586187    -41.641142
   2.07642    -45.586196    -41.641136
   2.06048    -45.586185    -41.641123
   2.04454    -45.586192    -41.641130
   2.02859    -45.586169    -41.641120
   2.01265    -45.586167    -41.641127
   1.99671    -45.586187    -41.641143
   1.99671    -45.586187    -41.641143
   1.98120    -45.586181    -41.641124
   1.96570    -45.586176    -41.641131
   1.95020    -45.586194    -41.641171
   1.93469    -45.586169    -41.641146
   1.91919    -45.586172    -41.641147
   1.90368    -45.586179    -41.641149
   1.88818    -45.586170    -41.641135
   1.87267    -45.586171    -41.641112
   1.85717    -45.586160    -41.641115
   1.84166    -45.586163    -41.641112
   1.82616    -45.586145    -41.641093
   1.81065    -45.586149    -41.641097
   1.79515    -45.586147    -41.641094
   1.77965    -45.586161    -41.641122
   1.76414    -45.586175    -41.641126
   1.74864    -45.586177    -41.641123
   1.73313    -45.586154    -41.641086
   1.71763    -45.586148    -41.641064
   1.70212    -45.586150    -41.641069
   1.68662    -45.586174    -41.641099
   1.67111    -45.586192    -41.641113
   1.65561    -45.586191    -41.641112
   1.64011    -45.586193    -41.641127
   1.62460    -45.586202    -41.641140
   1.60910    -45.586193    -41.641124
   1.59359    -45.586181    -41.641099
   1.57809    -45.586191    -41.641104
   1.56258    -45.586205    -41.641138
   1.54708    -45.586232    -41.641156
   1.53157    -45.586259    -41.641180
   1.51607    -45.586285    -41.641201
   1.50056    -45.586304    -41.641259
   1.48506    -45.586321    -41.641297
   1.46956    -45.586321    -41.641297
   1.46956    -45.586321    -41.641297
   1.45418    -45.586321    -41.641297
   1.43881    -45.586314    -41.641256
   1.42344    -45.586289    -41.641146
   1.40807    -45.586260    -41.641125
   1.39270    -45.586246    -41.641113
   1.37733    -45.586233    -41.641100
   1.36196    -45.586218    -41.641082
   1.34659    -45.586196    -41.641048
   1.33122    -45.586203    -41.641089
   1.31584    -45.586192    -41.641103
   1.30047    -45.586198    -41.641106
   1.28510    -45.586203    -41.641088
   1.26973    -45.586216    -41.641109
   1.25436    -45.586184    -41.641098
   1.23899    -45.586184    -41.641099
   1.22362    -45.586172    -41.641069
   1.20825    -45.586174    -41.641121
   1.19288    -45.586171    -41.641123
   1.17750    -45.586169    -41.641119
   1.16213    -45.586165    -41.641112
   1.14676    -45.586182    -41.641119
   1.13139    -45.586182    -41.641119
   1.11602    -45.586187    -41.641129
   1.10065    -45.586153    -41.641126
   1.08528    -45.586145    -41.641105
   1.06991    -45.586152    -41.641115
   1.05453    -45.586146    -41.641089
   1.03916    -45.586144    -41.641096
   1.02379    -45.586150    -41.641134
   1.00842    -45.586137    -41.641138
   0.99305    -45.586141    -41.641141
   0.97768    -45.586141    -41.641127
   0.96231    -45.586146    -41.641092
   0.94694    -45.586146    -41.641091
   0.93157    -45.586176    -41.641106
   0.91619    -45.586176    -41.641115
   0.90082    -45.586181    -41.641123
   0.88545    -45.586175    -41.641134
   0.87008    -45.586176    -41.641129
   0.85471    -45.586166    -41.641105
   0.83934    -45.586159    -41.641104
   0.82397    -45.586157    -41.641099
   0.82397    -45.586147    -41.641092
   0.80741    -45.586171    -41.641109
   0.79086    -45.586185    -41.641117
   0.77430    -45.586190    -41.641119
