#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 171 128
# Band-Index    1
   0.00000    -22.991767    -22.991767
   0.01572    -22.991767    -22.991767
   0.03145    -22.991767    -22.991767
   0.04717    -22.991767    -22.991767
   0.06289    -22.991775    -22.991775
   0.07861    -22.991777    -22.991777
   0.09434    -22.991780    -22.991780
   0.11006    -22.991785    -22.991785
   0.12578    -22.991796    -22.991796
   0.14150    -22.991803    -22.991803
   0.15723    -22.991812    -22.991812
   0.17295    -22.991818    -22.991818
   0.18867    -22.991826    -22.991826
   0.20439    -22.991835    -22.991835
   0.22012    -22.991841    -22.991841
   0.23584    -22.991848    -22.991848
   0.25156    -22.991859    -22.991859
   0.26728    -22.991867    -22.991867
   0.28301    -22.991875    -22.991875
   0.29873    -22.991884    -22.991884
   0.31445    -22.991893    -22.991893
   0.33017    -22.991902    -22.991902
   0.34590    -22.991910    -22.991910
   0.36162    -22.991916    -22.991916
   0.37734    -22.991921    -22.991921
   0.39306    -22.991928    -22.991928
   0.40879    -22.991935    -22.991935
   0.42451    -22.991942    -22.991942
   0.44023    -22.991941    -22.991941
   0.45595    -22.991947    -22.991947
   0.47168    -22.991951    -22.991951
   0.48740    -22.991954    -22.991954
   0.50312    -22.991956    -22.991956
   0.51884    -22.991957    -22.991957
   0.53457    -22.991957    -22.991957
   0.55029    -22.991958    -22.991958
   0.56601    -22.991949    -22.991949
   0.58173    -22.991948    -22.991948
   0.58173    -22.991948    -22.991948
   0.59887    -22.991950    -22.991950
   0.61601    -22.991951    -22.991951
   0.63315    -22.991951    -22.991951
   0.65029    -22.991951    -22.991951
   0.66743    -22.991949    -22.991949
   0.68457    -22.991945    -22.991945
   0.70171    -22.991941    -22.991941
   0.71885    -22.991935    -22.991935
   0.73599    -22.991929    -22.991929
   0.75313    -22.991923    -22.991923
   0.77027    -22.991917    -22.991917
   0.78741    -22.991911    -22.991911
   0.78741    -22.991906    -22.991906
   0.80283    -22.991902    -22.991902
   0.81826    -22.991898    -22.991898
   0.83368    -22.991909    -22.991909
   0.84911    -22.991916    -22.991916
   0.86453    -22.991923    -22.991923
   0.87996    -22.991928    -22.991928
   0.89539    -22.991936    -22.991936
   0.91081    -22.991939    -22.991939
   0.92624    -22.991941    -22.991941
   0.94166    -22.991944    -22.991944
   0.95709    -22.991945    -22.991945
   0.97251    -22.991949    -22.991949
   0.98794    -22.991950    -22.991950
   1.00336    -22.991948    -22.991948
   1.01879    -22.991945    -22.991945
   1.03422    -22.991941    -22.991941
   1.04964    -22.991935    -22.991935
   1.06507    -22.991926    -22.991926
   1.08049    -22.991919    -22.991919
   1.09592    -22.991912    -22.991912
   1.11134    -22.991905    -22.991905
   1.12677    -22.991898    -22.991898
   1.14219    -22.991888    -22.991888
   1.15762    -22.991879    -22.991879
   1.17305    -22.991870    -22.991870
   1.18847    -22.991862    -22.991862
   1.20390    -22.991851    -22.991851
   1.21932    -22.991841    -22.991841
   1.23475    -22.991831    -22.991831
   1.25017    -22.991822    -22.991822
   1.26560    -22.991811    -22.991811
   1.28102    -22.991803    -22.991803
   1.29645    -22.991793    -22.991793
   1.31188    -22.991786    -22.991786
   1.32730    -22.991780    -22.991780
   1.34273    -22.991771    -22.991771
   1.35815    -22.991767    -22.991767
   1.37358    -22.991766    -22.991766
   1.38900    -22.991767    -22.991767
   1.40443    -22.991767    -22.991767
   1.40443    -22.991767    -22.991767
   1.42017    -22.991767    -22.991767
   1.43592    -22.991766    -22.991766
   1.45166    -22.991767    -22.991767
   1.46740    -22.991770    -22.991770
   1.48315    -22.991778    -22.991778
   1.49889    -22.991785    -22.991785
   1.51463    -22.991798    -22.991798
   1.53038    -22.991808    -22.991808
   1.54612    -22.991817    -22.991817
   1.56186    -22.991826    -22.991826
