#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 252 136
# Band-Index    1
   0.00000    -29.555898    -29.555943
   0.01608    -29.555898    -29.555943
   0.03215    -29.555898    -29.555943
   0.04823    -29.555898    -29.555943
   0.06431    -29.555898    -29.555942
   0.08039    -29.555897    -29.555942
   0.09646    -29.555897    -29.555942
   0.11254    -29.555897    -29.555942
   0.12862    -29.555897    -29.555942
   0.14470    -29.555897    -29.555942
   0.16077    -29.555897    -29.555942
   0.17685    -29.555898    -29.555942
   0.19293    -29.555898    -29.555942
   0.20900    -29.555898    -29.555942
   0.22508    -29.555898    -29.555943
   0.24116    -29.555898    -29.555943
   0.25724    -29.555898    -29.555943
   0.27331    -29.555898    -29.555943
   0.28939    -29.555898    -29.555943
   0.30547    -29.555898    -29.555943
   0.32155    -29.555898    -29.555943
   0.33762    -29.555898    -29.555943
   0.33762    -29.555898    -29.555943
   0.35368    -29.555898    -29.555943
   0.36974    -29.555899    -29.555943
   0.38579    -29.555899    -29.555943
   0.40185    -29.555899    -29.555943
   0.41791    -29.555899    -29.555943
   0.43396    -29.555898    -29.555943
   0.45002    -29.555898    -29.555943
   0.46608    -29.555898    -29.555943
   0.48213    -29.555898    -29.555942
   0.49819    -29.555898    -29.555942
   0.51425    -29.555897    -29.555942
   0.53030    -29.555897    -29.555942
   0.54636    -29.555898    -29.555942
   0.56242    -29.555898    -29.555943
   0.57847    -29.555898    -29.555943
   0.59453    -29.555898    -29.555943
   0.61059    -29.555898    -29.555942
   0.62664    -29.555898    -29.555942
   0.64270    -29.555898    -29.555942
   0.65876    -29.555898    -29.555943
   0.67481    -29.555898    -29.555943
   0.67481    -29.555898    -29.555943
   0.69089    -29.555898    -29.555942
   0.70697    -29.555898    -29.555942
   0.72304    -29.555897    -29.555942
   0.73912    -29.555897    -29.555942
   0.75520    -29.555897    -29.555942
   0.77128    -29.555897    -29.555942
   0.78735    -29.555897    -29.555942
   0.80343    -29.555897    -29.555942
   0.81951    -29.555897    -29.555942
   0.83558    -29.555897    -29.555942
   0.85166    -29.555898    -29.555942
   0.86774    -29.555898    -29.555943
   0.88382    -29.555898    -29.555943
   0.89989    -29.555898    -29.555943
   0.91597    -29.555899    -29.555943
   0.93205    -29.555898    -29.555943
   0.94813    -29.555898    -29.555943
   0.96420    -29.555898    -29.555942
   0.98028    -29.555897    -29.555942
   0.99636    -29.555897    -29.555942
   1.01244    -29.555897    -29.555942
   1.01244    -29.555897    -29.555942
   1.02849    -29.555897    -29.555942
   1.04455    -29.555897    -29.555942
   1.06060    -29.555897    -29.555942
   1.07666    -29.555898    -29.555942
   1.09272    -29.555898    -29.555943
   1.10877    -29.555898    -29.555943
   1.12483    -29.555898    -29.555943
   1.14089    -29.555898    -29.555943
   1.15694    -29.555898    -29.555943
   1.17300    -29.555898    -29.555943
   1.18906    -29.555898    -29.555942
   1.20511    -29.555897    -29.555942
   1.22117    -29.555897    -29.555942
   1.23723    -29.555897    -29.555942
   1.25328    -29.555897    -29.555942
   1.26934    -29.555897    -29.555942
   1.28540    -29.555898    -29.555942
   1.30145    -29.555898    -29.555943
   1.31751    -29.555898    -29.555943
   1.33357    -29.555898    -29.555943
   1.34962    -29.555898    -29.555943
   1.34962    -29.555898    -29.555943
   1.36547    -29.555898    -29.555943
   1.38131    -29.555898    -29.555943
   1.39715    -29.555898    -29.555943
   1.41300    -29.555898    -29.555943
   1.42884    -29.555898    -29.555943
   1.44468    -29.555898    -29.555942
   1.46053    -29.555898    -29.555942
   1.47637    -29.555898    -29.555942
   1.49221    -29.555898    -29.555942
   1.50806    -29.555898    -29.555943
   1.52390    -29.555898    -29.555943
   1.53974    -29.555898    -29.555943
   1.55559    -29.555898    -29.555942
   1.57143    -29.555898    -29.555942
   1.58727    -29.555897    -29.555942
   1.60312    -29.555897    -29.555942
   1.61896    -29.555898    -29.555942
   1.63480    -29.555897    -29.555942
   1.65065    -29.555898    -29.555942
   1.66649    -29.555898    -29.555942
   1.68233    -29.555898    -29.555942
   1.69818    -29.555897    -29.555942
   1.71402    -29.555897    -29.555942
   1.72986    -29.555897    -29.555942
   1.74570    -29.555897    -29.555942
   1.76155    -29.555897    -29.555942
   1.77739    -29.555897    -29.555942
   1.79323    -29.555898    -29.555942
   1.80908    -29.555898    -29.555942
   1.82492    -29.555898    -29.555942
   1.84076    -29.555898    -29.555942
   1.85661    -29.555898    -29.555942
   1.87245    -29.555898    -29.555942
   1.88829    -29.555898    -29.555942
   1.88829    -29.555898    -29.555942
   1.90437    -29.555898    -29.555942
   1.92045    -29.555898    -29.555942
   1.93653    -29.555898    -29.555942
   1.95260    -29.555898    -29.555942
   1.96868    -29.555898    -29.555942
   1.98476    -29.555898    -29.555942
   2.00084    -29.555898    -29.555942
   2.01691    -29.555898    -29.555942
   2.03299    -29.555898    -29.555942
   2.04907    -29.555898    -29.555942
   2.06514    -29.555898    -29.555942
   2.08122    -29.555898    -29.555942
   2.09730    -29.555897    -29.555942
   2.11338    -29.555897    -29.555942
   2.12945    -29.555897    -29.555942
   2.14553    -29.555897    -29.555942
   2.16161    -29.555897    -29.555942
   2.17769    -29.555897    -29.555942
   2.19376    -29.555897    -29.555942
   2.20984    -29.555897    -29.555942
   2.22592    -29.555897    -29.555942
   2.22592    -29.555897    -29.555942
   2.24176    -29.555897    -29.555942
   2.25760    -29.555897    -29.555942
   2.27345    -29.555897    -29.555942
   2.28929    -29.555897    -29.555941
   2.30513    -29.555897    -29.555942
   2.32098    -29.555897    -29.555942
   2.33682    -29.555897    -29.555942
   2.35266    -29.555897    -29.555942
   2.36851    -29.555898    -29.555942
   2.38435    -29.555898    -29.555943
   2.40019    -29.555898    -29.555943
   2.41604    -29.555898    -29.555943
   2.43188    -29.555898    -29.555943
   2.44772    -29.555898    -29.555943
   2.46357    -29.555898    -29.555943
   2.47941    -29.555898    -29.555942
   2.49525    -29.555898    -29.555942
   2.51110    -29.555897    -29.555942
   2.52694    -29.555897    -29.555942
   2.54278    -29.555898    -29.555942
   2.55863    -29.555898    -29.555942
   2.57447    -29.555898    -29.555943
   2.59031    -29.555898    -29.555943
   2.60616    -29.555898    -29.555943
   2.62200    -29.555898    -29.555943
   2.63784    -29.555898    -29.555943
   2.65369    -29.555898    -29.555943
   2.66953    -29.555898    -29.555943
   2.68537    -29.555898    -29.555943
   2.70121    -29.555898    -29.555943
   2.71706    -29.555898    -29.555943
   2.73290    -29.555898    -29.555943
   2.74874    -29.555898    -29.555943
   2.76459    -29.555898    -29.555943
   2.76459    -29.555898    -29.555943
   2.78027    -29.555898    -29.555943
   2.79595    -29.555898    -29.555943
   2.81163    -29.555898    -29.555942
   2.82731    -29.555897    -29.555942
   2.84299    -29.555897    -29.555942
   2.85868    -29.555897    -29.555942
   2.87436    -29.555897    -29.555941
   2.89004    -29.555897    -29.555942
   2.90572    -29.555897    -29.555942
   2.92140    -29.555897    -29.555942
   2.93708    -29.555898    -29.555943
   2.95276    -29.555898    -29.555943
   2.96844    -29.555898    -29.555943
   2.98413    -29.555898    -29.555943
   2.99981    -29.555898    -29.555942
   3.01549    -29.555897    -29.555942
   3.03117    -29.555897    -29.555942
   3.04685    -29.555897    -29.555942
   3.06253    -29.555897    -29.555942
   3.07821    -29.555897    -29.555942
   3.09390    -29.555897    -29.555942
   3.10958    -29.555897    -29.555942
   3.12526    -29.555897    -29.555942
   3.14094    -29.555897    -29.555942
   3.14094    -29.555897    -29.555942
   3.15702    -29.555897    -29.555942
   3.17309    -29.555898    -29.555942
   3.18917    -29.555898    -29.555942
   3.20525    -29.555898    -29.555942
   3.22133    -29.555897    -29.555942
   3.23740    -29.555897    -29.555942
   3.25348    -29.555897    -29.555942
   3.26956    -29.555897    -29.555942
   3.28563    -29.555897    -29.555942
   3.30171    -29.555897    -29.555942
   3.31779    -29.555897    -29.555942
   3.33387    -29.555898    -29.555942
   3.34994    -29.555898    -29.555942
   3.36602    -29.555898    -29.555942
   3.38210    -29.555898    -29.555942
   3.39818    -29.555897    -29.555942
   3.41425    -29.555897    -29.555942
   3.43033    -29.555897    -29.555942
   3.44641    -29.555897    -29.555942
