#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 245 128
# Band-Index    1
   0.00000    -30.107637    -30.095051
   0.01571    -30.107638    -30.095051
   0.03141    -30.107638    -30.095051
   0.04712    -30.107638    -30.095052
   0.06283    -30.107638    -30.095052
   0.07854    -30.107638    -30.095052
   0.09424    -30.107638    -30.095051
   0.10995    -30.107637    -30.095051
   0.12566    -30.107637    -30.095051
   0.14136    -30.107637    -30.095051
   0.15707    -30.107638    -30.095051
   0.17278    -30.107638    -30.095051
   0.18849    -30.107637    -30.095051
   0.20419    -30.107637    -30.095051
   0.21990    -30.107637    -30.095051
   0.23561    -30.107636    -30.095050
   0.25131    -30.107636    -30.095050
   0.26702    -30.107636    -30.095050
   0.28273    -30.107636    -30.095051
   0.29843    -30.107636    -30.095050
   0.31414    -30.107636    -30.095050
   0.32985    -30.107635    -30.095050
   0.34556    -30.107635    -30.095049
   0.36126    -30.107635    -30.095049
   0.37697    -30.107634    -30.095048
   0.39268    -30.107634    -30.095048
   0.40838    -30.107635    -30.095049
   0.42409    -30.107635    -30.095049
   0.43980    -30.107636    -30.095050
   0.45551    -30.107637    -30.095050
   0.47121    -30.107638    -30.095052
   0.48692    -30.107640    -30.095054
   0.50263    -30.107640    -30.095054
   0.51833    -30.107640    -30.095054
   0.53404    -30.107638    -30.095052
   0.54975    -30.107637    -30.095051
   0.56546    -30.107637    -30.095051
   0.56546    -30.107637    -30.095051
   0.58195    -30.107637    -30.095051
   0.59844    -30.107637    -30.095051
   0.61493    -30.107637    -30.095051
   0.63142    -30.107636    -30.095050
   0.64791    -30.107636    -30.095049
   0.66440    -30.107636    -30.095050
   0.68089    -30.107636    -30.095050
   0.69738    -30.107635    -30.095049
   0.71387    -30.107635    -30.095049
   0.73036    -30.107635    -30.095049
   0.74685    -30.107635    -30.095049
   0.76334    -30.107635    -30.095049
   0.77983    -30.107635    -30.095049
   0.79632    -30.107634    -30.095048
   0.81282    -30.107634    -30.095048
   0.82931    -30.107634    -30.095047
   0.84580    -30.107633    -30.095047
   0.86229    -30.107634    -30.095048
   0.86229    -30.107634    -30.095048
   0.87805    -30.107634    -30.095048
   0.89382    -30.107634    -30.095048
   0.90958    -30.107634    -30.095047
   0.92535    -30.107634    -30.095047
   0.94111    -30.107634    -30.095048
   0.95688    -30.107634    -30.095048
   0.97264    -30.107634    -30.095048
   0.98841    -30.107634    -30.095047
   1.00417    -30.107633    -30.095047
   1.01994    -30.107633    -30.095047
   1.03570    -30.107633    -30.095047
   1.05147    -30.107633    -30.095047
   1.06723    -30.107633    -30.095046
   1.08300    -30.107632    -30.095046
   1.09876    -30.107633    -30.095047
   1.11453    -30.107633    -30.095047
   1.13029    -30.107632    -30.095046
   1.14606    -30.107632    -30.095046
   1.16182    -30.107632    -30.095046
   1.17759    -30.107633    -30.095047
   1.19335    -30.107633    -30.095047
   1.20912    -30.107633    -30.095047
   1.22489    -30.107633    -30.095048
   1.24065    -30.107634    -30.095048
   1.25642    -30.107634    -30.095048
   1.27218    -30.107634    -30.095048
   1.27218    -30.107634    -30.095048
   1.28800    -30.107634    -30.095048
   1.30383    -30.107634    -30.095048
   1.31965    -30.107633    -30.095048
   1.33547    -30.107633    -30.095047
   1.35130    -30.107634    -30.095048
   1.36712    -30.107633    -30.095048
   1.38294    -30.107634    -30.095048
   1.39877    -30.107634    -30.095048
   1.41459    -30.107635    -30.095049
   1.43042    -30.107635    -30.095049
   1.44624    -30.107636    -30.095050
   1.46206    -30.107637    -30.095051
   1.47789    -30.107637    -30.095051
   1.49371    -30.107637    -30.095051
   1.50953    -30.107637    -30.095051
   1.52536    -30.107637    -30.095051
   1.54118    -30.107638    -30.095052
   1.55700    -30.107639    -30.095053
   1.57283    -30.107639    -30.095053
   1.58865    -30.107639    -30.095053
   1.60447    -30.107639    -30.095053
   1.62030    -30.107640    -30.095054
   1.63612    -30.107641    -30.095054
   1.65194    -30.107640    -30.095054
   1.66777    -30.107640    -30.095054
   1.68359    -30.107640    -30.095054
   1.69941    -30.107640    -30.095054
   1.71524    -30.107639    -30.095053
   1.73106    -30.107639    -30.095053
   1.74688    -30.107638    -30.095052
   1.76271    -30.107638    -30.095052
   1.77853    -30.107637    -30.095051
   1.77853    -30.107637    -30.095051
   1.79415    -30.107638    -30.095052
   1.80978    -30.107638    -30.095052
   1.82540    -30.107638    -30.095052
   1.84102    -30.107639    -30.095053
   1.85664    -30.107638    -30.095052
   1.87227    -30.107638    -30.095052
   1.88789    -30.107637    -30.095051
   1.90351    -30.107637    -30.095051
   1.91914    -30.107637    -30.095051
   1.93476    -30.107638    -30.095051
   1.95038    -30.107638    -30.095052
   1.96600    -30.107638    -30.095052
   1.98163    -30.107638    -30.095051
   1.99725    -30.107637    -30.095051
   2.01287    -30.107637    -30.095051
   2.02849    -30.107636    -30.095050
   2.04412    -30.107636    -30.095050
   2.05974    -30.107636    -30.095050
   2.07536    -30.107635    -30.095049
   2.09099    -30.107635    -30.095049
   2.10661    -30.107635    -30.095049
   2.12223    -30.107636    -30.095049
   2.13785    -30.107636    -30.095049
   2.15348    -30.107635    -30.095049
   2.16910    -30.107635    -30.095049
   2.18472    -30.107636    -30.095049
   2.20034    -30.107635    -30.095049
   2.21597    -30.107635    -30.095048
   2.23159    -30.107634    -30.095048
   2.24721    -30.107633    -30.095046
   2.26284    -30.107633    -30.095046
   2.27846    -30.107632    -30.095046
   2.29408    -30.107632    -30.095046
   2.30970    -30.107633    -30.095046
   2.32533    -30.107634    -30.095047
   2.34095    -30.107633    -30.095047
   2.35657    -30.107634    -30.095047
   2.37219    -30.107634    -30.095048
   2.37219    -30.107634    -30.095048
   2.38943    -30.107633    -30.095046
   2.40666    -30.107633    -30.095047
   2.42390    -30.107633    -30.095046
   2.44113    -30.107633    -30.095046
   2.45837    -30.107633    -30.095047
   2.47560    -30.107633    -30.095046
   2.49283    -30.107632    -30.095046
   2.51007    -30.107633    -30.095046
   2.52730    -30.107633    -30.095047
   2.54454    -30.107633    -30.095047
   2.56177    -30.107634    -30.095047
   2.57901    -30.107633    -30.095047
   2.59624    -30.107633    -30.095047
   2.59624    -30.107633    -30.095047
   2.61192    -30.107633    -30.095047
   2.62761    -30.107634    -30.095048
   2.64329    -30.107634    -30.095048
   2.65898    -30.107635    -30.095049
   2.67466    -30.107634    -30.095049
   2.69034    -30.107634    -30.095048
   2.70603    -30.107634    -30.095048
   2.72171    -30.107633    -30.095047
   2.73739    -30.107632    -30.095047
   2.75308    -30.107632    -30.095046
   2.76876    -30.107632    -30.095047
   2.78445    -30.107632    -30.095046
   2.80013    -30.107631    -30.095046
   2.81581    -30.107633    -30.095047
   2.83150    -30.107633    -30.095047
   2.84718    -30.107634    -30.095048
   2.86286    -30.107635    -30.095049
   2.87855    -30.107635    -30.095050
   2.89423    -30.107636    -30.095050
   2.90992    -30.107636    -30.095050
   2.92560    -30.107636    -30.095050
   2.94128    -30.107636    -30.095050
   2.95697    -30.107636    -30.095050
   2.97265    -30.107637    -30.095050
   2.98834    -30.107637    -30.095051
   3.00402    -30.107637    -30.095051
   3.01970    -30.107638    -30.095052
   3.03539    -30.107639    -30.095052
   3.05107    -30.107639    -30.095053
   3.06675    -30.107639    -30.095053
   3.08244    -30.107639    -30.095053
   3.09812    -30.107639    -30.095053
   3.11381    -30.107639    -30.095053
   3.12949    -30.107639    -30.095053
   3.14517    -30.107639    -30.095052
   3.16086    -30.107638    -30.095052
   3.17654    -30.107639    -30.095052
   3.19222    -30.107637    -30.095051
   3.19222    -30.107637    -30.095051
   3.20906    -30.107637    -30.095051
   3.22589    -30.107637    -30.095051
   3.24272    -30.107637    -30.095050
   3.25955    -30.107636    -30.095050
   3.27638    -30.107635    -30.095049
   3.29321    -30.107636    -30.095050
   3.31004    -30.107636    -30.095049
   3.32687    -30.107635    -30.095048
   3.34370    -30.107635    -30.095049
   3.36053    -30.107635    -30.095049
   3.37736    -30.107635    -30.095049
   3.39420    -30.107635    -30.095049
   3.41103    -30.107635    -30.095049
   3.42786    -30.107634    -30.095048
   3.44469    -30.107634    -30.095048
   3.46152    -30.107634    -30.095047
   3.46152    -30.107632    -30.095046
   3.47778    -30.107631    -30.095046
   3.49404    -30.107632    -30.095046
   3.51031    -30.107631    -30.095046
   3.52657    -30.107631    -30.095045
   3.54283    -30.107631    -30.095045
   3.55909    -30.107633    -30.095047
   3.57536    -30.107633    -30.095047
   3.59162    -30.107633    -30.095046
   3.60788    -30.107633    -30.095046
   3.62414    -30.107633    -30.095047
   3.64040    -30.107633    -30.095047
   3.65667    -30.107632    -30.095046
   3.67293    -30.107632    -30.095045
   3.68919    -30.107632    -30.095045
   3.70545    -30.107631    -30.095045
   3.72172    -30.107631    -30.095044
   3.73798    -30.107632    -30.095045
   3.75424    -30.107633    -30.095046
   3.77050    -30.107634    -30.095048
 
# Band-Index    2
   3.77050    -20.850051    -20.850493
   3.75424    -20.850045    -20.850486
   3.73798    -20.850025    -20.850467
   3.72172    -20.849994    -20.850435
   3.70545    -20.849949    -20.850391
   3.68919    -20.849893    -20.850335
   3.67293    -20.849825    -20.850268
