#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 229 152
# Band-Index    1
   0.00000    -27.449856    -27.449433
   0.01597    -27.449856    -27.449433
   0.03194    -27.449855    -27.449432
   0.04791    -27.449854    -27.449431
   0.06389    -27.449853    -27.449430
   0.07986    -27.449851    -27.449428
   0.09583    -27.449849    -27.449426
   0.11180    -27.449847    -27.449424
   0.12777    -27.449845    -27.449422
   0.14374    -27.449842    -27.449419
   0.15972    -27.449839    -27.449416
   0.17569    -27.449835    -27.449412
   0.19166    -27.449832    -27.449409
   0.20763    -27.449828    -27.449405
   0.22360    -27.449825    -27.449402
   0.23957    -27.449821    -27.449398
   0.25555    -27.449818    -27.449395
   0.27152    -27.449814    -27.449391
   0.28749    -27.449811    -27.449388
   0.30346    -27.449807    -27.449384
   0.31943    -27.449804    -27.449381
   0.33540    -27.449801    -27.449378
   0.35137    -27.449798    -27.449375
   0.36735    -27.449796    -27.449373
   0.38332    -27.449793    -27.449370
   0.39929    -27.449791    -27.449368
   0.41526    -27.449790    -27.449367
   0.43123    -27.449788    -27.449365
   0.44720    -27.449787    -27.449364
   0.46318    -27.449787    -27.449364
   0.47915    -27.449786    -27.449363
   0.47915    -27.449721    -27.449298
   0.49487    -27.449721    -27.449299
   0.51059    -27.449722    -27.449300
   0.52631    -27.449724    -27.449302
   0.54203    -27.449727    -27.449305
   0.55775    -27.449730    -27.449308
   0.57347    -27.449734    -27.449312
   0.58919    -27.449738    -27.449316
   0.60491    -27.449743    -27.449321
   0.62063    -27.449749    -27.449326
   0.63635    -27.449755    -27.449332
   0.65208    -27.449761    -27.449338
   0.66780    -27.449768    -27.449345
   0.68352    -27.449775    -27.449352
   0.69924    -27.449781    -27.449359
   0.71496    -27.449788    -27.449366
   0.73068    -27.449796    -27.449373
   0.74640    -27.449803    -27.449380
   0.76212    -27.449809    -27.449387
   0.77784    -27.449816    -27.449393
   0.79356    -27.449822    -27.449399
   0.80928    -27.449828    -27.449405
   0.82500    -27.449834    -27.449411
   0.84072    -27.449839    -27.449416
   0.85644    -27.449843    -27.449420
   0.87217    -27.449847    -27.449424
   0.88789    -27.449850    -27.449427
   0.90361    -27.449852    -27.449429
   0.91933    -27.449854    -27.449431
   0.93505    -27.449855    -27.449432
   0.95077    -27.449856    -27.449433
   0.95077    -27.449856    -27.449433
   0.96838    -27.449856    -27.449433
   0.98598    -27.449856    -27.449433
   1.00359    -27.449855    -27.449432
   1.02119    -27.449855    -27.449432
   1.03880    -27.449855    -27.449432
   1.05641    -27.449855    -27.449432
   1.07401    -27.449856    -27.449433
   1.09162    -27.449856    -27.449433
   1.10923    -27.449855    -27.449432
   1.12683    -27.449855    -27.449432
   1.14444    -27.449855    -27.449432
   1.14444    -27.449668    -27.449246
   1.15988    -27.449669    -27.449246
   1.17532    -27.449669    -27.449247
   1.19077    -27.449670    -27.449248
   1.20621    -27.449672    -27.449250
   1.22165    -27.449674    -27.449252
   1.23710    -27.449676    -27.449254
   1.25254    -27.449679    -27.449257
   1.26798    -27.449682    -27.449260
   1.28342    -27.449686    -27.449263
   1.29887    -27.449689    -27.449267
   1.31431    -27.449694    -27.449272
   1.32975    -27.449699    -27.449276
   1.34519    -27.449704    -27.449282
   1.36064    -27.449710    -27.449287
   1.37608    -27.449715    -27.449293
   1.39152    -27.449721    -27.449299
   1.40697    -27.449728    -27.449305
   1.42241    -27.449734    -27.449311
   1.43785    -27.449740    -27.449317
   1.45329    -27.449746    -27.449323
   1.46874    -27.449753    -27.449330
   1.48418    -27.449759    -27.449337
   1.49962    -27.449766    -27.449344
   1.51507    -27.449773    -27.449351
   1.53051    -27.449780    -27.449357
   1.54595    -27.449787    -27.449364
   1.56139    -27.449793    -27.449371
   1.57684    -27.449800    -27.449377
   1.59228    -27.449806    -27.449383
   1.60772    -27.449811    -27.449388
   1.62317    -27.449817    -27.449394
   1.63861    -27.449822    -27.449399
   1.65405    -27.449827    -27.449404
   1.66949    -27.449832    -27.449409
   1.68494    -27.449837    -27.449414
   1.70038    -27.449840    -27.449417
   1.71582    -27.449844    -27.449421
   1.73127    -27.449847    -27.449424
   1.74671    -27.449850    -27.449427
   1.76215    -27.449852    -27.449429
   1.77759    -27.449853    -27.449430
   1.79304    -27.449855    -27.449432
   1.80848    -27.449856    -27.449433
   1.82392    -27.449856    -27.449433
   1.82392    -27.449856    -27.449433
   1.83983    -27.449856    -27.449433
   1.85573    -27.449854    -27.449431
   1.87164    -27.449853    -27.449430
   1.88754    -27.449851    -27.449428
   1.90344    -27.449848    -27.449425
   1.91935    -27.449844    -27.449421
   1.93525    -27.449840    -27.449417
   1.95116    -27.449836    -27.449413
   1.96706    -27.449831    -27.449408
   1.98297    -27.449826    -27.449403
   1.99887    -27.449820    -27.449397
   2.01477    -27.449814    -27.449391
   2.03068    -27.449807    -27.449385
   2.04658    -27.449801    -27.449378
   2.06249    -27.449794    -27.449372
   2.07839    -27.449788    -27.449365
   2.09430    -27.449781    -27.449359
   2.11020    -27.449775    -27.449352
   2.12610    -27.449769    -27.449346
   2.14201    -27.449763    -27.449340
   2.15791    -27.449757    -27.449334
   2.17382    -27.449751    -27.449329
   2.18972    -27.449746    -27.449323
   2.20563    -27.449741    -27.449318
   2.22153    -27.449736    -27.449314
   2.23743    -27.449733    -27.449310
   2.25334    -27.449729    -27.449307
   2.26924    -27.449726    -27.449304
   2.28515    -27.449724    -27.449302
   2.30105    -27.449722    -27.449300
   2.31696    -27.449721    -27.449299
   2.33286    -27.449721    -27.449299
   2.33286    -27.449787    -27.449364
   2.34843    -27.449788    -27.449365
   2.36400    -27.449788    -27.449365
   2.37957    -27.449789    -27.449366
   2.39513    -27.449790    -27.449367
   2.41070    -27.449791    -27.449368
   2.42627    -27.449793    -27.449370
   2.44184    -27.449795    -27.449372
   2.45741    -27.449797    -27.449374
   2.47298    -27.449799    -27.449376
   2.48854    -27.449802    -27.449379
   2.50411    -27.449805    -27.449382
   2.51968    -27.449808    -27.449385
   2.53525    -27.449812    -27.449389
   2.55082    -27.449815    -27.449392
   2.56639    -27.449818    -27.449395
   2.58195    -27.449821    -27.449398
   2.59752    -27.449824    -27.449401
   2.61309    -27.449828    -27.449405
   2.62866    -27.449831    -27.449408
   2.64423    -27.449834    -27.449411
   2.65980    -27.449837    -27.449414
   2.67536    -27.449840    -27.449417
   2.69093    -27.449843    -27.449420
   2.70650    -27.449846    -27.449423
   2.72207    -27.449848    -27.449425
   2.73764    -27.449850    -27.449427
   2.75321    -27.449851    -27.449428
   2.76877    -27.449853    -27.449430
   2.78434    -27.449854    -27.449431
   2.79991    -27.449855    -27.449432
   2.81548    -27.449856    -27.449433
   2.83105    -27.449856    -27.449433
   2.83105    -27.449856    -27.449433
   2.84654    -27.449856    -27.449433
   2.86204    -27.449855    -27.449432
   2.87754    -27.449853    -27.449430
   2.89303    -27.449851    -27.449428
   2.90853    -27.449849    -27.449426
   2.92403    -27.449846    -27.449424
   2.93952    -27.449843    -27.449420
   2.95502    -27.449840    -27.449417
   2.97051    -27.449836    -27.449413
   2.98601    -27.449831    -27.449408
   3.00151    -27.449826    -27.449403
   3.01700    -27.449821    -27.449398
   3.03250    -27.449815    -27.449393
   3.04800    -27.449810    -27.449387
   3.06349    -27.449803    -27.449381
   3.07899    -27.449797    -27.449374
   3.09448    -27.449791    -27.449368
   3.10998    -27.449784    -27.449361
   3.12548    -27.449777    -27.449355
   3.14097    -27.449770    -27.449348
   3.15647    -27.449763    -27.449341
   3.17197    -27.449756    -27.449334
   3.18746    -27.449749    -27.449327
   3.20296    -27.449743    -27.449320
   3.21845    -27.449736    -27.449313
   3.23395    -27.449729    -27.449307
   3.24945    -27.449723    -27.449301
   3.26494    -27.449717    -27.449295
   3.28044    -27.449711    -27.449289
   3.29594    -27.449706    -27.449283
   3.31143    -27.449701    -27.449278
   3.32693    -27.449696    -27.449273
   3.34242    -27.449691    -27.449269
   3.35792    -27.449687    -27.449265
   3.37342    -27.449683    -27.449261
   3.38891    -27.449680    -27.449257
   3.40441    -27.449677    -27.449254
   3.41991    -27.449674    -27.449252
   3.43540    -27.449672    -27.449249
   3.45090    -27.449670    -27.449248
   3.46639    -27.449669    -27.449247
   3.48189    -27.449668    -27.449246
   3.49739    -27.449668    -27.449246
 
# Band-Index    2
   3.49739    -27.447138    -27.447092
   3.48189    -27.447138    -27.447092
   3.46639    -27.447138    -27.447093
   3.45090    -27.447140    -27.447094
   3.43540    -27.447141    -27.447096
   3.41991    -27.447144    -27.447098
   3.40441    -27.447146    -27.447101
   3.38891    -27.447150    -27.447104
   3.37342    -27.447154    -27.447108
   3.35792    -27.447158    -27.447112
   3.34242    -27.447162    -27.447117
   3.32693    -27.447167    -27.447122
   3.31143    -27.447172    -27.447127
   3.29594    -27.447178    -27.447132
   3.28044    -27.447184    -27.447138
   3.26494    -27.447190    -27.447145
   3.24945    -27.447197    -27.447151
   3.23395    -27.447204    -27.447158
   3.21845    -27.447211    -27.447165
   3.20296    -27.447218    -27.447172
   3.18746    -27.447226    -27.447180
   3.17197    -27.447233    -27.447188
   3.15647    -27.447241    -27.447195
   3.14097    -27.447249    -27.447203
   3.12548    -27.447256    -27.447211
   3.10998    -27.447264    -27.447218
   3.09448    -27.447271    -27.447226
   3.07899    -27.447278    -27.447233
   3.06349    -27.447285    -27.447240
   3.04800    -27.447292    -27.447246
   3.03250    -27.447299    -27.447253
   3.01700    -27.447305    -27.447259
   3.00151    -27.447311    -27.447265
   2.98601    -27.447316    -27.447271
   2.97051    -27.447321    -27.447275
   2.95502    -27.447326    -27.447280
   2.93952    -27.447330    -27.447284
   2.92403    -27.447333    -27.447288
   2.90853    -27.447336    -27.447291
   2.89303    -27.447339    -27.447293
   2.87754    -27.447341    -27.447295
   2.86204    -27.447342    -27.447297
   2.84654    -27.447343    -27.447298
   2.83105    -27.447344    -27.447298
   2.83105    -27.447344    -27.447298
   2.81548    -27.447343    -27.447298
   2.79991    -27.447342    -27.447296
   2.78434    -27.447340    -27.447295
   2.76877    -27.447338    -27.447292
   2.75321    -27.447335    -27.447289
   2.73764    -27.447331    -27.447285
   2.72207    -27.447327    -27.447281
   2.70650    -27.447323    -27.447277
   2.69093    -27.447317    -27.447272
   2.67536    -27.447311    -27.447266
   2.65980    -27.447305    -27.447260
   2.64423    -27.447299    -27.447253
   2.62866    -27.447292    -27.447246
   2.61309    -27.447285    -27.447240
   2.59752    -27.447278    -27.447233
   2.58195    -27.447272    -27.447226
