#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 170 128
# Band-Index    1
   0.00000    -21.573304    -21.573305
   0.01561    -21.573304    -21.573305
   0.03122    -21.573306    -21.573307
   0.04683    -21.573326    -21.573327
   0.06244    -21.573333    -21.573334
   0.07805    -21.573347    -21.573348
   0.09366    -21.573338    -21.573339
   0.10927    -21.573330    -21.573331
   0.12488    -21.573332    -21.573333
   0.14049    -21.573321    -21.573322
   0.15610    -21.573320    -21.573321
   0.17171    -21.573334    -21.573335
   0.18732    -21.573323    -21.573324
   0.20293    -21.573308    -21.573309
   0.21854    -21.573322    -21.573323
   0.23415    -21.573325    -21.573326
   0.24976    -21.573323    -21.573324
   0.26537    -21.573330    -21.573331
   0.28098    -21.573317    -21.573318
   0.29659    -21.573317    -21.573318
   0.31220    -21.573331    -21.573332
   0.32781    -21.573325    -21.573326
   0.34342    -21.573328    -21.573329
   0.35903    -21.573332    -21.573333
   0.37464    -21.573318    -21.573319
   0.39025    -21.573307    -21.573308
   0.40586    -21.573331    -21.573332
   0.42147    -21.573343    -21.573344
   0.43708    -21.573348    -21.573349
   0.45269    -21.573342    -21.573343
   0.46830    -21.573343    -21.573344
   0.48391    -21.573352    -21.573352
   0.49952    -21.573359    -21.573360
   0.51513    -21.573365    -21.573366
   0.53074    -21.573371    -21.573372
   0.54635    -21.573371    -21.573372
   0.56196    -21.573370    -21.573371
   0.57757    -21.573386    -21.573387
   0.57757    -21.573386    -21.573387
   0.59458    -21.573380    -21.573381
   0.61160    -21.573367    -21.573368
   0.62862    -21.573355    -21.573356
   0.64563    -21.573343    -21.573344
   0.66265    -21.573355    -21.573356
   0.67967    -21.573345    -21.573346
   0.69668    -21.573331    -21.573331
   0.71370    -21.573325    -21.573326
   0.73072    -21.573325    -21.573326
   0.74773    -21.573329    -21.573330
   0.76475    -21.573319    -21.573320
   0.78177    -21.573328    -21.573329
   0.78177    -21.573328    -21.573329
   0.79747    -21.573346    -21.573347
   0.81318    -21.573336    -21.573337
   0.82889    -21.573335    -21.573336
   0.84460    -21.573354    -21.573355
   0.86030    -21.573349    -21.573350
   0.87601    -21.573333    -21.573334
   0.89172    -21.573320    -21.573321
   0.90743    -21.573324    -21.573325
   0.92314    -21.573332    -21.573333
   0.93884    -21.573316    -21.573317
   0.95455    -21.573316    -21.573317
   0.97026    -21.573324    -21.573325
   0.98597    -21.573314    -21.573315
   1.00167    -21.573317    -21.573318
   1.01738    -21.573326    -21.573327
   1.03309    -21.573320    -21.573321
   1.04880    -21.573328    -21.573329
   1.06451    -21.573328    -21.573329
   1.08021    -21.573344    -21.573345
   1.09592    -21.573334    -21.573335
   1.11163    -21.573339    -21.573340
   1.12734    -21.573322    -21.573323
   1.14304    -21.573317    -21.573318
   1.15875    -21.573327    -21.573328
   1.17446    -21.573321    -21.573322
   1.19017    -21.573313    -21.573314
   1.20587    -21.573311    -21.573312
   1.22158    -21.573306    -21.573307
   1.23729    -21.573298    -21.573299
   1.25300    -21.573294    -21.573295
   1.26871    -21.573313    -21.573314
   1.28441    -21.573328    -21.573329
   1.30012    -21.573339    -21.573340
   1.31583    -21.573339    -21.573340
   1.33154    -21.573341    -21.573342
   1.34724    -21.573320    -21.573321
   1.36295    -21.573320    -21.573321
   1.37866    -21.573304    -21.573305
   1.39437    -21.573304    -21.573305
   1.39437    -21.573304    -21.573305
   1.41000    -21.573305    -21.573306
   1.42563    -21.573320    -21.573321
   1.44126    -21.573331    -21.573332
   1.45689    -21.573331    -21.573332
   1.47252    -21.573343    -21.573344
   1.48815    -21.573344    -21.573345
   1.50378    -21.573310    -21.573311
   1.51941    -21.573317    -21.573318
   1.53504    -21.573294    -21.573295
   1.55068    -21.573300    -21.573301
   1.56631    -21.573305    -21.573306
   1.58194    -21.573309    -21.573310
   1.59757    -21.573320    -21.573321
