#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 247 120
# Band-Index    1
   0.00000    -58.480445
   0.01590    -58.480448
   0.03179    -58.480450
   0.04769    -58.480451
   0.06358    -58.480455
   0.07948    -58.480457
   0.09538    -58.480461
   0.11127    -58.480466
   0.12717    -58.480467
   0.14306    -58.480466
   0.15896    -58.480467
   0.17486    -58.480468
   0.19075    -58.480462
   0.20665    -58.480457
   0.22254    -58.480457
   0.23844    -58.480459
   0.25434    -58.480461
   0.27023    -58.480462
   0.28613    -58.480461
   0.30202    -58.480456
   0.31792    -58.480455
   0.33382    -58.480458
   0.34971    -58.480460
   0.36561    -58.480463
   0.38150    -58.480463
   0.39740    -58.480463
   0.41330    -58.480456
   0.42919    -58.480458
   0.44509    -58.480464
   0.46098    -58.480461
   0.47688    -58.480465
   0.49278    -58.480469
   0.50867    -58.480471
   0.50867    -58.480471
   0.52463    -58.480472
   0.54058    -58.480473
   0.55653    -58.480471
   0.57248    -58.480472
   0.58844    -58.480471
   0.60439    -58.480472
   0.62034    -58.480468
   0.63629    -58.480463
   0.65225    -58.480463
   0.66820    -58.480462
   0.68415    -58.480460
   0.70010    -58.480457
   0.71606    -58.480458
   0.73201    -58.480459
   0.74796    -58.480454
   0.76392    -58.480452
   0.77987    -58.480453
   0.79582    -58.480452
   0.81177    -58.480452
   0.82773    -58.480450
   0.84368    -58.480451
   0.85963    -58.480452
   0.87558    -58.480452
   0.89154    -58.480454
   0.90749    -58.480459
   0.92344    -58.480459
   0.92344    -58.480459
   0.93940    -58.480458
   0.95535    -58.480460
   0.97131    -58.480457
   0.98726    -58.480455
   1.00321    -58.480453
   1.01917    -58.480455
   1.03512    -58.480457
   1.05108    -58.480457
   1.06703    -58.480458
   1.08299    -58.480456
   1.09894    -58.480459
   1.11490    -58.480459
   1.13085    -58.480457
   1.14681    -58.480458
   1.16276    -58.480459
   1.17872    -58.480461
   1.19467    -58.480459
   1.21063    -58.480462
   1.22658    -58.480464
   1.24254    -58.480464
   1.25849    -58.480463
   1.27445    -58.480468
   1.29040    -58.480468
   1.30635    -58.480471
   1.32231    -58.480469
   1.33826    -58.480469
   1.33826    -58.480469
   1.35372    -58.480468
   1.36918    -58.480466
   1.38463    -58.480462
   1.40009    -58.480459
   1.41555    -58.480460
   1.43100    -58.480463
   1.44646    -58.480464
   1.46191    -58.480466
   1.47737    -58.480467
   1.49283    -58.480467
   1.50828    -58.480463
   1.52374    -58.480462
   1.53920    -58.480457
   1.55465    -58.480453
   1.57011    -58.480451
   1.58557    -58.480455
   1.60102    -58.480457
   1.61648    -58.480458
   1.63193    -58.480457
   1.64739    -58.480460
   1.66285    -58.480460
   1.67830    -58.480458
   1.69376    -58.480458
   1.70922    -58.480459
   1.72467    -58.480458
   1.74013    -58.480455
   1.75559    -58.480454
   1.77104    -58.480451
   1.78650    -58.480451
   1.80195    -58.480448
   1.81741    -58.480449
   1.83287    -58.480447
   1.84832    -58.480446
   1.84832    -58.480446
   1.86369    -58.480449
   1.87905    -58.480446
   1.89441    -58.480444
   1.90977    -58.480452
   1.92513    -58.480453
   1.94049    -58.480454
   1.95586    -58.480457
   1.97122    -58.480461
   1.98658    -58.480462
   2.00194    -58.480464
   2.01730    -58.480466
   2.03266    -58.480468
   2.04803    -58.480470
   2.06339    -58.480470
   2.07875    -58.480470
   2.09411    -58.480469
   2.10947    -58.480465
   2.12484    -58.480464
   2.14020    -58.480463
   2.15556    -58.480463
   2.17092    -58.480463
   2.18628    -58.480465
   2.20164    -58.480464
   2.21701    -58.480464
   2.23237    -58.480464
   2.24773    -58.480465
   2.26309    -58.480466
   2.27845    -58.480465
   2.29382    -58.480464
   2.30918    -58.480464
   2.32454    -58.480464
   2.33990    -58.480462
   2.35526    -58.480461
   2.37062    -58.480458
