#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 333 128
# Band-Index    1
   0.00000    -20.914968    -20.914862
   0.01524    -20.914938    -20.914832
   0.03049    -20.914847    -20.914741
   0.04573    -20.914694    -20.914588
   0.06098    -20.914482    -20.914376
   0.07622    -20.914211    -20.914105
   0.09147    -20.913882    -20.913776
   0.10671    -20.913497    -20.913391
   0.12196    -20.913058    -20.912951
   0.13720    -20.912567    -20.912460
   0.15245    -20.912026    -20.911919
   0.16769    -20.911438    -20.911330
   0.18294    -20.910805    -20.910697
   0.19818    -20.910131    -20.910022
   0.21343    -20.909418    -20.909309
   0.22867    -20.908670    -20.908561
   0.24392    -20.907891    -20.907782
   0.25916    -20.907083    -20.906974
   0.27441    -20.906251    -20.906141
   0.28965    -20.905398    -20.905288
   0.30490    -20.904528    -20.904418
   0.32014    -20.903646    -20.903535
   0.33539    -20.902754    -20.902643
   0.35063    -20.901857    -20.901745
   0.36588    -20.900958    -20.900846
   0.38112    -20.900061    -20.899948
   0.39637    -20.899170    -20.899057
   0.41161    -20.898289    -20.898175
   0.42686    -20.897420    -20.897307
   0.44210    -20.896568    -20.896454
   0.45735    -20.895736    -20.895622
   0.47259    -20.894926    -20.894812
   0.48784    -20.894142    -20.894027
   0.50308    -20.893385    -20.893270
   0.51833    -20.892659    -20.892543
   0.53357    -20.891965    -20.891849
   0.54882    -20.891306    -20.891190
   0.56406    -20.890683    -20.890567
   0.57931    -20.890098    -20.889981
   0.59455    -20.889552    -20.889435
   0.60980    -20.889047    -20.888930
   0.62504    -20.888582    -20.888465
   0.64029    -20.888159    -20.888042
   0.65553    -20.887777    -20.887660
   0.67078    -20.887436    -20.887319
   0.68602    -20.887137    -20.887019
   0.70127    -20.887198    -20.887081
   0.71651    -20.887495    -20.887378
   0.73176    -20.887767    -20.887650
   0.74700    -20.888014    -20.887897
   0.76225    -20.888236    -20.888119
   0.77749    -20.888431    -20.888315
   0.79274    -20.888601    -20.888484
   0.80798    -20.888744    -20.888627
   0.82323    -20.888861    -20.888744
   0.83847    -20.888952    -20.888835
   0.85372    -20.889017    -20.888900
   0.86896    -20.889057    -20.888940
   0.88421    -20.889072    -20.888956
   0.89945    -20.889064    -20.888948
   0.91470    -20.889033    -20.888917
   0.92994    -20.888980    -20.888864
   0.94519    -20.888906    -20.888790
   0.96043    -20.888814    -20.888698
   0.97568    -20.888705    -20.888589
   0.99092    -20.888580    -20.888464
   1.00617    -20.888443    -20.888327
   1.02141    -20.888301    -20.888185
   1.03666    -20.888203    -20.888087
   1.03666    -20.888203    -20.888087
   1.05260    -20.888424    -20.888308
   1.06854    -20.888704    -20.888588
   1.08448    -20.888977    -20.888861
   1.10043    -20.889238    -20.889122
   1.11637    -20.889486    -20.889370
   1.13231    -20.889719    -20.889603
   1.14826    -20.889936    -20.889820
   1.16420    -20.890135    -20.890019
   1.18014    -20.890315    -20.890199
   1.19608    -20.890476    -20.890360
   1.21203    -20.890616    -20.890500
   1.22797    -20.890736    -20.890620
   1.24391    -20.890834    -20.890719
   1.25986    -20.890911    -20.890795
   1.27580    -20.890966    -20.890850
   1.29174    -20.890998    -20.890883
   1.30768    -20.891009    -20.890893
   1.32363    -20.890997    -20.890881
   1.33957    -20.890963    -20.890847
   1.35551    -20.890908    -20.890792
   1.37146    -20.890832    -20.890716
   1.38740    -20.890736    -20.890619
   1.40334    -20.890619    -20.890503
   1.41928    -20.890484    -20.890367
   1.43523    -20.890330    -20.890213
   1.45117    -20.890158    -20.890042
   1.46711    -20.889970    -20.889853
   1.48306    -20.889765    -20.889649
   1.49900    -20.889546    -20.889430
   1.49900    -20.889543    -20.889426
   1.51424    -20.889321    -20.889205
   1.52948    -20.889088    -20.888971
   1.54473    -20.888844    -20.888727
   1.55997    -20.888590    -20.888473
   1.57521    -20.888328    -20.888211
   1.59045    -20.888057    -20.887940
   1.60569    -20.887780    -20.887663
   1.62094    -20.887498    -20.887381
   1.63618    -20.887211    -20.887093
   1.65142    -20.887076    -20.886959
   1.66666    -20.887436    -20.887319
   1.68190    -20.887801    -20.887684
   1.69715    -20.888167    -20.888050
   1.71239    -20.888532    -20.888416
   1.72763    -20.888895    -20.888778
   1.74287    -20.889252    -20.889136
   1.75811    -20.889602    -20.889486
   1.77336    -20.889942    -20.889825
   1.78860    -20.890269    -20.890153
   1.80384    -20.890582    -20.890466
   1.81908    -20.890878    -20.890762
   1.83432    -20.891156    -20.891040
   1.84957    -20.891413    -20.891297
   1.86481    -20.891647    -20.891532
   1.88005    -20.891858    -20.891742
   1.89529    -20.892042    -20.891926
   1.91053    -20.892199    -20.892083
   1.92578    -20.892327    -20.892212
   1.94102    -20.892426    -20.892311
   1.95626    -20.892494    -20.892379
   1.97150    -20.892531    -20.892415
   1.98675    -20.892535    -20.892419
   2.00199    -20.892506    -20.892390
   2.01723    -20.892444    -20.892328
   2.03247    -20.892348    -20.892233
   2.04771    -20.892219    -20.892103
   2.06296    -20.892056    -20.891941
   2.07820    -20.891861    -20.891745
   2.09344    -20.891632    -20.891516
   2.10868    -20.891372    -20.891256
   2.12392    -20.891080    -20.890964
   2.13917    -20.890757    -20.890641
   2.15441    -20.890406    -20.890289
   2.16965    -20.890026    -20.889909
   2.18489    -20.889619    -20.889502
   2.20013    -20.889186    -20.889069
   2.21538    -20.888729    -20.888612
   2.23062    -20.888249    -20.888132
   2.24586    -20.887749    -20.887632
   2.26110    -20.887230    -20.887113
   2.27634    -20.887367    -20.887250
   2.29159    -20.888006    -20.887889
   2.30683    -20.888680    -20.888563
   2.32207    -20.889387    -20.889271
   2.33731    -20.890126    -20.890010
   2.35256    -20.890895    -20.890779
   2.36780    -20.891692    -20.891576
   2.38304    -20.892515    -20.892400
   2.39828    -20.893363    -20.893248
   2.41352    -20.894231    -20.894117
   2.42877    -20.895120    -20.895005
   2.44401    -20.896024    -20.895910
   2.45925    -20.896943    -20.896829
   2.47449    -20.897872    -20.897758
   2.48973    -20.898808    -20.898695
   2.50498    -20.899749    -20.899636
   2.52022    -20.900691    -20.900578
   2.53546    -20.901630    -20.901518
   2.55070    -20.902562    -20.902451
   2.56594    -20.903486    -20.903374
   2.58119    -20.904395    -20.904285
   2.59643    -20.905289    -20.905179
   2.61167    -20.906162    -20.906052
   2.62691    -20.907012    -20.906902
   2.64215    -20.907834    -20.907725
   2.65740    -20.908626    -20.908517
   2.67264    -20.909384    -20.909276
   2.68788    -20.910105    -20.909997
   2.70312    -20.910786    -20.910678
   2.71836    -20.911424    -20.911317
   2.73361    -20.912016    -20.911909
   2.74885    -20.912561    -20.912453
   2.76409    -20.913054    -20.912947
   2.77933    -20.913495    -20.913388
   2.79458    -20.913881    -20.913774
   2.80982    -20.914210    -20.914104
   2.82506    -20.914482    -20.914376
   2.84030    -20.914694    -20.914588
   2.85554    -20.914847    -20.914741
   2.87079    -20.914938    -20.914832
   2.88603    -20.914968    -20.914862
   2.88603    -20.914968    -20.914862
   2.90122    -20.914938    -20.914832
   2.91642    -20.914847    -20.914741
   2.93161    -20.914696    -20.914590
   2.94680    -20.914485    -20.914379
   2.96200    -20.914216    -20.914110
   2.97719    -20.913889    -20.913783
   2.99238    -20.913507    -20.913400
   3.00758    -20.913070    -20.912963
   3.02277    -20.912582    -20.912475
   3.03797    -20.912044    -20.911936
   3.05316    -20.911459    -20.911351
   3.06835    -20.910830    -20.910722
   3.08355    -20.910159    -20.910050
   3.09874    -20.909450    -20.909341
   3.11393    -20.908705    -20.908596
   3.12913    -20.907929    -20.907820
   3.14432    -20.907124    -20.907015
   3.15952    -20.906295    -20.906185
   3.17471    -20.905444    -20.905334
   3.18990    -20.904577    -20.904466
   3.20510    -20.903696    -20.903585
   3.22029    -20.902805    -20.902694
   3.23548    -20.901908    -20.901796
   3.25068    -20.901009    -20.900897
   3.26587    -20.900111    -20.899998
   3.28107    -20.899218    -20.899105
   3.29626    -20.898333    -20.898220
   3.31145    -20.897461    -20.897347
   3.32665    -20.896604    -20.896490
   3.34184    -20.895765    -20.895651
   3.35704    -20.894949    -20.894834
   3.37223    -20.894157    -20.894042
   3.38742    -20.893392    -20.893277
