#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 308 160
# Band-Index    1
   0.00000    -70.224154    -69.910010
   0.01586    -70.224152    -69.910008
   0.03171    -70.224147    -69.910003
   0.04757    -70.224142    -69.909998
   0.06342    -70.224155    -69.910011
   0.07928    -70.224174    -69.910030
   0.09514    -70.224173    -69.910028
   0.11099    -70.224175    -69.910031
   0.12685    -70.224175    -69.910031
   0.14270    -70.224189    -69.910045
   0.15856    -70.224186    -69.910042
   0.17442    -70.224174    -69.910030
   0.19027    -70.224175    -69.910031
   0.20613    -70.224175    -69.910031
   0.22198    -70.224171    -69.910027
   0.23784    -70.224175    -69.910031
   0.25370    -70.224159    -69.910015
   0.26955    -70.224154    -69.910010
   0.28541    -70.224138    -69.909995
   0.30126    -70.224130    -69.909988
   0.31712    -70.224124    -69.909980
   0.33297    -70.224122    -69.909979
   0.34883    -70.224108    -69.909965
   0.36469    -70.224097    -69.909954
   0.38054    -70.224098    -69.909955
   0.39640    -70.224093    -69.909950
   0.41225    -70.224083    -69.909940
   0.42811    -70.224062    -69.909920
   0.42811    -70.224062    -69.909920
   0.43979    -70.224080    -69.909938
   0.45147    -70.224082    -69.909939
   0.46315    -70.224105    -69.909962
   0.47483    -70.224128    -69.909985
   0.48651    -70.224136    -69.909993
   0.49819    -70.224157    -69.910014
   0.50987    -70.224161    -69.910018
   0.52155    -70.224150    -69.910006
   0.53323    -70.224162    -69.910019
   0.54491    -70.224148    -69.910004
   0.55660    -70.224141    -69.909997
   0.56828    -70.224152    -69.910008
   0.57996    -70.224163    -69.910018
   0.59164    -70.224165    -69.910021
   0.60332    -70.224164    -69.910020
   0.61500    -70.224139    -69.909995
   0.62668    -70.224151    -69.910007
   0.63836    -70.224139    -69.909995
   0.65004    -70.224149    -69.910005
   0.66172    -70.224148    -69.910004
   0.67340    -70.224140    -69.909997
   0.68508    -70.224144    -69.910000
   0.69676    -70.224125    -69.909981
   0.70844    -70.224135    -69.909991
   0.72012    -70.224139    -69.909995
   0.73180    -70.224127    -69.909983
   0.74348    -70.224128    -69.909985
   0.74348    -70.224128    -69.909985
