#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 172 128
# Band-Index    1
   0.00000    -41.794789    -41.794790
   0.01542    -41.794789    -41.794789
   0.03083    -41.794789    -41.794789
   0.04625    -41.794789    -41.794790
   0.06167    -41.794789    -41.794790
   0.07708    -41.794790    -41.794790
   0.09250    -41.794791    -41.794791
   0.10792    -41.794790    -41.794791
   0.12333    -41.794790    -41.794791
   0.13875    -41.794790    -41.794791
   0.15416    -41.794790    -41.794791
   0.16958    -41.794789    -41.794790
   0.18500    -41.794789    -41.794789
   0.20041    -41.794789    -41.794790
   0.21583    -41.794790    -41.794790
   0.23125    -41.794790    -41.794790
   0.24666    -41.794791    -41.794791
   0.26208    -41.794792    -41.794792
   0.27750    -41.794793    -41.794793
   0.29291    -41.794793    -41.794793
   0.30833    -41.794792    -41.794792
   0.32375    -41.794792    -41.794792
   0.33916    -41.794791    -41.794792
   0.35458    -41.794791    -41.794792
   0.36999    -41.794790    -41.794790
   0.38541    -41.794790    -41.794790
   0.40083    -41.794790    -41.794791
   0.41624    -41.794790    -41.794790
   0.43166    -41.794790    -41.794790
   0.44708    -41.794789    -41.794790
   0.46249    -41.794789    -41.794790
   0.47791    -41.794789    -41.794790
   0.49333    -41.794789    -41.794790
   0.50874    -41.794789    -41.794789
   0.52416    -41.794789    -41.794789
   0.53958    -41.794789    -41.794789
   0.55499    -41.794788    -41.794789
   0.57041    -41.794788    -41.794788
   0.58582    -41.794787    -41.794788
   0.58582    -41.794787    -41.794788
   0.60308    -41.794788    -41.794788
   0.62034    -41.794789    -41.794789
   0.63760    -41.794789    -41.794789
   0.65486    -41.794789    -41.794789
   0.67212    -41.794788    -41.794789
   0.68938    -41.794789    -41.794789
   0.70664    -41.794789    -41.794789
   0.72390    -41.794788    -41.794789
   0.74116    -41.794788    -41.794789
   0.75842    -41.794789    -41.794789
   0.77568    -41.794788    -41.794789
   0.79295    -41.794788    -41.794789
   0.79295    -41.794788    -41.794789
   0.80848    -41.794788    -41.794788
   0.82401    -41.794789    -41.794789
   0.83955    -41.794788    -41.794789
   0.85508    -41.794788    -41.794788
   0.87062    -41.794788    -41.794788
   0.88615    -41.794789    -41.794789
   0.90168    -41.794789    -41.794789
   0.91722    -41.794789    -41.794789
   0.93275    -41.794789    -41.794790
   0.94829    -41.794790    -41.794791
   0.96382    -41.794790    -41.794790
   0.97935    -41.794790    -41.794791
   0.99489    -41.794791    -41.794791
   1.01042    -41.794791    -41.794792
   1.02596    -41.794791    -41.794792
   1.04149    -41.794791    -41.794791
   1.05702    -41.794791    -41.794791
   1.07256    -41.794791    -41.794791
   1.08809    -41.794790    -41.794791
   1.10363    -41.794790    -41.794791
   1.11916    -41.794790    -41.794790
   1.13469    -41.794790    -41.794790
   1.15023    -41.794790    -41.794791
   1.16576    -41.794790    -41.794790
   1.18130    -41.794789    -41.794790
   1.19683    -41.794789    -41.794790
   1.21236    -41.794789    -41.794790
   1.22790    -41.794789    -41.794790
   1.24343    -41.794789    -41.794790
   1.25897    -41.794789    -41.794790
   1.27450    -41.794789    -41.794790
   1.29003    -41.794789    -41.794790
   1.30557    -41.794790    -41.794790
   1.32110    -41.794790    -41.794790
   1.33664    -41.794790    -41.794790
   1.35217    -41.794789    -41.794790
   1.36770    -41.794789    -41.794789
   1.38324    -41.794789    -41.794789
   1.39877    -41.794789    -41.794789
   1.41431    -41.794789    -41.794790
   1.41431    -41.794789    -41.794790
   1.43016    -41.794789    -41.794789
   1.44601    -41.794789    -41.794789
   1.46187    -41.794789    -41.794789
   1.47772    -41.794789    -41.794790
   1.49358    -41.794789    -41.794790
   1.50943    -41.794789    -41.794790
   1.52529    -41.794789    -41.794790
   1.54114    -41.794789    -41.794790
   1.55700    -41.794789    -41.794790
   1.57285    -41.794789    -41.794790
   1.58870    -41.794789    -41.794790
   1.60456    -41.794790    -41.794790
   1.62041    -41.794791    -41.794791
   1.63627    -41.794790    -41.794790
   1.65212    -41.794790    -41.794790
   1.66798    -41.794790    -41.794790
   1.68383    -41.794790    -41.794790
   1.69968    -41.794789    -41.794790
   1.71554    -41.794789    -41.794789
   1.73139    -41.794789    -41.794790
   1.74725    -41.794790    -41.794790
   1.76310    -41.794790    -41.794791
   1.77896    -41.794790    -41.794791
   1.79481    -41.794790    -41.794791
   1.81066    -41.794790    -41.794791
   1.82652    -41.794790    -41.794790
   1.84237    -41.794789    -41.794790
   1.85823    -41.794789    -41.794790
   1.87408    -41.794789    -41.794790
   1.88994    -41.794790    -41.794791
   1.90579    -41.794790    -41.794790
   1.92165    -41.794789    -41.794789
   1.92165    -41.794789    -41.794789
   1.93758    -41.794790    -41.794790
   1.95351    -41.794790    -41.794790
   1.96944    -41.794790    -41.794790
   1.98537    -41.794790    -41.794791
   2.00131    -41.794791    -41.794791
   2.01724    -41.794791    -41.794792
   2.03317    -41.794791    -41.794792
   2.04910    -41.794791    -41.794791
   2.06504    -41.794791    -41.794791
   2.08097    -41.794791    -41.794791
   2.09690    -41.794790    -41.794790
   2.11283    -41.794790    -41.794790
   2.12877    -41.794790    -41.794790
   2.14470    -41.794789    -41.794790
   2.16063    -41.794789    -41.794790
   2.17656    -41.794789    -41.794789
   2.19249    -41.794789    -41.794789
   2.20843    -41.794788    -41.794789
   2.22436    -41.794788    -41.794789
   2.24029    -41.794789    -41.794789
   2.25622    -41.794789    -41.794789
   2.27216    -41.794789    -41.794789
   2.28809    -41.794789    -41.794790
   2.30402    -41.794789    -41.794790
   2.31995    -41.794789    -41.794790
   2.33589    -41.794790    -41.794790
   2.33589    -41.794790    -41.794790
   2.35216    -41.794790    -41.794790
   2.36843    -41.794790    -41.794790
   2.38470    -41.794790    -41.794791
   2.40098    -41.794790    -41.794790
   2.41725    -41.794789    -41.794790
   2.43352    -41.794789    -41.794789
   2.44980    -41.794789    -41.794789
   2.46607    -41.794788    -41.794789
   2.48234    -41.794788    -41.794789
   2.49861    -41.794788    -41.794789
   2.51489    -41.794788    -41.794789
   2.53116    -41.794789    -41.794789
   2.54743    -41.794789    -41.794789
   2.56371    -41.794789    -41.794789
   2.57998    -41.794789    -41.794789
   2.59625    -41.794789    -41.794789
   2.61253    -41.794788    -41.794788
   2.62880    -41.794787    -41.794788
 
# Band-Index    2
   2.62880    -21.702043    -21.702043
   2.61253    -21.702058    -21.702058
   2.59625    -21.702073    -21.702072
   2.57998    -21.702078    -21.702078
   2.56371    -21.702069    -21.702069
   2.54743    -21.702068    -21.702068
   2.53116    -21.702070    -21.702070
   2.51489    -21.702064    -21.702064
   2.49861    -21.702062    -21.702061
   2.48234    -21.702058    -21.702058
   2.46607    -21.702067    -21.702067
   2.44980    -21.702064    -21.702064
   2.43352    -21.702061    -21.702061
   2.41725    -21.702048    -21.702047
   2.40098    -21.702053    -21.702053
   2.38470    -21.702062    -21.702061
   2.36843    -21.702061    -21.702060
   2.35216    -21.702062    -21.702062
   2.33589    -21.702059    -21.702059
   2.33589    -21.702059    -21.702059
   2.31995    -21.702059    -21.702059
   2.30402    -21.702058    -21.702057
   2.28809    -21.702048    -21.702048
   2.27216    -21.702046    -21.702046
   2.25622    -21.702030    -21.702030
   2.24029    -21.702030    -21.702030
   2.22436    -21.702021    -21.702020
   2.20843    -21.702019    -21.702019
   2.19249    -21.702012    -21.702011
   2.17656    -21.702002    -21.702001
   2.16063    -21.702001    -21.702000
   2.14470    -21.701996    -21.701996
   2.12877    -21.701987    -21.701987
   2.11283    -21.701987    -21.701987
   2.09690    -21.701988    -21.701988
   2.08097    -21.701997    -21.701997
   2.06504    -21.702009    -21.702009
   2.04910    -21.702001    -21.702000
   2.03317    -21.702004    -21.702004
   2.01724    -21.702000    -21.702000
   2.00131    -21.701994    -21.701993
   1.98537    -21.701990    -21.701989
   1.96944    -21.701985    -21.701985
   1.95351    -21.701975    -21.701975
   1.93758    -21.701975    -21.701975
   1.92165    -21.701943    -21.701942
   1.92165    -21.701943    -21.701942
   1.90579    -21.701996    -21.701996
   1.88994    -21.701991    -21.701991
   1.87408    -21.701981    -21.701981
   1.85823    -21.701992    -21.701991
   1.84237    -21.701999    -21.701999
   1.82652    -21.701992    -21.701992
   1.81066    -21.701993    -21.701992
   1.79481    -21.702017    -21.702017
   1.77896    -21.702031    -21.702031
   1.76310    -21.702022    -21.702022
   1.74725    -21.702023    -21.702023
   1.73139    -21.702026    -21.702026
   1.71554    -21.702015    -21.702014
   1.69968    -21.702025    -21.702024
   1.68383    -21.702022    -21.702022
   1.66798    -21.702037    -21.702037
   1.65212    -21.702047    -21.702047
   1.63627    -21.702051    -21.702051
   1.62041    -21.702082    -21.702082
   1.60456    -21.702061    -21.702061
   1.58870    -21.702050    -21.702049
   1.57285    -21.702045    -21.702045
   1.55700    -21.702067    -21.702067
   1.54114    -21.702078    -21.702078
   1.52529    -21.702094    -21.702093
   1.50943    -21.702101    -21.702100
   1.49358    -21.702102    -21.702101
   1.47772    -21.702084    -21.702083
   1.46187    -21.702056    -21.702056
   1.44601    -21.702043    -21.702043
   1.43016    -21.702045    -21.702045
   1.41431    -21.702056    -21.702056
   1.41431    -21.702056    -21.702056
   1.39877    -21.702049    -21.702048
   1.38324    -21.702043    -21.702043
   1.36770    -21.702042    -21.702041
   1.35217    -21.702078    -21.702078
   1.33664    -21.702088    -21.702088
   1.32110    -21.702103    -21.702103
   1.30557    -21.702081    -21.702081
   1.29003    -21.702063    -21.702063
   1.27450    -21.702057    -21.702057
   1.25897    -21.702058    -21.702058
   1.24343    -21.702058    -21.702058
   1.22790    -21.702058    -21.702058
   1.21236    -21.702065    -21.702065
   1.19683    -21.702062    -21.702061
   1.18130    -21.702044    -21.702044
   1.16576    -21.702051    -21.702050
   1.15023    -21.702044    -21.702043
   1.13469    -21.702041    -21.702041
   1.11916    -21.702030    -21.702030
   1.10363    -21.702040    -21.702039
   1.08809    -21.702059    -21.702059
   1.07256    -21.702055    -21.702055
   1.05702    -21.702041    -21.702041
   1.04149    -21.702034    -21.702033
   1.02596    -21.702036    -21.702036
