#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 260 128
# Band-Index    1
   0.00000    -52.236874    -46.039800
   0.01564    -52.236874    -46.039804
   0.03127    -52.236868    -46.039803
   0.04691    -52.236859    -46.039796
   0.06254    -52.236843    -46.039793
   0.07818    -52.236833    -46.039789
   0.09381    -52.236829    -46.039751
   0.10945    -52.236828    -46.039731
   0.12508    -52.236826    -46.039720
   0.14072    -52.236823    -46.039707
   0.15635    -52.236811    -46.039667
   0.17199    -52.236796    -46.039651
   0.18762    -52.236789    -46.039655
   0.20326    -52.236796    -46.039681
   0.21889    -52.236796    -46.039697
   0.23453    -52.236783    -46.039697
   0.25016    -52.236797    -46.039695
   0.26580    -52.236797    -46.039700
   0.28143    -52.236801    -46.039710
   0.29707    -52.236794    -46.039686
   0.31270    -52.236793    -46.039679
   0.32834    -52.236794    -46.039680
   0.34397    -52.236793    -46.039685
   0.35961    -52.236801    -46.039710
   0.37524    -52.236800    -46.039712
   0.39088    -52.236798    -46.039720
   0.40652    -52.236808    -46.039728
   0.42215    -52.236809    -46.039746
   0.43779    -52.236802    -46.039745
   0.45342    -52.236803    -46.039743
   0.46906    -52.236811    -46.039744
   0.48469    -52.236824    -46.039784
   0.50033    -52.236824    -46.039784
   0.51596    -52.236824    -46.039781
   0.53160    -52.236818    -46.039750
   0.54723    -52.236820    -46.039744
   0.56287    -52.236818    -46.039727
   0.57850    -52.236809    -46.039680
   0.59414    -52.236812    -46.039671
   0.60977    -52.236814    -46.039678
   0.60977    -52.236814    -46.039678
   0.62597    -52.236803    -46.039669
   0.64217    -52.236804    -46.039656
   0.65837    -52.236789    -46.039651
   0.67457    -52.236801    -46.039651
   0.69077    -52.236799    -46.039665
   0.70696    -52.236787    -46.039686
   0.72316    -52.236799    -46.039703
   0.73936    -52.236821    -46.039725
   0.75556    -52.236825    -46.039734
   0.77176    -52.236807    -46.039736
   0.78796    -52.236796    -46.039730
   0.80415    -52.236808    -46.039735
   0.82035    -52.236796    -46.039726
   0.83655    -52.236795    -46.039716
   0.85275    -52.236792    -46.039716
   0.86895    -52.236795    -46.039717
   0.88515    -52.236788    -46.039715
   0.90134    -52.236808    -46.039722
   0.91754    -52.236804    -46.039722
   0.91754    -52.236804    -46.039722
   0.93353    -52.236805    -46.039715
   0.94951    -52.236800    -46.039719
   0.96550    -52.236795    -46.039716
   0.98149    -52.236804    -46.039721
   0.99747    -52.236804    -46.039720
   1.01346    -52.236806    -46.039730
   1.02944    -52.236807    -46.039725
   1.04543    -52.236804    -46.039719
   1.06141    -52.236800    -46.039722
   1.07740    -52.236795    -46.039723
   1.09338    -52.236790    -46.039718
   1.10937    -52.236788    -46.039712
   1.12535    -52.236792    -46.039719
   1.14134    -52.236786    -46.039712
   1.15733    -52.236795    -46.039710
   1.17331    -52.236797    -46.039713
   1.18930    -52.236803    -46.039703
   1.20528    -52.236800    -46.039713
   1.22127    -52.236796    -46.039721
   1.23725    -52.236806    -46.039733
   1.25324    -52.236802    -46.039725
   1.26922    -52.236809    -46.039734
   1.28521    -52.236819    -46.039748
   1.30120    -52.236823    -46.039756
   1.31718    -52.236822    -46.039759
   1.33317    -52.236816    -46.039756
   1.34915    -52.236820    -46.039758
   1.34915    -52.236820    -46.039758
   1.36474    -52.236810    -46.039748
   1.38032    -52.236811    -46.039750
   1.39590    -52.236814    -46.039744
   1.41149    -52.236815    -46.039733
   1.42707    -52.236818    -46.039742
   1.44265    -52.236820    -46.039745
   1.45824    -52.236817    -46.039751
   1.47382    -52.236809    -46.039744
   1.48940    -52.236805    -46.039743
   1.50499    -52.236791    -46.039720
   1.52057    -52.236793    -46.039709
   1.53616    -52.236803    -46.039713
   1.55174    -52.236799    -46.039709
   1.56732    -52.236795    -46.039708
   1.58291    -52.236793    -46.039710
   1.59849    -52.236791    -46.039717
   1.61407    -52.236796    -46.039731
   1.62966    -52.236779    -46.039714
   1.64524    -52.236779    -46.039709
   1.66083    -52.236792    -46.039709
   1.67641    -52.236793    -46.039707
   1.69199    -52.236803    -46.039726
   1.70758    -52.236809    -46.039738
   1.72316    -52.236811    -46.039743
   1.73874    -52.236820    -46.039761
   1.75433    -52.236833    -46.039774
   1.76991    -52.236835    -46.039778
   1.78549    -52.236838    -46.039775
   1.80108    -52.236844    -46.039777
   1.81666    -52.236855    -46.039783
   1.83225    -52.236864    -46.039793
   1.84783    -52.236876    -46.039798
   1.86341    -52.236894    -46.039804
   1.87900    -52.236874    -46.039800
   1.87900    -52.236874    -46.039800
   1.89438    -52.236875    -46.039792
   1.90977    -52.236864    -46.039792
   1.92516    -52.236845    -46.039785
   1.94055    -52.236830    -46.039782
   1.95594    -52.236810    -46.039762
   1.97133    -52.236797    -46.039754
   1.98672    -52.236779    -46.039746
   2.00210    -52.236776    -46.039737
   2.01749    -52.236756    -46.039733
   2.03288    -52.236783    -46.039753
   2.04827    -52.236802    -46.039750
   2.06366    -52.236812    -46.039744
   2.07905    -52.236814    -46.039744
   2.09444    -52.236811    -46.039757
   2.10982    -52.236798    -46.039758
   2.12521    -52.236781    -46.039754
   2.14060    -52.236794    -46.039747
   2.15599    -52.236793    -46.039736
   2.17138    -52.236785    -46.039718
   2.18677    -52.236805    -46.039729
   2.20215    -52.236818    -46.039737
   2.21754    -52.236800    -46.039749
   2.23293    -52.236809    -46.039754
   2.24832    -52.236807    -46.039737
   2.26371    -52.236805    -46.039744
   2.27910    -52.236813    -46.039746
   2.29449    -52.236819    -46.039742
   2.30987    -52.236811    -46.039742
   2.32526    -52.236821    -46.039747
   2.34065    -52.236826    -46.039738
   2.35604    -52.236833    -46.039732
   2.37143    -52.236819    -46.039717
   2.38682    -52.236795    -46.039706
   2.40221    -52.236782    -46.039696
   2.41759    -52.236787    -46.039693
   2.43298    -52.236786    -46.039690
   2.44837    -52.236795    -46.039692
   2.46376    -52.236787    -46.039686
   2.47915    -52.236796    -46.039695
   2.49454    -52.236801    -46.039694
   2.49454    -52.236801    -46.039694
   2.51084    -52.236802    -46.039694
   2.52715    -52.236796    -46.039700
   2.54346    -52.236796    -46.039716
   2.55976    -52.236803    -46.039723
   2.57607    -52.236803    -46.039721
   2.59237    -52.236800    -46.039720
   2.60868    -52.236798    -46.039733
   2.62499    -52.236800    -46.039716
   2.64129    -52.236802    -46.039724
   2.65760    -52.236802    -46.039731
   2.67391    -52.236804    -46.039725
   2.69021    -52.236807    -46.039719
   2.70652    -52.236804    -46.039712
   2.70652    -52.236804    -46.039712
   2.72202    -52.236804    -46.039717
   2.73752    -52.236805    -46.039712
   2.75301    -52.236805    -46.039709
   2.76851    -52.236804    -46.039698
   2.78401    -52.236796    -46.039700
   2.79951    -52.236795    -46.039696
   2.81501    -52.236799    -46.039720
   2.83050    -52.236797    -46.039728
   2.84600    -52.236797    -46.039723
   2.86150    -52.236795    -46.039715
   2.87700    -52.236796    -46.039711
   2.89249    -52.236796    -46.039707
   2.90799    -52.236797    -46.039703
   2.92349    -52.236796    -46.039712
   2.93899    -52.236795    -46.039698
   2.95449    -52.236789    -46.039700
   2.96998    -52.236781    -46.039698
   2.98548    -52.236774    -46.039692
   3.00098    -52.236781    -46.039692
   3.01648    -52.236792    -46.039707
   3.03198    -52.236796    -46.039727
   3.04747    -52.236805    -46.039726
   3.06297    -52.236800    -46.039722
   3.07847    -52.236806    -46.039725
   3.09397    -52.236805    -46.039716
   3.10946    -52.236808    -46.039723
   3.12496    -52.236809    -46.039721
   3.14046    -52.236807    -46.039745
   3.15596    -52.236812    -46.039727
   3.17146    -52.236818    -46.039726
   3.18695    -52.236831    -46.039736
   3.20245    -52.236829    -46.039736
   3.21795    -52.236836    -46.039743
   3.23345    -52.236840    -46.039749
   3.24895    -52.236839    -46.039752
   3.26444    -52.236841    -46.039741
   3.27994    -52.236848    -46.039769
   3.29544    -52.236852    -46.039795
   3.31094    -52.236860    -46.039793
   3.32644    -52.236863    -46.039799
   3.34193    -52.236865    -46.039803
   3.35743    -52.236874    -46.039800
   3.35743    -52.236814    -46.039678
   3.37378    -52.236814    -46.039673
   3.39013    -52.236803    -46.039663
   3.40649    -52.236802    -46.039667
   3.42284    -52.236801    -46.039665
   3.43919    -52.236801    -46.039672
   3.45554    -52.236805    -46.039685
   3.47189    -52.236798    -46.039686
   3.48824    -52.236806    -46.039697
   3.50460    -52.236821    -46.039719
   3.52095    -52.236840    -46.039741
   3.53730    -52.236826    -46.039747
   3.55365    -52.236816    -46.039746
   3.57000    -52.236811    -46.039738
   3.58635    -52.236810    -46.039725
   3.60271    -52.236804    -46.039733
   3.61906    -52.236801    -46.039736
   3.63541    -52.236803    -46.039733
   3.65176    -52.236804    -46.039739
   3.66811    -52.236793    -46.039740
   3.66811    -52.236804    -46.039718
   3.68476    -52.236796    -46.039720
   3.70140    -52.236801    -46.039731
   3.71805    -52.236812    -46.039730
   3.73469    -52.236824    -46.039729
   3.75133    -52.236809    -46.039709
   3.76798    -52.236813    -46.039743
   3.78462    -52.236814    -46.039751
   3.80127    -52.236811    -46.039751
   3.81791    -52.236811    -46.039763
   3.83456    -52.236825    -46.039759
   3.85120    -52.236816    -46.039736
   3.86785    -52.236813    -46.039733
   3.88449    -52.236809    -46.039734
   3.90113    -52.236806    -46.039724
   3.91778    -52.236802    -46.039722
   3.93442    -52.236794    -46.039703
   3.95107    -52.236801    -46.039694
   3.96771    -52.236801    -46.039694
 
# Band-Index    2
   3.96771    -52.235189    -46.024385
   3.95107    -52.235190    -46.024390
   3.93442    -52.235193    -46.024385
   3.91778    -52.235207    -46.024395
   3.90113    -52.235206    -46.024411
   3.88449    -52.235215    -46.024427
   3.86785    -52.235215    -46.024440
   3.85120    -52.235214    -46.024427
   3.83456    -52.235222    -46.024429
   3.81791    -52.235223    -46.024423
   3.80127    -52.235215    -46.024416
   3.78462    -52.235210    -46.024415
   3.76798    -52.235209    -46.024406
   3.75133    -52.235186    -46.024397
   3.73469    -52.235200    -46.024417
   3.71805    -52.235204    -46.024425
   3.70140    -52.235201    -46.024426
   3.68476    -52.235194    -46.024427
   3.66811    -52.235191    -46.024419
   3.66811    -52.235204    -46.024405
   3.65176    -52.235206    -46.024409
   3.63541    -52.235200    -46.024399
   3.61906    -52.235199    -46.024392
   3.60271    -52.235204    -46.024406
   3.58635    -52.235197    -46.024407
   3.57000    -52.235208    -46.024410
   3.55365    -52.235208    -46.024407
   3.53730    -52.235209    -46.024424
   3.52095    -52.235211    -46.024433
   3.50460    -52.235193    -46.024395
   3.48824    -52.235178    -46.024379
   3.47189    -52.235175    -46.024374
   3.45554    -52.235175    -46.024396
   3.43919    -52.235169    -46.024397
   3.42284    -52.235162    -46.024383
   3.40649    -52.235167    -46.024381
   3.39013    -52.235156    -46.024382
   3.37378    -52.235165    -46.024397
   3.35743    -52.235169    -46.024403
   3.35743    -52.235261    -46.024493
   3.34193    -52.235264    -46.024491
   3.32644    -52.235259    -46.024489
   3.31094    -52.235253    -46.024481
   3.29544    -52.235256    -46.024472
   3.27994    -52.235229    -46.024442
   3.26444    -52.235203    -46.024416
   3.24895    -52.235217    -46.024421
   3.23345    -52.235210    -46.024430
   3.21795    -52.235198    -46.024418
   3.20245    -52.235189    -46.024403
   3.18695    -52.235186    -46.024416
   3.17146    -52.235178    -46.024407
   3.15596    -52.235179    -46.024417
   3.14046    -52.235202    -46.024408
   3.12496    -52.235183    -46.024407
   3.10946    -52.235181    -46.024410
   3.09397    -52.235178    -46.024410
   3.07847    -52.235184    -46.024415
   3.06297    -52.235178    -46.024403
   3.04747    -52.235184    -46.024404
   3.03198    -52.235178    -46.024389
   3.01648    -52.235169    -46.024383
   3.00098    -52.235159    -46.024378
   2.98548    -52.235166    -46.024362
   2.96998    -52.235181    -46.024375
   2.95449    -52.235186    -46.024373
   2.93899    -52.235185    -46.024380
   2.92349    -52.235198    -46.024388
   2.90799    -52.235189    -46.024383
   2.89249    -52.235187    -46.024369
   2.87700    -52.235192    -46.024379
   2.86150    -52.235198    -46.024386
   2.84600    -52.235206    -46.024400
   2.83050    -52.235208    -46.024395
   2.81501    -52.235206    -46.024402
   2.79951    -52.235181    -46.024387
   2.78401    -52.235181    -46.024385
   2.76851    -52.235178    -46.024384
   2.75301    -52.235190    -46.024389
   2.73752    -52.235196    -46.024396
   2.72202    -52.235195    -46.024383
   2.70652    -52.235195    -46.024390
   2.70652    -52.235195    -46.024390
   2.69021    -52.235202    -46.024396
   2.67391    -52.235211    -46.024394
   2.65760    -52.235220    -46.024399
   2.64129    -52.235219    -46.024397
   2.62499    -52.235213    -46.024388
   2.60868    -52.235222    -46.024391
   2.59237    -52.235216    -46.024399
   2.57607    -52.235216    -46.024402
   2.55976    -52.235212    -46.024388
   2.54346    -52.235205    -46.024382
   2.52715    -52.235193    -46.024385
   2.51084    -52.235188    -46.024384
   2.49454    -52.235189    -46.024385
   2.49454    -52.235189    -46.024385
   2.47915    -52.235189    -46.024383
   2.46376    -52.235183    -46.024378
   2.44837    -52.235188    -46.024385
   2.43298    -52.235186    -46.024383
   2.41759    -52.235188    -46.024383
   2.40221    -52.235189    -46.024379
   2.38682    -52.235197    -46.024390
   2.37143    -52.235207    -46.024406
   2.35604    -52.235217    -46.024417
   2.34065    -52.235222    -46.024422
   2.32526    -52.235229    -46.024402
   2.30987    -52.235221    -46.024405
   2.29449    -52.235225    -46.024411
   2.27910    -52.235225    -46.024405
   2.26371    -52.235221    -46.024395
   2.24832    -52.235218    -46.024401
   2.23293    -52.235229    -46.024402
   2.21754    -52.235226    -46.024398
   2.20215    -52.235220    -46.024415
   2.18677    -52.235210    -46.024407
   2.17138    -52.235203    -46.024403
   2.15599    -52.235217    -46.024417
   2.14060    -52.235220    -46.024410
   2.12521    -52.235220    -46.024404
   2.10982    -52.235226    -46.024431
   2.09444    -52.235230    -46.024450
   2.07905    -52.235222    -46.024436
   2.06366    -52.235221    -46.024425
   2.04827    -52.235218    -46.024402
   2.03288    -52.235223    -46.024415
   2.01749    -52.235211    -46.024426
   2.00210    -52.235214    -46.024428
   1.98672    -52.235220    -46.024433
   1.97133    -52.235225    -46.024444
   1.95594    -52.235231    -46.024448
   1.94055    -52.235241    -46.024456
   1.92516    -52.235248    -46.024472
   1.90977    -52.235255    -46.024484
   1.89438    -52.235253    -46.024484
   1.87900    -52.235261    -46.024493
   1.87900    -52.235261    -46.024493
   1.86341    -52.235267    -46.024495
   1.84783    -52.235264    -46.024491
   1.83225    -52.235258    -46.024474
   1.81666    -52.235255    -46.024467
   1.80108    -52.235251    -46.024458
   1.78549    -52.235247    -46.024456
   1.76991    -52.235251    -46.024453
   1.75433    -52.235243    -46.024448
   1.73874    -52.235230    -46.024435
   1.72316    -52.235210    -46.024412
   1.70758    -52.235202    -46.024404
   1.69199    -52.235192    -46.024394
   1.67641    -52.235178    -46.024391
   1.66083    -52.235182    -46.024395
   1.64524    -52.235187    -46.024398
   1.62966    -52.235188    -46.024401
   1.61407    -52.235198    -46.024408
   1.59849    -52.235184    -46.024397
   1.58291    -52.235173    -46.024391
   1.56732    -52.235178    -46.024396
   1.55174    -52.235175    -46.024398
   1.53616    -52.235181    -46.024406
   1.52057    -52.235178    -46.024402
   1.50499    -52.235184    -46.024405
   1.48940    -52.235198    -46.024420
   1.47382    -52.235193    -46.024421
   1.45824    -52.235199    -46.024413
   1.44265    -52.235197    -46.024423
   1.42707    -52.235196    -46.024423
   1.41149    -52.235191    -46.024421
   1.39590    -52.235194    -46.024414
   1.38032    -52.235202    -46.024423
   1.36474    -52.235201    -46.024427
   1.34915    -52.235211    -46.024426
   1.34915    -52.235211    -46.024426
   1.33317    -52.235209    -46.024422
   1.31718    -52.235212    -46.024439
   1.30120    -52.235208    -46.024432
   1.28521    -52.235208    -46.024429
   1.26922    -52.235200    -46.024420
   1.25324    -52.235194    -46.024408
   1.23725    -52.235196    -46.024417
   1.22127    -52.235195    -46.024394
   1.20528    -52.235192    -46.024396
   1.18930    -52.235190    -46.024383
   1.17331    -52.235194    -46.024388
   1.15733    -52.235196    -46.024386
   1.14134    -52.235197    -46.024393
   1.12535    -52.235201    -46.024395
   1.10937    -52.235202    -46.024397
   1.09338    -52.235204    -46.024396
   1.07740    -52.235207    -46.024386
   1.06141    -52.235199    -46.024396
   1.04543    -52.235198    -46.024403
   1.02944    -52.235198    -46.024400
   1.01346    -52.235203    -46.024407
   0.99747    -52.235198    -46.024397
   0.98149    -52.235202    -46.024404
   0.96550    -52.235197    -46.024390
   0.94951    -52.235193    -46.024394
   0.93353    -52.235188    -46.024400
   0.91754    -52.235192    -46.024389
   0.91754    -52.235192    -46.024389
   0.90134    -52.235194    -46.024403
   0.88515    -52.235185    -46.024386
   0.86895    -52.235190    -46.024385
   0.85275    -52.235186    -46.024377
   0.83655    -52.235187    -46.024379
   0.82035    -52.235192    -46.024380
   0.80415    -52.235199    -46.024396
   0.78796    -52.235196    -46.024393
   0.77176    -52.235198    -46.024394
   0.75556    -52.235200    -46.024402
   0.73936    -52.235195    -46.024404
   0.72316    -52.235179    -46.024376
   0.70696    -52.235173    -46.024375
   0.69077    -52.235162    -46.024391
   0.67457    -52.235153    -46.024397
   0.65837    -52.235153    -46.024396
   0.64217    -52.235156    -46.024397
   0.62597    -52.235164    -46.024399
   0.60977    -52.235169    -46.024403
   0.60977    -52.235169    -46.024403
   0.59414    -52.235168    -46.024398
   0.57850    -52.235175    -46.024399
   0.56287    -52.235202    -46.024406
   0.54723    -52.235213    -46.024399
   0.53160    -52.235215    -46.024407
   0.51596    -52.235242    -46.024413
   0.50033    -52.235243    -46.024414
   0.48469    -52.235243    -46.024413
   0.46906    -52.235214    -46.024406
   0.45342    -52.235213    -46.024399
   0.43779    -52.235210    -46.024385
   0.42215    -52.235210    -46.024386
   0.40652    -52.235194    -46.024371
   0.39088    -52.235195    -46.024370
   0.37524    -52.235188    -46.024376
   0.35961    -52.235185    -46.024375
   0.34397    -52.235174    -46.024393
   0.32834    -52.235166    -46.024386
   0.31270    -52.235167    -46.024396
   0.29707    -52.235178    -46.024408
   0.28143    -52.235191    -46.024422
   0.26580    -52.235181    -46.024393
   0.25016    -52.235175    -46.024389
   0.23453    -52.235178    -46.024379
   0.21889    -52.235188    -46.024398
   0.20326    -52.235180    -46.024413
   0.18762    -52.235162    -46.024408
   0.17199    -52.235164    -46.024410
   0.15635    -52.235172    -46.024423
   0.14072    -52.235198    -46.024428
   0.12508    -52.235212    -46.024443
   0.10945    -52.235216    -46.024445
   0.09381    -52.235226    -46.024465
   0.07818    -52.235258    -46.024482
   0.06254    -52.235261    -46.024486
   0.04691    -52.235257    -46.024493
   0.03127    -52.235262    -46.024497
   0.01564    -52.235264    -46.024500
   0.00000    -52.235261    -46.024493
 
# Band-Index    3
   0.00000    -52.227841    -45.957835
   0.01564    -52.227841    -45.957828
   0.03127    -52.227841    -45.957815
   0.04691    -52.227833    -45.957790
   0.06254    -52.227824    -45.957759
   0.07818    -52.227821    -45.957740
   0.09381    -52.227810    -45.957736
   0.10945    -52.227800    -45.957740
   0.12508    -52.227797    -45.957739
   0.14072    -52.227788    -45.957730
   0.15635    -52.227780    -45.957720
   0.17199    -52.227765    -45.957697
   0.18762    -52.227767    -45.957689
   0.20326    -52.227775    -45.957693
   0.21889    -52.227769    -45.957693
   0.23453    -52.227761    -45.957680
   0.25016    -52.227764    -45.957698
   0.26580    -52.227771    -45.957700
   0.28143    -52.227782    -45.957700
   0.29707    -52.227770    -45.957695
   0.31270    -52.227767    -45.957694
   0.32834    -52.227763    -45.957696
   0.34397    -52.227766    -45.957695
   0.35961    -52.227762    -45.957702
   0.37524    -52.227765    -45.957708
   0.39088    -52.227757    -45.957708
   0.40652    -52.227757    -45.957718
   0.42215    -52.227769    -45.957720
   0.43779    -52.227767    -45.957710
   0.45342    -52.227775    -45.957708
   0.46906    -52.227782    -45.957716
   0.48469    -52.227794    -45.957731
   0.50033    -52.227795    -45.957731
   0.51596    -52.227792    -45.957729
   0.53160    -52.227786    -45.957727
   0.54723    -52.227782    -45.957734
   0.56287    -52.227781    -45.957731
   0.57850    -52.227771    -45.957725
   0.59414    -52.227768    -45.957728
   0.60977    -52.227775    -45.957737
   0.60977    -52.227775    -45.957737
   0.62597    -52.227767    -45.957724
   0.64217    -52.227767    -45.957725
   0.65837    -52.227763    -45.957702
   0.67457    -52.227767    -45.957713
   0.69077    -52.227759    -45.957702
   0.70696    -52.227750    -45.957696
   0.72316    -52.227756    -45.957715
   0.73936    -52.227772    -45.957747
   0.75556    -52.227776    -45.957751
   0.77176    -52.227765    -45.957719
   0.78796    -52.227764    -45.957704
   0.80415    -52.227768    -45.957724
   0.82035    -52.227758    -45.957707
   0.83655    -52.227758    -45.957708
   0.85275    -52.227758    -45.957705
   0.86895    -52.227755    -45.957701
   0.88515    -52.227755    -45.957690
   0.90134    -52.227768    -45.957719
   0.91754    -52.227760    -45.957711
   0.91754    -52.227760    -45.957711
   0.93353    -52.227770    -45.957718
   0.94951    -52.227770    -45.957714
   0.96550    -52.227763    -45.957706
   0.98149    -52.227773    -45.957711
   0.99747    -52.227774    -45.957714
   1.01346    -52.227782    -45.957716
   1.02944    -52.227774    -45.957719
   1.04543    -52.227771    -45.957717
   1.06141    -52.227770    -45.957713
   1.07740    -52.227755    -45.957699
   1.09338    -52.227766    -45.957695
   1.10937    -52.227758    -45.957686
   1.12535    -52.227759    -45.957693
   1.14134    -52.227754    -45.957686
   1.15733    -52.227749    -45.957700
   1.17331    -52.227756    -45.957710
   1.18930    -52.227749    -45.957715
   1.20528    -52.227765    -45.957713
   1.22127    -52.227764    -45.957702
   1.23725    -52.227780    -45.957710
   1.25324    -52.227774    -45.957715
   1.26922    -52.227781    -45.957725
   1.28521    -52.227788    -45.957736
   1.30120    -52.227794    -45.957746
   1.31718    -52.227794    -45.957742
   1.33317    -52.227786    -45.957739
   1.34915    -52.227783    -45.957737
   1.34915    -52.227783    -45.957737
   1.36474    -52.227788    -45.957730
   1.38032    -52.227785    -45.957727
   1.39590    -52.227784    -45.957735
   1.41149    -52.227787    -45.957739
   1.42707    -52.227792    -45.957744
   1.44265    -52.227795    -45.957746
   1.45824    -52.227787    -45.957742
   1.47382    -52.227786    -45.957728
   1.48940    -52.227782    -45.957720
   1.50499    -52.227765    -45.957699
   1.52057    -52.227766    -45.957696
   1.53616    -52.227776    -45.957715
   1.55174    -52.227774    -45.957705
   1.56732    -52.227770    -45.957700
   1.58291    -52.227768    -45.957691
   1.59849    -52.227769    -45.957695
   1.61407    -52.227767    -45.957696
   1.62966    -52.227758    -45.957675
   1.64524    -52.227753    -45.957672
   1.66083    -52.227754    -45.957682
   1.67641    -52.227763    -45.957688
   1.69199    -52.227767    -45.957704
   1.70758    -52.227778    -45.957712
   1.72316    -52.227782    -45.957712
   1.73874    -52.227790    -45.957715
   1.75433    -52.227797    -45.957730
   1.76991    -52.227797    -45.957734
   1.78549    -52.227800    -45.957736
   1.80108    -52.227803    -45.957756
   1.81666    -52.227810    -45.957773
   1.83225    -52.227819    -45.957788
   1.84783    -52.227834    -45.957814
   1.86341    -52.227843    -45.957846
   1.87900    -52.227841    -45.957835
   1.87900    -52.227841    -45.957835
   1.89438    -52.227834    -45.957810
   1.90977    -52.227833    -45.957796
   1.92516    -52.227818    -45.957756
   1.94055    -52.227805    -45.957729
   1.95594    -52.227796    -45.957706
   1.97133    -52.227791    -45.957683
   1.98672    -52.227783    -45.957657
   2.00210    -52.227779    -45.957651
   2.01749    -52.227771    -45.957630
   2.03288    -52.227776    -45.957672
   2.04827    -52.227778    -45.957702
   2.06366    -52.227787    -45.957719
   2.07905    -52.227795    -45.957726
   2.09444    -52.227798    -45.957721
   2.10982    -52.227782    -45.957687
   2.12521    -52.227773    -45.957672
   2.14060    -52.227777    -45.957697
   2.15599    -52.227780    -45.957697
   2.17138    -52.227769    -45.957674
   2.18677    -52.227779    -45.957700
   2.20215    -52.227788    -45.957726
   2.21754    -52.227778    -45.957702
   2.23293    -52.227781    -45.957709
   2.24832    -52.227778    -45.957710
   2.26371    -52.227774    -45.957715
   2.27910    -52.227777    -45.957724
   2.29449    -52.227783    -45.957735
   2.30987    -52.227776    -45.957724
   2.32526    -52.227782    -45.957742
   2.34065    -52.227794    -45.957746
   2.35604    -52.227792    -45.957757
   2.37143    -52.227782    -45.957744
   2.38682    -52.227769    -45.957714
   2.40221    -52.227760    -45.957684
   2.41759    -52.227762    -45.957691
   2.43298    -52.227763    -45.957691
   2.44837    -52.227766    -45.957707
   2.46376    -52.227760    -45.957686
   2.47915    -52.227766    -45.957698
   2.49454    -52.227766    -45.957701
   2.49454    -52.227766    -45.957701
   2.51084    -52.227763    -45.957698
   2.52715    -52.227759    -45.957693
   2.54346    -52.227751    -45.957694
   2.55976    -52.227759    -45.957710
   2.57607    -52.227766    -45.957710
   2.59237    -52.227765    -45.957706
   2.60868    -52.227761    -45.957703
   2.62499    -52.227756    -45.957712
   2.64129    -52.227759    -45.957714
   2.65760    -52.227761    -45.957713
   2.67391    -52.227757    -45.957713
   2.69021    -52.227764    -45.957717
   2.70652    -52.227762    -45.957715
   2.70652    -52.227762    -45.957715
   2.72202    -52.227760    -45.957720
   2.73752    -52.227761    -45.957724
   2.75301    -52.227758    -45.957726
   2.76851    -52.227755    -45.957725
   2.78401    -52.227754    -45.957708
   2.79951    -52.227756    -45.957704
   2.81501    -52.227759    -45.957709
   2.83050    -52.227757    -45.957707
   2.84600    -52.227759    -45.957707
   2.86150    -52.227753    -45.957707
   2.87700    -52.227749    -45.957706
   2.89249    -52.227745    -45.957704
   2.90799    -52.227751    -45.957704
   2.92349    -52.227750    -45.957711
   2.93899    -52.227744    -45.957705
   2.95449    -52.227738    -45.957701
   2.96998    -52.227736    -45.957684
   2.98548    -52.227736    -45.957679
   3.00098    -52.227746    -45.957677
   3.01648    -52.227754    -45.957691
   3.03198    -52.227759    -45.957691
   3.04747    -52.227771    -45.957697
   3.06297    -52.227778    -45.957697
   3.07847    -52.227787    -45.957702
   3.09397    -52.227783    -45.957706
   3.10946    -52.227785    -45.957712
   3.12496    -52.227779    -45.957710
   3.14046    -52.227779    -45.957711
