#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 325 128
# Band-Index    1
   0.00000    -24.085597    -24.085594
   0.01534    -24.085598    -24.085595
   0.03067    -24.085621    -24.085619
   0.04601    -24.085627    -24.085624
   0.06134    -24.085639    -24.085637
   0.07668    -24.085642    -24.085640
   0.09201    -24.085650    -24.085647
   0.10735    -24.085655    -24.085653
   0.12268    -24.085660    -24.085657
   0.13802    -24.085665    -24.085663
   0.15335    -24.085661    -24.085659
   0.16869    -24.085677    -24.085674
   0.18402    -24.085689    -24.085687
   0.19936    -24.085683    -24.085680
   0.21469    -24.085687    -24.085684
   0.23003    -24.085681    -24.085678
   0.24536    -24.085707    -24.085705
   0.26070    -24.085713    -24.085710
   0.27604    -24.085711    -24.085708
   0.29137    -24.085718    -24.085715
   0.30671    -24.085704    -24.085701
   0.32204    -24.085700    -24.085698
   0.33738    -24.085704    -24.085702
   0.35271    -24.085710    -24.085708
   0.36805    -24.085707    -24.085705
   0.38338    -24.085706    -24.085703
   0.39872    -24.085729    -24.085726
   0.41405    -24.085723    -24.085720
   0.42939    -24.085723    -24.085721
   0.44472    -24.085727    -24.085724
   0.46006    -24.085730    -24.085727
   0.47539    -24.085721    -24.085719
   0.49073    -24.085723    -24.085721
   0.50606    -24.085727    -24.085724
   0.52140    -24.085730    -24.085727
   0.53674    -24.085741    -24.085738
   0.55207    -24.085739    -24.085736
   0.56741    -24.085737    -24.085734
   0.58274    -24.085743    -24.085741
   0.59808    -24.085744    -24.085742
   0.61341    -24.085740    -24.085738
   0.62875    -24.085737    -24.085735
   0.64408    -24.085746    -24.085743
   0.65942    -24.085747    -24.085745
   0.67475    -24.085748    -24.085745
   0.69009    -24.085750    -24.085748
   0.70542    -24.085733    -24.085731
   0.72076    -24.085734    -24.085731
   0.73609    -24.085742    -24.085739
   0.75143    -24.085737    -24.085735
   0.76676    -24.085731    -24.085729
   0.78210    -24.085725    -24.085722
   0.79744    -24.085732    -24.085729
   0.81277    -24.085736    -24.085734
   0.82811    -24.085736    -24.085734
   0.84344    -24.085733    -24.085730
   0.85878    -24.085736    -24.085733
   0.87411    -24.085740    -24.085738
   0.88945    -24.085745    -24.085743
   0.90478    -24.085744    -24.085742
   0.92012    -24.085744    -24.085741
   0.93545    -24.085743    -24.085740
   0.95079    -24.085730    -24.085728
   0.96612    -24.085723    -24.085721
   0.98146    -24.085724    -24.085722
   0.99679    -24.085731    -24.085728
   1.01213    -24.085746    -24.085744
   1.01213    -24.085746    -24.085744
   1.02769    -24.085728    -24.085726
   1.04326    -24.085710    -24.085707
   1.05882    -24.085718    -24.085716
   1.07438    -24.085718    -24.085716
   1.08995    -24.085719    -24.085717
   1.10551    -24.085717    -24.085714
   1.12107    -24.085718    -24.085716
   1.13664    -24.085715    -24.085713
   1.15220    -24.085713    -24.085710
   1.16776    -24.085704    -24.085702
   1.18333    -24.085706    -24.085704
   1.19889    -24.085708    -24.085706
   1.21445    -24.085699    -24.085696
   1.23002    -24.085708    -24.085705
   1.24558    -24.085708    -24.085705
   1.26114    -24.085698    -24.085696
   1.27671    -24.085697    -24.085694
   1.29227    -24.085701    -24.085698
   1.30783    -24.085706    -24.085704
   1.32340    -24.085709    -24.085707
   1.33896    -24.085708    -24.085705
   1.35452    -24.085710    -24.085708
   1.37009    -24.085705    -24.085703
   1.38565    -24.085722    -24.085720
   1.40122    -24.085730    -24.085727
   1.41678    -24.085726    -24.085723
   1.43234    -24.085733    -24.085731
   1.44791    -24.085725    -24.085722
   1.46347    -24.085736    -24.085733
   1.46347    -24.085753    -24.085750
   1.47868    -24.085749    -24.085747
   1.49390    -24.085753    -24.085750
   1.50911    -24.085752    -24.085750
   1.52432    -24.085749    -24.085747
   1.53954    -24.085748    -24.085747
   1.55475    -24.085751    -24.085748
   1.56996    -24.085747    -24.085744
   1.58518    -24.085748    -24.085746
   1.60039    -24.085764    -24.085763
   1.61561    -24.085757    -24.085754
   1.63082    -24.085758    -24.085755
   1.64603    -24.085737    -24.085735
   1.66125    -24.085737    -24.085734
   1.67646    -24.085738    -24.085737
   1.69167    -24.085732    -24.085730
