#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 173 128
# Band-Index    1
   0.00000    -27.144893    -27.144893
   0.01550    -27.144893    -27.144894
   0.03101    -27.144895    -27.144895
   0.04651    -27.144895    -27.144895
   0.06201    -27.144896    -27.144896
   0.07751    -27.144897    -27.144897
   0.09302    -27.144897    -27.144897
   0.10852    -27.144897    -27.144898
   0.12402    -27.144897    -27.144897
   0.13952    -27.144896    -27.144897
   0.15503    -27.144896    -27.144896
   0.17053    -27.144896    -27.144896
   0.18603    -27.144897    -27.144897
   0.20154    -27.144897    -27.144897
   0.21704    -27.144898    -27.144898
   0.23254    -27.144899    -27.144899
   0.24804    -27.144900    -27.144900
   0.26355    -27.144902    -27.144902
   0.27905    -27.144904    -27.144904
   0.29455    -27.144906    -27.144906
   0.31005    -27.144906    -27.144906
   0.32556    -27.144907    -27.144907
   0.34106    -27.144907    -27.144907
   0.35656    -27.144907    -27.144907
   0.37207    -27.144907    -27.144907
   0.38757    -27.144908    -27.144908
   0.40307    -27.144908    -27.144909
   0.41857    -27.144909    -27.144909
   0.43408    -27.144909    -27.144910
   0.44958    -27.144908    -27.144908
   0.46508    -27.144908    -27.144909
   0.48059    -27.144908    -27.144909
   0.49609    -27.144909    -27.144910
   0.51159    -27.144910    -27.144910
   0.52709    -27.144909    -27.144909
   0.54260    -27.144908    -27.144908
   0.55810    -27.144908    -27.144908
   0.57360    -27.144908    -27.144908
   0.58910    -27.144908    -27.144908
   0.58910    -27.144908    -27.144908
   0.60646    -27.144908    -27.144908
   0.62382    -27.144908    -27.144908
   0.64117    -27.144909    -27.144909
   0.65853    -27.144908    -27.144909
   0.67589    -27.144910    -27.144911
   0.69324    -27.144911    -27.144911
   0.71060    -27.144911    -27.144911
   0.72796    -27.144910    -27.144910
   0.74531    -27.144909    -27.144910
   0.76267    -27.144908    -27.144908
   0.78003    -27.144909    -27.144909
   0.79738    -27.144909    -27.144910
   0.79738    -27.144909    -27.144910
   0.81301    -27.144911    -27.144911
   0.82863    -27.144913    -27.144913
   0.84425    -27.144915    -27.144915
   0.85987    -27.144918    -27.144918
   0.87549    -27.144919    -27.144919
   0.89111    -27.144917    -27.144917
   0.90673    -27.144914    -27.144914
   0.92235    -27.144914    -27.144914
   0.93797    -27.144914    -27.144914
   0.95359    -27.144915    -27.144915
   0.96922    -27.144915    -27.144915
   0.98484    -27.144916    -27.144916
   1.00046    -27.144917    -27.144917
   1.01608    -27.144918    -27.144918
   1.03170    -27.144917    -27.144917
   1.04732    -27.144916    -27.144916
   1.06294    -27.144916    -27.144916
   1.07856    -27.144916    -27.144916
