#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 244 152
# Band-Index    1
   0.00000    -45.255229    -40.749837
   0.01561    -45.255234    -40.749823
   0.03121    -45.255252    -40.749862
   0.04682    -45.255245    -40.749870
   0.06243    -45.255245    -40.749876
   0.07803    -45.255266    -40.749901
   0.09364    -45.255256    -40.749877
   0.10925    -45.255262    -40.749892
   0.12485    -45.255280    -40.749921
   0.14046    -45.255285    -40.749929
   0.15606    -45.255268    -40.749878
   0.17167    -45.255273    -40.749879
   0.18728    -45.255278    -40.749882
   0.20288    -45.255279    -40.749897
   0.21849    -45.255277    -40.749895
   0.23410    -45.255272    -40.749894
   0.24970    -45.255275    -40.749876
   0.26531    -45.255268    -40.749876
   0.28092    -45.255265    -40.749866
   0.29652    -45.255253    -40.749876
   0.31213    -45.255256    -40.749879
   0.32774    -45.255259    -40.749883
   0.34334    -45.255249    -40.749856
   0.35895    -45.255251    -40.749857
   0.37456    -45.255232    -40.749835
   0.39016    -45.255251    -40.749853
   0.40577    -45.255242    -40.749843
   0.42137    -45.255225    -40.749822
   0.42137    -45.255225    -40.749822
   0.43698    -45.255252    -40.749867
   0.45259    -45.255246    -40.749860
   0.46819    -45.255235    -40.749844
   0.48380    -45.255240    -40.749840
   0.49941    -45.255229    -40.749826
   0.51501    -45.255240    -40.749842
   0.53062    -45.255225    -40.749821
   0.54623    -45.255240    -40.749849
   0.56183    -45.255236    -40.749835
   0.57744    -45.255227    -40.749834
   0.59305    -45.255231    -40.749839
   0.60865    -45.255220    -40.749827
   0.62426    -45.255211    -40.749809
   0.63987    -45.255203    -40.749795
   0.65547    -45.255210    -40.749803
   0.67108    -45.255205    -40.749789
   0.68668    -45.255209    -40.749787
   0.70229    -45.255214    -40.749789
   0.71790    -45.255204    -40.749770
   0.73350    -45.255206    -40.749765
   0.74911    -45.255210    -40.749767
   0.76472    -45.255213    -40.749776
   0.78032    -45.255208    -40.749779
   0.79593    -45.255219    -40.749794
   0.81154    -45.255239    -40.749829
   0.82714    -45.255252    -40.749839
   0.84275    -45.255270    -40.749869
   0.84275    -45.255270    -40.749869
   0.85843    -45.255257    -40.749842
   0.87411    -45.255247    -40.749833
   0.88980    -45.255237    -40.749826
   0.90548    -45.255234    -40.749827
   0.92116    -45.255220    -40.749788
   0.93684    -45.255224    -40.749808
   0.95252    -45.255203    -40.749772
   0.96821    -45.255209    -40.749787
   0.98389    -45.255212    -40.749789
   0.99957    -45.255195    -40.749760
   1.01525    -45.255198    -40.749772
   1.03093    -45.255209    -40.749779
   1.04661    -45.255221    -40.749803
   1.06230    -45.255226    -40.749810
   1.07798    -45.255229    -40.749814
   1.09366    -45.255236    -40.749819
   1.10934    -45.255238    -40.749837
   1.12502    -45.255244    -40.749856
   1.14071    -45.255246    -40.749854
   1.15639    -45.255257    -40.749870
   1.17207    -45.255253    -40.749862
   1.18775    -45.255254    -40.749866
   1.20343    -45.255255    -40.749879
   1.21912    -45.255262    -40.749892
   1.23480    -45.255253    -40.749853
   1.25048    -45.255264    -40.749878
   1.26616    -45.255253    -40.749860
   1.28184    -45.255276    -40.749909
   1.29753    -45.255298    -40.749940
   1.31321    -45.255282    -40.749916
   1.32889    -45.255261    -40.749871
   1.34457    -45.255265    -40.749893
   1.36025    -45.255268    -40.749897
   1.37594    -45.255267    -40.749897
   1.39162    -45.255243    -40.749863
   1.40730    -45.255247    -40.749857
   1.42298    -45.255240    -40.749839
   1.43866    -45.255229    -40.749837
   1.43866    -45.255229    -40.749837
   1.45518    -45.255236    -40.749829
   1.47170    -45.255246    -40.749846
   1.48822    -45.255258    -40.749867
   1.50474    -45.255287    -40.749910
   1.52126    -45.255287    -40.749910
   1.53778    -45.255276    -40.749897
   1.55430    -45.255276    -40.749894
   1.57082    -45.255274    -40.749896
   1.58734    -45.255267    -40.749890
   1.60386    -45.255278    -40.749905
   1.62038    -45.255277    -40.749905
   1.63690    -45.255263    -40.749883
   1.65342    -45.255246    -40.749864
   1.66994    -45.255232    -40.749837
   1.68646    -45.255226    -40.749822
   1.70298    -45.255228    -40.749825
   1.71950    -45.255218    -40.749812
   1.71950    -45.255218    -40.749812
   1.73511    -45.255240    -40.749839
   1.75072    -45.255237    -40.749834
   1.76632    -45.255240    -40.749838
   1.78193    -45.255248    -40.749849
   1.79754    -45.255266    -40.749870
   1.81314    -45.255266    -40.749866
   1.82875    -45.255253    -40.749845
   1.84436    -45.255252    -40.749845
   1.85996    -45.255241    -40.749834
   1.87557    -45.255235    -40.749829
   1.89118    -45.255223    -40.749818
   1.90678    -45.255213    -40.749802
   1.92239    -45.255239    -40.749843
   1.93799    -45.255232    -40.749827
   1.95360    -45.255230    -40.749823
   1.96921    -45.255241    -40.749838
   1.98481    -45.255235    -40.749827
   2.00042    -45.255223    -40.749813
   2.01603    -45.255224    -40.749814
   2.03163    -45.255224    -40.749820
   2.04724    -45.255222    -40.749819
   2.06285    -45.255231    -40.749833
   2.07845    -45.255239    -40.749845
   2.09406    -45.255244    -40.749848
   2.10967    -45.255243    -40.749844
   2.12527    -45.255239    -40.749835
   2.14088    -45.255229    -40.749824
   2.14088    -45.255229    -40.749824
   2.15649    -45.255240    -40.749838
   2.17209    -45.255233    -40.749838
   2.18770    -45.255239    -40.749847
   2.20330    -45.255220    -40.749826
   2.21891    -45.255214    -40.749815
   2.23452    -45.255225    -40.749834
   2.25012    -45.255218    -40.749827
   2.26573    -45.255224    -40.749835
   2.28134    -45.255233    -40.749841
   2.29694    -45.255220    -40.749817
   2.31255    -45.255232    -40.749842
   2.32816    -45.255219    -40.749820
   2.34376    -45.255208    -40.749794
   2.35937    -45.255201    -40.749788
   2.37498    -45.255200    -40.749779
   2.39058    -45.255210    -40.749795
   2.40619    -45.255204    -40.749780
   2.42180    -45.255210    -40.749778
   2.43740    -45.255218    -40.749798
   2.45301    -45.255230    -40.749812
   2.46861    -45.255226    -40.749807
   2.48422    -45.255219    -40.749789
   2.49983    -45.255243    -40.749810
   2.51543    -45.255235    -40.749794
   2.53104    -45.255211    -40.749763
   2.54665    -45.255200    -40.749746
   2.56225    -45.255188    -40.749728
   2.56225    -45.255188    -40.749728
   2.57794    -45.255202    -40.749748
   2.59362    -45.255227    -40.749779
   2.60930    -45.255237    -40.749798
   2.62498    -45.255211    -40.749767
   2.64066    -45.255212    -40.749769
   2.65635    -45.255227    -40.749792
