#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 172 128
# Band-Index    1
   0.00000    -26.095107    -26.095107
   0.01548    -26.095107    -26.095107
   0.03097    -26.095108    -26.095108
   0.04645    -26.095109    -26.095109
   0.06193    -26.095110    -26.095110
   0.07742    -26.095110    -26.095110
   0.09290    -26.095111    -26.095111
   0.10839    -26.095111    -26.095111
   0.12387    -26.095111    -26.095111
   0.13935    -26.095111    -26.095111
   0.15484    -26.095110    -26.095110
   0.17032    -26.095111    -26.095111
   0.18580    -26.095111    -26.095111
   0.20129    -26.095111    -26.095111
   0.21677    -26.095111    -26.095111
   0.23225    -26.095113    -26.095113
   0.24774    -26.095114    -26.095114
   0.26322    -26.095115    -26.095115
   0.27870    -26.095117    -26.095117
   0.29419    -26.095119    -26.095119
   0.30967    -26.095120    -26.095120
   0.32516    -26.095120    -26.095120
   0.34064    -26.095121    -26.095121
   0.35612    -26.095121    -26.095121
   0.37161    -26.095121    -26.095121
   0.38709    -26.095121    -26.095121
   0.40257    -26.095122    -26.095122
   0.41806    -26.095122    -26.095122
   0.43354    -26.095123    -26.095123
   0.44902    -26.095124    -26.095124
   0.46451    -26.095123    -26.095123
   0.47999    -26.095123    -26.095123
   0.49547    -26.095123    -26.095123
   0.51096    -26.095123    -26.095123
   0.52644    -26.095123    -26.095123
   0.54193    -26.095121    -26.095121
   0.55741    -26.095121    -26.095121
   0.57289    -26.095122    -26.095122
   0.58838    -26.095122    -26.095122
   0.58838    -26.095122    -26.095122
   0.60571    -26.095122    -26.095122
   0.62305    -26.095122    -26.095122
   0.64038    -26.095122    -26.095122
   0.65772    -26.095123    -26.095123
   0.67505    -26.095124    -26.095124
   0.69239    -26.095125    -26.095125
   0.70972    -26.095124    -26.095124
   0.72706    -26.095123    -26.095123
   0.74439    -26.095123    -26.095123
   0.76173    -26.095122    -26.095122
   0.77906    -26.095122    -26.095122
   0.79640    -26.095123    -26.095123
   0.79640    -26.095123    -26.095123
   0.81200    -26.095125    -26.095125
   0.82760    -26.095127    -26.095127
   0.84320    -26.095129    -26.095129
   0.85880    -26.095131    -26.095131
   0.87441    -26.095131    -26.095131
   0.89001    -26.095129    -26.095129
   0.90561    -26.095128    -26.095128
   0.92121    -26.095126    -26.095126
   0.93681    -26.095126    -26.095126
   0.95241    -26.095128    -26.095128
   0.96802    -26.095128    -26.095128
   0.98362    -26.095128    -26.095128
   0.99922    -26.095129    -26.095129
   1.01482    -26.095130    -26.095130
   1.03042    -26.095129    -26.095129
   1.04602    -26.095129    -26.095129
   1.06163    -26.095129    -26.095129
   1.07723    -26.095128    -26.095128
   1.09283    -26.095127    -26.095127
   1.10843    -26.095125    -26.095125
   1.12403    -26.095123    -26.095123
   1.13963    -26.095121    -26.095121
   1.15524    -26.095121    -26.095121
   1.17084    -26.095120    -26.095120
   1.18644    -26.095117    -26.095117
   1.20204    -26.095117    -26.095117
   1.21764    -26.095116    -26.095116
   1.23324    -26.095115    -26.095115
   1.24885    -26.095114    -26.095114
   1.26445    -26.095113    -26.095113
   1.28005    -26.095112    -26.095112
   1.29565    -26.095112    -26.095112
   1.31125    -26.095112    -26.095112
   1.32685    -26.095112    -26.095112
   1.34246    -26.095111    -26.095111
   1.35806    -26.095110    -26.095110
   1.37366    -26.095110    -26.095110
   1.38926    -26.095109    -26.095109
   1.40486    -26.095107    -26.095107
   1.42047    -26.095107    -26.095107
   1.42047    -26.095107    -26.095107
   1.43639    -26.095108    -26.095108
   1.45231    -26.095109    -26.095109
   1.46824    -26.095111    -26.095111
   1.48416    -26.095112    -26.095112
   1.50008    -26.095113    -26.095113
   1.51601    -26.095113    -26.095113
   1.53193    -26.095113    -26.095113
   1.54785    -26.095112    -26.095112
   1.56378    -26.095112    -26.095112
