#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 236 160
# Band-Index    1
   0.00000    -47.414964    -47.454695
   0.01633    -47.414962    -47.454693
   0.03267    -47.414958    -47.454689
   0.04900    -47.414946    -47.454677
   0.06533    -47.414940    -47.454671
   0.08167    -47.414946    -47.454677
   0.09800    -47.414942    -47.454672
   0.11433    -47.414937    -47.454668
   0.13067    -47.414933    -47.454664
   0.14700    -47.414940    -47.454671
   0.16333    -47.414942    -47.454672
   0.17967    -47.414940    -47.454670
   0.19600    -47.414951    -47.454681
   0.21233    -47.414952    -47.454683
   0.22866    -47.414959    -47.454689
   0.24500    -47.414958    -47.454688
   0.26133    -47.414966    -47.454696
   0.27766    -47.414967    -47.454697
   0.29400    -47.414958    -47.454688
   0.31033    -47.414967    -47.454697
   0.32666    -47.414970    -47.454701
   0.34300    -47.414978    -47.454709
   0.35933    -47.414975    -47.454706
   0.37566    -47.414984    -47.454714
   0.39200    -47.414971    -47.454701
   0.40833    -47.414962    -47.454693
   0.42466    -47.414965    -47.454695
   0.44100    -47.414950    -47.454681
   0.45733    -47.414953    -47.454683
   0.47366    -47.414964    -47.454694
   0.49000    -47.414962    -47.454692
   0.50633    -47.414961    -47.454691
   0.52266    -47.414956    -47.454686
   0.52266    -47.414956    -47.454686
   0.52553    -47.414959    -47.454690
   0.52839    -47.414961    -47.454692
   0.53126    -47.414961    -47.454692
   0.53412    -47.414962    -47.454693
   0.53412    -47.414962    -47.454693
   0.54864    -47.414958    -47.454689
   0.56315    -47.414972    -47.454703
   0.57767    -47.414962    -47.454693
   0.59218    -47.414964    -47.454695
   0.60670    -47.414971    -47.454701
   0.62121    -47.414968    -47.454699
   0.63573    -47.414975    -47.454706
   0.65024    -47.414994    -47.454725
   0.66476    -47.414989    -47.454719
   0.67927    -47.414982    -47.454713
   0.69379    -47.414978    -47.454709
   0.70830    -47.414978    -47.454709
   0.72281    -47.414972    -47.454703
   0.73733    -47.414964    -47.454695
   0.75184    -47.414952    -47.454683
   0.76636    -47.414956    -47.454687
   0.78087    -47.414960    -47.454691
   0.79539    -47.414961    -47.454691
   0.80990    -47.414947    -47.454678
   0.82442    -47.414950    -47.454681
   0.83893    -47.414956    -47.454687
   0.85345    -47.414961    -47.454691
   0.86796    -47.414949    -47.454680
   0.88248    -47.414968    -47.454699
   0.89699    -47.414967    -47.454698
   0.91151    -47.414972    -47.454703
   0.92602    -47.414974    -47.454705
   0.94054    -47.414974    -47.454705
   0.95505    -47.414958    -47.454690
   0.96957    -47.414962    -47.454693
   0.98408    -47.414963    -47.454694
   0.99860    -47.414956    -47.454687
   1.01311    -47.414953    -47.454685
   1.02763    -47.414964    -47.454694
   1.04214    -47.414963    -47.454694
   1.05666    -47.414964    -47.454695
   1.05666    -47.414964    -47.454695
   1.07107    -47.414960    -47.454691
   1.08548    -47.414963    -47.454694
   1.09990    -47.414955    -47.454686
   1.11431    -47.414951    -47.454682
   1.12873    -47.414957    -47.454688
   1.14314    -47.414951    -47.454682
   1.15755    -47.414947    -47.454679
   1.17197    -47.414938    -47.454670
   1.18638    -47.414939    -47.454670
   1.20079    -47.414937    -47.454668
   1.21521    -47.414948    -47.454679
   1.22962    -47.414955    -47.454686
   1.24403    -47.414947    -47.454678
   1.25845    -47.414943    -47.454673
   1.27286    -47.414955    -47.454685
   1.28728    -47.414963    -47.454694
   1.30169    -47.414964    -47.454694
   1.31610    -47.414966    -47.454696
   1.33052    -47.414961    -47.454691
   1.34493    -47.414960    -47.454690
   1.35934    -47.414947    -47.454677
   1.37376    -47.414943    -47.454674
   1.38817    -47.414941    -47.454672
   1.40258    -47.414943    -47.454674
   1.41700    -47.414950    -47.454680
   1.43141    -47.414955    -47.454685
   1.44582    -47.414959    -47.454690
   1.46024    -47.414945    -47.454676
   1.47465    -47.414942    -47.454673
   1.48907    -47.414955    -47.454685
   1.50348    -47.414957    -47.454687
   1.51789    -47.414959    -47.454689
   1.53231    -47.414954    -47.454684
   1.54672    -47.414960    -47.454690
   1.56113    -47.414966    -47.454697
   1.57555    -47.414962    -47.454692
   1.58996    -47.414974    -47.454704
   1.60437    -47.414977    -47.454707
   1.61879    -47.414966    -47.454696
   1.63320    -47.414964    -47.454695
   1.64761    -47.414968    -47.454698
   1.66203    -47.414952    -47.454683
   1.66203    -47.414952    -47.454683
   1.67742    -47.414957    -47.454688
   1.69281    -47.414960    -47.454691
   1.70820    -47.414960    -47.454690
   1.72359    -47.414954    -47.454685
   1.72359    -47.414954    -47.454685
   1.73988    -47.414954    -47.454684
   1.75618    -47.414950    -47.454680
   1.77247    -47.414943    -47.454673
   1.78877    -47.414944    -47.454675
   1.80506    -47.414948    -47.454679
   1.82136    -47.414948    -47.454678
   1.83766    -47.414943    -47.454673
   1.85395    -47.414939    -47.454670
   1.87025    -47.414936    -47.454666
   1.88654    -47.414940    -47.454671
   1.90284    -47.414938    -47.454669
   1.91913    -47.414937    -47.454667
   1.93543    -47.414934    -47.454665
   1.95172    -47.414942    -47.454672
   1.96802    -47.414945    -47.454676
   1.98431    -47.414953    -47.454684
   2.00061    -47.414955    -47.454686
   2.01690    -47.414957    -47.454687
   2.03320    -47.414961    -47.454692
   2.04949    -47.414954    -47.454685
   2.06579    -47.414956    -47.454687
   2.08208    -47.414954    -47.454685
   2.09838    -47.414947    -47.454678
   2.11467    -47.414947    -47.454678
   2.13097    -47.414949    -47.454680
   2.14726    -47.414958    -47.454689
   2.16356    -47.414958    -47.454688
   2.17985    -47.414963    -47.454693
   2.19615    -47.414961    -47.454692
   2.19615    -47.414961    -47.454692
   2.21282    -47.414956    -47.454687
   2.22948    -47.414968    -47.454699
   2.24615    -47.414952    -47.454683
   2.26282    -47.414952    -47.454683
   2.27948    -47.414960    -47.454690
   2.29615    -47.414951    -47.454682
   2.31282    -47.414953    -47.454684
   2.32948    -47.414956    -47.454687
