#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 254 160
# Band-Index    1
   0.00000    -25.277734    -25.277734
   0.01619    -25.277735    -25.277735
   0.03237    -25.277737    -25.277737
   0.04856    -25.277735    -25.277735
   0.06475    -25.277733    -25.277733
   0.08093    -25.277732    -25.277732
   0.09712    -25.277733    -25.277733
   0.11331    -25.277732    -25.277732
   0.12949    -25.277731    -25.277731
   0.14568    -25.277731    -25.277731
   0.16187    -25.277730    -25.277730
   0.17805    -25.277732    -25.277732
   0.19424    -25.277730    -25.277730
   0.21043    -25.277728    -25.277728
   0.22661    -25.277729    -25.277729
   0.24280    -25.277731    -25.277731
   0.25899    -25.277731    -25.277731
   0.27517    -25.277730    -25.277730
   0.29136    -25.277733    -25.277733
   0.30755    -25.277734    -25.277734
   0.32373    -25.277734    -25.277734
   0.33992    -25.277735    -25.277735
   0.35611    -25.277736    -25.277736
   0.37229    -25.277739    -25.277739
   0.38848    -25.277738    -25.277738
   0.38848    -25.277738    -25.277738
   0.40501    -25.277737    -25.277737
   0.42154    -25.277737    -25.277737
   0.43807    -25.277734    -25.277734
   0.45460    -25.277734    -25.277734
   0.47113    -25.277734    -25.277734
   0.48766    -25.277736    -25.277736
   0.50418    -25.277733    -25.277733
   0.52071    -25.277731    -25.277731
   0.53724    -25.277730    -25.277730
   0.55377    -25.277730    -25.277730
   0.57030    -25.277731    -25.277731
   0.58683    -25.277731    -25.277731
   0.60336    -25.277730    -25.277730
   0.61989    -25.277731    -25.277731
   0.63642    -25.277730    -25.277730
   0.65295    -25.277731    -25.277731
   0.66948    -25.277732    -25.277732
   0.66948    -25.277732    -25.277732
   0.68566    -25.277732    -25.277732
   0.70185    -25.277731    -25.277731
   0.71804    -25.277731    -25.277731
   0.73422    -25.277734    -25.277734
   0.75041    -25.277733    -25.277733
   0.76660    -25.277733    -25.277733
   0.78278    -25.277730    -25.277730
   0.79897    -25.277729    -25.277729
   0.81516    -25.277730    -25.277730
   0.83134    -25.277732    -25.277732
   0.84753    -25.277734    -25.277734
   0.86372    -25.277732    -25.277732
   0.87990    -25.277732    -25.277732
   0.89609    -25.277733    -25.277733
   0.91228    -25.277733    -25.277733
   0.92846    -25.277732    -25.277732
   0.94465    -25.277732    -25.277732
   0.96084    -25.277733    -25.277733
   0.97702    -25.277733    -25.277733
   0.99321    -25.277733    -25.277733
   1.00940    -25.277733    -25.277733
   1.02558    -25.277733    -25.277733
   1.04177    -25.277734    -25.277734
   1.05796    -25.277733    -25.277733
   1.05796    -25.277733    -25.277733
   1.07449    -25.277732    -25.277732
   1.09102    -25.277732    -25.277732
   1.10754    -25.277733    -25.277733
   1.12407    -25.277734    -25.277734
   1.14060    -25.277733    -25.277733
   1.15713    -25.277734    -25.277734
   1.17366    -25.277731    -25.277731
   1.19019    -25.277732    -25.277732
   1.20672    -25.277732    -25.277732
   1.22325    -25.277733    -25.277733
   1.23978    -25.277733    -25.277733
   1.25631    -25.277733    -25.277733
   1.27284    -25.277733    -25.277733
   1.28937    -25.277734    -25.277734
   1.30590    -25.277737    -25.277737
   1.32242    -25.277735    -25.277735
   1.33895    -25.277734    -25.277734
   1.33895    -25.277734    -25.277734
   1.35228    -25.277735    -25.277735
   1.36560    -25.277736    -25.277736
   1.37892    -25.277739    -25.277739
   1.39224    -25.277739    -25.277739
   1.40557    -25.277738    -25.277738
   1.41889    -25.277737    -25.277737
   1.43221    -25.277737    -25.277737
   1.44553    -25.277735    -25.277735
   1.45886    -25.277735    -25.277735
   1.47218    -25.277734    -25.277734
   1.48550    -25.277734    -25.277734
   1.49882    -25.277732    -25.277732
   1.51214    -25.277733    -25.277733
   1.52547    -25.277734    -25.277734
   1.53879    -25.277734    -25.277734
   1.55211    -25.277733    -25.277733
   1.56543    -25.277733    -25.277733
   1.57876    -25.277734    -25.277734
   1.59208    -25.277735    -25.277735
   1.60540    -25.277733    -25.277733
   1.61872    -25.277734    -25.277734
   1.63205    -25.277735    -25.277735
   1.64537    -25.277735    -25.277735
   1.65869    -25.277735    -25.277735
   1.67201    -25.277733    -25.277733
   1.68534    -25.277734    -25.277734
   1.69866    -25.277735    -25.277735
   1.71198    -25.277736    -25.277736
   1.72530    -25.277736    -25.277736
   1.73862    -25.277738    -25.277738
   1.75195    -25.277736    -25.277736
   1.75195    -25.277736    -25.277736
   1.76813    -25.277735    -25.277735
