#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 302  80
# Band-Index    1
   0.00000    -54.298488    -59.679939
   0.01592    -54.298485    -59.679937
   0.03185    -54.298488    -59.679940
   0.04777    -54.298487    -59.679940
   0.06370    -54.298492    -59.679944
   0.07962    -54.298496    -59.679948
   0.09555    -54.298495    -59.679947
   0.11147    -54.298499    -59.679950
   0.12739    -54.298496    -59.679947
   0.14332    -54.298503    -59.679954
   0.15924    -54.298503    -59.679952
   0.17517    -54.298500    -59.679949
   0.19109    -54.298497    -59.679946
   0.20702    -54.298499    -59.679948
   0.22294    -54.298499    -59.679948
   0.23887    -54.298498    -59.679946
   0.25479    -54.298498    -59.679946
   0.27071    -54.298498    -59.679946
   0.28664    -54.298495    -59.679943
   0.30256    -54.298499    -59.679947
   0.31849    -54.298499    -59.679947
   0.33441    -54.298503    -59.679950
   0.35034    -54.298506    -59.679954
   0.36626    -54.298506    -59.679954
   0.38218    -54.298501    -59.679948
   0.39811    -54.298507    -59.679956
   0.41403    -54.298505    -59.679953
   0.42996    -54.298504    -59.679952
   0.44588    -54.298503    -59.679950
   0.46181    -54.298505    -59.679953
   0.47773    -54.298506    -59.679955
   0.49365    -54.298509    -59.679958
   0.50958    -54.298510    -59.679958
   0.50958    -54.298510    -59.679958
   0.52528    -54.298508    -59.679958
   0.54098    -54.298510    -59.679959
   0.55668    -54.298508    -59.679957
   0.57237    -54.298509    -59.679958
   0.58807    -54.298505    -59.679953
   0.60377    -54.298503    -59.679951
   0.61947    -54.298504    -59.679952
   0.63517    -54.298505    -59.679953
   0.65087    -54.298505    -59.679953
   0.66657    -54.298504    -59.679953
   0.68226    -54.298505    -59.679954
   0.69796    -54.298507    -59.679956
   0.71366    -54.298509    -59.679958
   0.72936    -54.298508    -59.679957
   0.74506    -54.298509    -59.679958
   0.76076    -54.298506    -59.679955
   0.77646    -54.298503    -59.679952
   0.79216    -54.298503    -59.679951
   0.80785    -54.298503    -59.679951
   0.82355    -54.298503    -59.679951
   0.83925    -54.298505    -59.679953
   0.85495    -54.298505    -59.679953
   0.87065    -54.298504    -59.679951
   0.88635    -54.298502    -59.679949
   0.90205    -54.298501    -59.679949
   0.91775    -54.298500    -59.679948
   0.93344    -54.298498    -59.679946
   0.94914    -54.298497    -59.679944
   0.96484    -54.298498    -59.679945
   0.98054    -54.298498    -59.679945
   0.99624    -54.298497    -59.679944
   0.99624    -54.298497    -59.679944
   1.01206    -54.298498    -59.679946
   1.02788    -54.298503    -59.679952
   1.04370    -54.298505    -59.679954
   1.05951    -54.298506    -59.679955
   1.07533    -54.298505    -59.679954
   1.09115    -54.298506    -59.679954
   1.10697    -54.298508    -59.679957
   1.12279    -54.298510    -59.679959
   1.13861    -54.298506    -59.679956
   1.15443    -54.298505    -59.679954
   1.17025    -54.298502    -59.679952
   1.18606    -54.298507    -59.679956
   1.20188    -54.298507    -59.679956
   1.21770    -54.298508    -59.679957
   1.23352    -54.298511    -59.679959
   1.24934    -54.298511    -59.679959
   1.26516    -54.298507    -59.679956
   1.28098    -54.298511    -59.679959
   1.29680    -54.298507    -59.679955
   1.31262    -54.298500    -59.679947
   1.32843    -54.298503    -59.679950
   1.34425    -54.298503    -59.679951
   1.36007    -54.298506    -59.679955
   1.37589    -54.298503    -59.679950
   1.39171    -54.298505    -59.679953
   1.40753    -54.298507    -59.679955
   1.42335    -54.298503    -59.679950
   1.43917    -54.298503    -59.679951
   1.45498    -54.298506    -59.679955
   1.47080    -54.298508    -59.679957
   1.48662    -54.298509    -59.679957
   1.48662    -54.298509    -59.679957
   1.50255    -54.298509    -59.679958
   1.51847    -54.298505    -59.679954
   1.53440    -54.298506    -59.679954
   1.55032    -54.298503    -59.679950
   1.56625    -54.298504    -59.679952
   1.58217    -54.298506    -59.679954
   1.59810    -54.298508    -59.679956
   1.61402    -54.298502    -59.679949
   1.62995    -54.298506    -59.679954
   1.64587    -54.298506    -59.679954
   1.66180    -54.298503    -59.679950
   1.67773    -54.298500    -59.679947
   1.69365    -54.298498    -59.679946
   1.70958    -54.298495    -59.679942
   1.72550    -54.298498    -59.679946
   1.74143    -54.298497    -59.679945
   1.75735    -54.298498    -59.679946
   1.77328    -54.298499    -59.679948
   1.78920    -54.298499    -59.679949
   1.80513    -54.298496    -59.679946
   1.82105    -54.298499    -59.679949
   1.83698    -54.298504    -59.679953
   1.85290    -54.298503    -59.679954
   1.86883    -54.298496    -59.679947
   1.88475    -54.298498    -59.679950
   1.90068    -54.298496    -59.679947
   1.91660    -54.298496    -59.679948
   1.93253    -54.298492    -59.679944
   1.94845    -54.298487    -59.679940
   1.96438    -54.298487    -59.679939
   1.98030    -54.298485    -59.679936
   1.99623    -54.298488    -59.679939
   1.99623    -54.298488    -59.679939
   2.01168    -54.298485    -59.679937
   2.02713    -54.298482    -59.679935
   2.04258    -54.298486    -59.679939
   2.05803    -54.298487    -59.679940
   2.07348    -54.298490    -59.679942
   2.08893    -54.298493    -59.679945
