#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 176 128
# Band-Index    1
   0.00000    -41.905896    -41.905896
   0.01574    -41.905906    -41.905907
   0.03147    -41.905920    -41.905920
   0.04721    -41.905916    -41.905917
   0.06295    -41.905917    -41.905918
   0.07869    -41.905924    -41.905924
   0.09442    -41.905922    -41.905922
   0.11016    -41.905897    -41.905897
   0.12590    -41.905881    -41.905881
   0.14163    -41.905876    -41.905876
   0.15737    -41.905873    -41.905873
   0.17311    -41.905885    -41.905886
   0.18885    -41.905873    -41.905873
   0.20458    -41.905876    -41.905877
   0.22032    -41.905870    -41.905871
   0.23606    -41.905862    -41.905863
   0.25179    -41.905885    -41.905885
   0.26753    -41.905887    -41.905887
   0.28327    -41.905904    -41.905905
   0.29900    -41.905898    -41.905898
   0.31474    -41.905911    -41.905912
   0.33048    -41.905882    -41.905882
   0.34622    -41.905866    -41.905867
   0.36195    -41.905854    -41.905855
   0.37769    -41.905844    -41.905845
   0.39343    -41.905825    -41.905825
   0.40916    -41.905821    -41.905821
   0.42490    -41.905829    -41.905829
   0.44064    -41.905825    -41.905826
   0.45638    -41.905823    -41.905824
   0.47211    -41.905829    -41.905829
   0.48785    -41.905833    -41.905833
   0.50359    -41.905830    -41.905831
   0.51932    -41.905845    -41.905845
   0.53506    -41.905852    -41.905853
   0.55080    -41.905851    -41.905851
   0.56654    -41.905849    -41.905850
   0.58227    -41.905853    -41.905854
   0.59801    -41.905839    -41.905839
   0.59801    -41.905839    -41.905839
   0.61428    -41.905847    -41.905847
   0.63054    -41.905844    -41.905844
   0.64681    -41.905855    -41.905855
   0.66307    -41.905853    -41.905853
   0.67934    -41.905836    -41.905836
   0.69561    -41.905835    -41.905835
   0.71187    -41.905827    -41.905827
   0.72814    -41.905833    -41.905833
   0.74441    -41.905829    -41.905830
   0.76067    -41.905826    -41.905826
   0.77694    -41.905830    -41.905830
   0.79320    -41.905827    -41.905827
   0.80947    -41.905820    -41.905821
   0.80947    -41.905821    -41.905821
   0.82494    -41.905849    -41.905849
   0.84042    -41.905840    -41.905840
   0.85589    -41.905837    -41.905837
   0.87136    -41.905861    -41.905861
   0.88684    -41.905866    -41.905867
   0.90231    -41.905855    -41.905856
   0.91778    -41.905859    -41.905860
   0.93325    -41.905857    -41.905857
   0.94873    -41.905858    -41.905858
   0.96420    -41.905865    -41.905865
   0.97967    -41.905852    -41.905853
   0.99515    -41.905865    -41.905865
   1.01062    -41.905860    -41.905861
   1.02609    -41.905857    -41.905857
   1.04157    -41.905855    -41.905855
   1.05704    -41.905851    -41.905852
   1.07251    -41.905847    -41.905848
   1.08799    -41.905850    -41.905850
   1.10346    -41.905873    -41.905873
   1.11893    -41.905869    -41.905869
   1.13440    -41.905863    -41.905863
   1.14988    -41.905859    -41.905859
   1.16535    -41.905848    -41.905848
   1.18082    -41.905837    -41.905837
   1.19630    -41.905842    -41.905842
   1.21177    -41.905849    -41.905849
   1.22724    -41.905839    -41.905839
   1.24272    -41.905864    -41.905864
   1.25819    -41.905860    -41.905860
   1.27366    -41.905860    -41.905861
   1.28913    -41.905855    -41.905856
   1.30461    -41.905868    -41.905868
   1.32008    -41.905872    -41.905873
   1.33555    -41.905892    -41.905893
   1.35103    -41.905902    -41.905902
   1.36650    -41.905913    -41.905914
   1.38197    -41.905918    -41.905919
   1.39745    -41.905921    -41.905921
   1.41292    -41.905924    -41.905924
   1.42839    -41.905900    -41.905900
   1.44386    -41.905896    -41.905896
   1.44386    -41.905896    -41.905896
   1.45957    -41.905895    -41.905896
   1.47527    -41.905929    -41.905929
   1.49097    -41.905923    -41.905923
   1.50667    -41.905918    -41.905919
   1.52237    -41.905918    -41.905918
   1.53807    -41.905897    -41.905898
   1.55377    -41.905863    -41.905864
   1.56947    -41.905847    -41.905847
   1.58517    -41.905840    -41.905841
   1.60087    -41.905847    -41.905847
   1.61657    -41.905858    -41.905858
   1.63227    -41.905852    -41.905853
   1.64797    -41.905859    -41.905859
   1.66367    -41.905852    -41.905852
   1.67938    -41.905835    -41.905835
   1.69508    -41.905833    -41.905833
   1.71078    -41.905827    -41.905827
   1.72648    -41.905836    -41.905836
   1.74218    -41.905824    -41.905824
   1.75788    -41.905847    -41.905848
   1.77358    -41.905826    -41.905827
   1.78928    -41.905835    -41.905836
   1.80498    -41.905838    -41.905838
   1.82068    -41.905819    -41.905820
   1.83638    -41.905821    -41.905821
   1.85208    -41.905825    -41.905825
   1.86778    -41.905822    -41.905823
   1.88348    -41.905849    -41.905849
   1.89919    -41.905849    -41.905849
   1.91489    -41.905840    -41.905840
   1.93059    -41.905842    -41.905843
   1.94629    -41.905846    -41.905846
   1.96199    -41.905844    -41.905844
   1.96199    -41.905844    -41.905844
   1.97764    -41.905854    -41.905854
   1.99330    -41.905858    -41.905858
   2.00895    -41.905851    -41.905851
   2.02461    -41.905845    -41.905846
   2.04026    -41.905841    -41.905842
   2.05592    -41.905839    -41.905840
   2.07157    -41.905838    -41.905838
   2.08723    -41.905838    -41.905838
   2.10288    -41.905830    -41.905831
   2.11854    -41.905826    -41.905826
   2.13419    -41.905834    -41.905835
   2.14985    -41.905827    -41.905827
   2.16550    -41.905822    -41.905823
   2.18116    -41.905813    -41.905813
   2.19681    -41.905818    -41.905818
   2.21247    -41.905822    -41.905822
   2.22812    -41.905825    -41.905825
   2.24378    -41.905836    -41.905837
   2.25943    -41.905832    -41.905833
   2.27509    -41.905838    -41.905839
   2.29074    -41.905827    -41.905827
   2.30640    -41.905821    -41.905822
   2.32205    -41.905821    -41.905821
   2.33771    -41.905828    -41.905828
   2.35336    -41.905827    -41.905827
   2.36902    -41.905832    -41.905833
   2.38467    -41.905831    -41.905831
   2.38467    -41.905831    -41.905831
   2.40129    -41.905823    -41.905823
   2.41790    -41.905836    -41.905836
   2.43451    -41.905839    -41.905839
   2.45113    -41.905843    -41.905843
   2.46774    -41.905846    -41.905846
   2.48436    -41.905845    -41.905845
   2.50097    -41.905843    -41.905843
   2.51758    -41.905838    -41.905839
   2.53420    -41.905839    -41.905839
   2.55081    -41.905834    -41.905835
   2.56743    -41.905845    -41.905845
   2.58404    -41.905847    -41.905848
   2.60065    -41.905842    -41.905843
   2.61727    -41.905848    -41.905848
   2.63388    -41.905841    -41.905841
   2.65049    -41.905845    -41.905845
   2.66711    -41.905850    -41.905851
   2.68372    -41.905839    -41.905839
 
# Band-Index    2
   2.68372    -41.901536    -41.901537
   2.66711    -41.901515    -41.901515
   2.65049    -41.901506    -41.901506
   2.63388    -41.901508    -41.901508
   2.61727    -41.901521    -41.901521
   2.60065    -41.901512    -41.901512
   2.58404    -41.901506    -41.901506
   2.56743    -41.901504    -41.901504
   2.55081    -41.901504    -41.901505
   2.53420    -41.901497    -41.901497
   2.51758    -41.901512    -41.901512
   2.50097    -41.901526    -41.901526
   2.48436    -41.901521    -41.901521
   2.46774    -41.901531    -41.901532
   2.45113    -41.901532    -41.901532
   2.43451    -41.901527    -41.901527
   2.41790    -41.901524    -41.901524
   2.40129    -41.901495    -41.901495
   2.38467    -41.901507    -41.901508
   2.38467    -41.901507    -41.901508
   2.36902    -41.901508    -41.901509
   2.35336    -41.901519    -41.901520
   2.33771    -41.901528    -41.901529
   2.32205    -41.901524    -41.901525
   2.30640    -41.901523    -41.901524
   2.29074    -41.901521    -41.901522
   2.27509    -41.901533    -41.901533
   2.25943    -41.901535    -41.901535
   2.24378    -41.901532    -41.901533
   2.22812    -41.901533    -41.901533
   2.21247    -41.901537    -41.901537
   2.19681    -41.901536    -41.901536
   2.18116    -41.901533    -41.901533
   2.16550    -41.901530    -41.901530
   2.14985    -41.901531    -41.901532
   2.13419    -41.901529    -41.901529
   2.11854    -41.901520    -41.901521
   2.10288    -41.901509    -41.901510
   2.08723    -41.901525    -41.901526
   2.07157    -41.901522    -41.901523
   2.05592    -41.901522    -41.901523
   2.04026    -41.901523    -41.901524
   2.02461    -41.901530    -41.901531
   2.00895    -41.901529    -41.901530
   1.99330    -41.901530    -41.901531
   1.97764    -41.901511    -41.901511
   1.96199    -41.901498    -41.901499
   1.96199    -41.901498    -41.901499
   1.94629    -41.901499    -41.901500
   1.93059    -41.901520    -41.901520
   1.91489    -41.901526    -41.901526
   1.89919    -41.901538    -41.901539
   1.88348    -41.901539    -41.901540
   1.86778    -41.901517    -41.901517
   1.85208    -41.901526    -41.901526
   1.83638    -41.901529    -41.901530
   1.82068    -41.901525    -41.901525
   1.80498    -41.901520    -41.901521
   1.78928    -41.901526    -41.901527
   1.77358    -41.901518    -41.901518
   1.75788    -41.901527    -41.901528
   1.74218    -41.901520    -41.901520
   1.72648    -41.901522    -41.901522
   1.71078    -41.901523    -41.901523
   1.69508    -41.901530    -41.901531
   1.67938    -41.901552    -41.901553
   1.66367    -41.901563    -41.901564
   1.64797    -41.901573    -41.901574
   1.63227    -41.901562    -41.901562
   1.61657    -41.901563    -41.901563
   1.60087    -41.901562    -41.901562
   1.58517    -41.901566    -41.901566
   1.56947    -41.901578    -41.901579
   1.55377    -41.901587    -41.901587
   1.53807    -41.901590    -41.901591
   1.52237    -41.901587    -41.901587
   1.50667    -41.901585    -41.901585
   1.49097    -41.901585    -41.901585
   1.47527    -41.901576    -41.901577
   1.45957    -41.901554    -41.901555
   1.44386    -41.901555    -41.901555
   1.44386    -41.901555    -41.901555
   1.42839    -41.901560    -41.901560
   1.41292    -41.901581    -41.901581
   1.39745    -41.901580    -41.901580
   1.38197    -41.901573    -41.901574
   1.36650    -41.901571    -41.901571
   1.35103    -41.901566    -41.901567
   1.33555    -41.901565    -41.901565
   1.32008    -41.901557    -41.901557
   1.30461    -41.901551    -41.901551
   1.28913    -41.901525    -41.901525
   1.27366    -41.901534    -41.901534
   1.25819    -41.901528    -41.901528
   1.24272    -41.901534    -41.901534
   1.22724    -41.901518    -41.901518
   1.21177    -41.901518    -41.901518
   1.19630    -41.901514    -41.901515
   1.18082    -41.901518    -41.901519
   1.16535    -41.901528    -41.901528
   1.14988    -41.901524    -41.901524
   1.13440    -41.901528    -41.901528
   1.11893    -41.901540    -41.901540
   1.10346    -41.901553    -41.901553
   1.08799    -41.901527    -41.901527
   1.07251    -41.901530    -41.901531
   1.05704    -41.901529    -41.901529
   1.04157    -41.901530    -41.901530
   1.02609    -41.901527    -41.901527
   1.01062    -41.901530    -41.901531
   0.99515    -41.901526    -41.901527
   0.97967    -41.901528    -41.901528
   0.96420    -41.901528    -41.901529
   0.94873    -41.901525    -41.901525
   0.93325    -41.901523    -41.901524
   0.91778    -41.901521    -41.901521
   0.90231    -41.901528    -41.901529
   0.88684    -41.901534    -41.901535
   0.87136    -41.901529    -41.901529
   0.85589    -41.901512    -41.901512
   0.84042    -41.901513    -41.901513
   0.82494    -41.901516    -41.901516
   0.80947    -41.901488    -41.901488
   0.80947    -41.901489    -41.901489
   0.79320    -41.901498    -41.901498
   0.77694    -41.901502    -41.901502
   0.76067    -41.901494    -41.901495
   0.74441    -41.901493    -41.901493
   0.72814    -41.901494    -41.901495
   0.71187    -41.901494    -41.901495
   0.69561    -41.901509    -41.901509
   0.67934    -41.901505    -41.901506
   0.66307    -41.901509    -41.901509
   0.64681    -41.901517    -41.901517
   0.63054    -41.901520    -41.901520
   0.61428    -41.901524    -41.901525
   0.59801    -41.901536    -41.901537
   0.59801    -41.901536    -41.901537
   0.58227    -41.901524    -41.901525
   0.56654    -41.901522    -41.901522
   0.55080    -41.901519    -41.901520
   0.53506    -41.901516    -41.901517
   0.51932    -41.901515    -41.901515
   0.50359    -41.901507    -41.901508
   0.48785    -41.901496    -41.901497
   0.47211    -41.901484    -41.901484
   0.45638    -41.901484    -41.901484
   0.44064    -41.901486    -41.901487
   0.42490    -41.901482    -41.901482
   0.40916    -41.901487    -41.901488
   0.39343    -41.901510    -41.901510
   0.37769    -41.901523    -41.901523
   0.36195    -41.901535    -41.901535
   0.34622    -41.901543    -41.901543
   0.33048    -41.901560    -41.901561
   0.31474    -41.901570    -41.901570
   0.29900    -41.901560    -41.901561
   0.28327    -41.901565    -41.901566
   0.26753    -41.901566    -41.901566
   0.25179    -41.901557    -41.901558
   0.23606    -41.901545    -41.901545
   0.22032    -41.901553    -41.901553
   0.20458    -41.901548    -41.901548
   0.18885    -41.901551    -41.901552
   0.17311    -41.901559    -41.901560
   0.15737    -41.901557    -41.901557
   0.14163    -41.901561    -41.901562
   0.12590    -41.901567    -41.901567
   0.11016    -41.901576    -41.901577
   0.09442    -41.901585    -41.901585
   0.07869    -41.901585    -41.901586
   0.06295    -41.901583    -41.901583
   0.04721    -41.901576    -41.901577
   0.03147    -41.901577    -41.901577
   0.01574    -41.901562    -41.901562
   0.00000    -41.901555    -41.901555
 
# Band-Index    3
   0.00000    -41.897750    -41.897751
   0.01574    -41.897780    -41.897780
   0.03147    -41.897789    -41.897789
   0.04721    -41.897780    -41.897780
   0.06295    -41.897776    -41.897777
   0.07869    -41.897778    -41.897778
   0.09442    -41.897785    -41.897785
   0.11016    -41.897761    -41.897761
   0.12590    -41.897738    -41.897738
   0.14163    -41.897733    -41.897733
   0.15737    -41.897732    -41.897732
   0.17311    -41.897733    -41.897733
   0.18885    -41.897732    -41.897732
   0.20458    -41.897730    -41.897730
   0.22032    -41.897732    -41.897732
   0.23606    -41.897728    -41.897728
   0.25179    -41.897756    -41.897756
   0.26753    -41.897765    -41.897765
   0.28327    -41.897759    -41.897760
   0.29900    -41.897768    -41.897768
   0.31474    -41.897766    -41.897766
   0.33048    -41.897739    -41.897739
   0.34622    -41.897720    -41.897720
   0.36195    -41.897722    -41.897722
   0.37769    -41.897705    -41.897706
   0.39343    -41.897708    -41.897708
   0.40916    -41.897684    -41.897685
   0.42490    -41.897690    -41.897691
   0.44064    -41.897684    -41.897685
   0.45638    -41.897691    -41.897691
   0.47211    -41.897692    -41.897693
   0.48785    -41.897690    -41.897690
   0.50359    -41.897694    -41.897695
   0.51932    -41.897705    -41.897705
   0.53506    -41.897708    -41.897708
   0.55080    -41.897712    -41.897712
   0.56654    -41.897701    -41.897701
   0.58227    -41.897705    -41.897705
   0.59801    -41.897735    -41.897735
   0.59801    -41.897735    -41.897735
   0.61428    -41.897714    -41.897715
   0.63054    -41.897704    -41.897704
   0.64681    -41.897708    -41.897708
   0.66307    -41.897705    -41.897705
   0.67934    -41.897700    -41.897701
   0.69561    -41.897694    -41.897695
   0.71187    -41.897687    -41.897687
   0.72814    -41.897685    -41.897685
   0.74441    -41.897684    -41.897684
   0.76067    -41.897685    -41.897686
   0.77694    -41.897687    -41.897688
   0.79320    -41.897687    -41.897688
   0.80947    -41.897714    -41.897714
   0.80947    -41.897715    -41.897715
   0.82494    -41.897713    -41.897713
   0.84042    -41.897712    -41.897713
   0.85589    -41.897712    -41.897712
   0.87136    -41.897722    -41.897722
   0.88684    -41.897727    -41.897727
   0.90231    -41.897724    -41.897725
   0.91778    -41.897721    -41.897721
   0.93325    -41.897731    -41.897731
   0.94873    -41.897726    -41.897726
   0.96420    -41.897723    -41.897724
   0.97967    -41.897726    -41.897726
   0.99515    -41.897727    -41.897728
   1.01062    -41.897734    -41.897734
   1.02609    -41.897725    -41.897725
   1.04157    -41.897729    -41.897729
   1.05704    -41.897728    -41.897729
   1.07251    -41.897727    -41.897727
   1.08799    -41.897727    -41.897727
   1.10346    -41.897752    -41.897752
   1.11893    -41.897743    -41.897743
   1.13440    -41.897727    -41.897727
   1.14988    -41.897728    -41.897728
   1.16535    -41.897728    -41.897728
   1.18082    -41.897721    -41.897722
   1.19630    -41.897719    -41.897719
   1.21177    -41.897722    -41.897722
   1.22724    -41.897737    -41.897737
   1.24272    -41.897739    -41.897740
   1.25819    -41.897737    -41.897738
   1.27366    -41.897733    -41.897733
   1.28913    -41.897726    -41.897727
   1.30461    -41.897744    -41.897745
   1.32008    -41.897750    -41.897751
   1.33555    -41.897761    -41.897761
   1.35103    -41.897766    -41.897766
   1.36650    -41.897772    -41.897773
   1.38197    -41.897780    -41.897780
   1.39745    -41.897782    -41.897782
   1.41292    -41.897778    -41.897778
   1.42839    -41.897767    -41.897768
   1.44386    -41.897750    -41.897751
   1.44386    -41.897750    -41.897751
   1.45957    -41.897750    -41.897750
   1.47527    -41.897785    -41.897785
   1.49097    -41.897788    -41.897788
   1.50667    -41.897790    -41.897790
   1.52237    -41.897790    -41.897790
   1.53807    -41.897790    -41.897791
   1.55377    -41.897784    -41.897784
   1.56947    -41.897776    -41.897776
   1.58517    -41.897771    -41.897771
   1.60087    -41.897760    -41.897761
   1.61657    -41.897760    -41.897760
   1.63227    -41.897765    -41.897766
   1.64797    -41.897772    -41.897772
   1.66367    -41.897763    -41.897763
   1.67938    -41.897754    -41.897754
   1.69508    -41.897734    -41.897734
   1.71078    -41.897724    -41.897724
   1.72648    -41.897726    -41.897726
   1.74218    -41.897716    -41.897717
   1.75788    -41.897728    -41.897728
   1.77358    -41.897715    -41.897716
   1.78928    -41.897722    -41.897723
   1.80498    -41.897721    -41.897721
   1.82068    -41.897725    -41.897726
   1.83638    -41.897730    -41.897730
   1.85208    -41.897728    -41.897728
   1.86778    -41.897722    -41.897722
   1.88348    -41.897735    -41.897736
   1.89919    -41.897736    -41.897736
   1.91489    -41.897733    -41.897733
   1.93059    -41.897733    -41.897734
   1.94629    -41.897708    -41.897708
   1.96199    -41.897694    -41.897694
   1.96199    -41.897694    -41.897694
   1.97764    -41.897736    -41.897736
   1.99330    -41.897725    -41.897725
   2.00895    -41.897736    -41.897737
   2.02461    -41.897728    -41.897728
   2.04026    -41.897730    -41.897730
   2.05592    -41.897726    -41.897726
   2.07157    -41.897715    -41.897715
   2.08723    -41.897724    -41.897724
   2.10288    -41.897737    -41.897738
   2.11854    -41.897731    -41.897732
   2.13419    -41.897737    -41.897738
   2.14985    -41.897723    -41.897724
   2.16550    -41.897712    -41.897712
   2.18116    -41.897714    -41.897715
   2.19681    -41.897716    -41.897716
   2.21247    -41.897717    -41.897717
   2.22812    -41.897736    -41.897737
   2.24378    -41.897725    -41.897725
   2.25943    -41.897721    -41.897721
   2.27509    -41.897724    -41.897725
   2.29074    -41.897713    -41.897713
   2.30640    -41.897723    -41.897723
   2.32205    -41.897706    -41.897707
   2.33771    -41.897711    -41.897711
   2.35336    -41.897693    -41.897694
   2.36902    -41.897692    -41.897693
   2.38467    -41.897679    -41.897679
   2.38467    -41.897679    -41.897679
   2.40129    -41.897678    -41.897678
   2.41790    -41.897685    -41.897686
   2.43451    -41.897698    -41.897698
   2.45113    -41.897701    -41.897701
   2.46774    -41.897698    -41.897699
   2.48436    -41.897694    -41.897694
   2.50097    -41.897702    -41.897702
   2.51758    -41.897695    -41.897695
   2.53420    -41.897696    -41.897697
   2.55081    -41.897696    -41.897696
   2.56743    -41.897699    -41.897700
   2.58404    -41.897701    -41.897701
   2.60065    -41.897705    -41.897706
   2.61727    -41.897702    -41.897702
   2.63388    -41.897694    -41.897695
   2.65049    -41.897701    -41.897701
   2.66711    -41.897715    -41.897715
   2.68372    -41.897735    -41.897735
 
# Band-Index    4
   2.68372    -40.021764    -40.021763
   2.66711    -40.021764    -40.021763
   2.65049    -40.021763    -40.021763
   2.63388    -40.021763    -40.021763
   2.61727    -40.021763    -40.021762
   2.60065    -40.021763    -40.021762
   2.58404    -40.021763    -40.021762
   2.56743    -40.021763    -40.021762
   2.55081    -40.021762    -40.021762
   2.53420    -40.021762    -40.021762
   2.51758    -40.021762    -40.021762
   2.50097    -40.021763    -40.021762
   2.48436    -40.021763    -40.021762
   2.46774    -40.021763    -40.021763
   2.45113    -40.021764    -40.021763
   2.43451    -40.021764    -40.021763
   2.41790    -40.021764    -40.021764
   2.40129    -40.021764    -40.021764
   2.38467    -40.021764    -40.021764
   2.38467    -40.021764    -40.021764
   2.36902    -40.021764    -40.021764
   2.35336    -40.021764    -40.021764
   2.33771    -40.021764    -40.021763
   2.32205    -40.021763    -40.021763
   2.30640    -40.021763    -40.021763
   2.29074    -40.021763    -40.021763
   2.27509    -40.021763    -40.021762
   2.25943    -40.021763    -40.021762
   2.24378    -40.021763    -40.021763
   2.22812    -40.021763    -40.021763
   2.21247    -40.021763    -40.021763
   2.19681    -40.021764    -40.021763
