#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 165 128
# Band-Index    1
   0.00000    -29.628750    -29.628748
   0.01559    -29.628749    -29.628747
   0.03117    -29.628748    -29.628746
   0.04676    -29.628747    -29.628745
   0.06234    -29.628745    -29.628743
   0.07793    -29.628745    -29.628743
   0.09351    -29.628744    -29.628742
   0.10910    -29.628744    -29.628742
   0.12468    -29.628744    -29.628742
   0.14027    -29.628745    -29.628743
   0.15586    -29.628745    -29.628743
   0.17144    -29.628745    -29.628743
   0.18703    -29.628746    -29.628744
   0.20261    -29.628747    -29.628745
   0.21820    -29.628747    -29.628745
   0.23378    -29.628747    -29.628745
   0.24937    -29.628748    -29.628746
   0.26495    -29.628748    -29.628746
   0.28054    -29.628746    -29.628745
   0.29613    -29.628746    -29.628744
   0.31171    -29.628748    -29.628746
   0.32730    -29.628748    -29.628746
   0.34288    -29.628747    -29.628745
   0.35847    -29.628746    -29.628744
   0.37405    -29.628746    -29.628744
   0.38964    -29.628745    -29.628743
   0.40522    -29.628745    -29.628743
   0.42081    -29.628746    -29.628744
   0.43640    -29.628745    -29.628743
   0.45198    -29.628746    -29.628744
   0.46757    -29.628745    -29.628743
   0.48315    -29.628744    -29.628742
   0.49874    -29.628744    -29.628742
   0.51432    -29.628743    -29.628741
   0.52991    -29.628742    -29.628740
   0.54549    -29.628743    -29.628741
   0.56108    -29.628742    -29.628740
   0.56108    -29.628742    -29.628740
   0.57761    -29.628742    -29.628740
   0.59414    -29.628742    -29.628740
   0.61067    -29.628742    -29.628740
   0.62720    -29.628742    -29.628740
   0.64374    -29.628744    -29.628742
   0.66027    -29.628745    -29.628743
   0.67680    -29.628745    -29.628743
   0.69333    -29.628745    -29.628743
   0.70986    -29.628745    -29.628743
   0.72639    -29.628744    -29.628742
   0.74292    -29.628743    -29.628741
   0.75945    -29.628744    -29.628742
   0.75945    -29.628744    -29.628742
   0.77511    -29.628743    -29.628741
   0.79077    -29.628743    -29.628741
   0.80643    -29.628742    -29.628740
   0.82210    -29.628743    -29.628741
   0.83776    -29.628743    -29.628741
   0.85342    -29.628744    -29.628742
   0.86908    -29.628743    -29.628741
   0.88474    -29.628743    -29.628741
   0.90040    -29.628743    -29.628741
   0.91606    -29.628742    -29.628740
   0.93172    -29.628742    -29.628740
   0.94738    -29.628743    -29.628741
   0.96304    -29.628742    -29.628740
   0.97871    -29.628743    -29.628741
   0.99437    -29.628742    -29.628740
   1.01003    -29.628742    -29.628740
   1.02569    -29.628744    -29.628742
   1.04135    -29.628744    -29.628742
   1.05701    -29.628744    -29.628742
   1.07267    -29.628744    -29.628742
   1.08833    -29.628743    -29.628741
   1.10399    -29.628744    -29.628742
   1.11965    -29.628743    -29.628741
   1.13531    -29.628744    -29.628742
   1.15098    -29.628745    -29.628743
   1.16664    -29.628745    -29.628743
   1.18230    -29.628744    -29.628742
   1.19796    -29.628744    -29.628742
   1.21362    -29.628744    -29.628742
   1.22928    -29.628745    -29.628743
   1.24494    -29.628744    -29.628742
   1.26060    -29.628745    -29.628743
   1.27626    -29.628746    -29.628744
   1.29192    -29.628747    -29.628745
   1.30758    -29.628748    -29.628746
   1.32325    -29.628749    -29.628747
   1.33891    -29.628749    -29.628747
   1.35457    -29.628750    -29.628748
   1.35457    -29.628750    -29.628748
   1.37024    -29.628749    -29.628747
   1.38592    -29.628749    -29.628747
   1.40159    -29.628747    -29.628745
   1.41727    -29.628746    -29.628744
   1.43294    -29.628745    -29.628743
   1.44861    -29.628744    -29.628743
   1.46429    -29.628744    -29.628742
   1.47996    -29.628745    -29.628743
   1.49564    -29.628745    -29.628743
   1.51131    -29.628746    -29.628744
   1.52699    -29.628745    -29.628743
   1.54266    -29.628745    -29.628743
   1.55834    -29.628743    -29.628741
   1.57401    -29.628743    -29.628741
   1.58969    -29.628743    -29.628741
   1.60536    -29.628743    -29.628741
   1.62103    -29.628743    -29.628741
   1.63671    -29.628743    -29.628741
   1.65238    -29.628742    -29.628740
   1.66806    -29.628741    -29.628739
   1.68373    -29.628741    -29.628739
   1.69941    -29.628742    -29.628740
   1.71508    -29.628743    -29.628742
   1.73076    -29.628743    -29.628741
