#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 176 128
# Band-Index    1
   0.00000    -22.881662    -22.881662
   0.01568    -22.881662    -22.881662
   0.03136    -22.881656    -22.881656
   0.04705    -22.881640    -22.881640
   0.06273    -22.881631    -22.881632
   0.07841    -22.881630    -22.881630
   0.09409    -22.881621    -22.881621
   0.10977    -22.881631    -22.881631
   0.12545    -22.881629    -22.881629
   0.14114    -22.881626    -22.881626
   0.15682    -22.881633    -22.881633
   0.17250    -22.881635    -22.881635
   0.18818    -22.881639    -22.881639
   0.20386    -22.881640    -22.881640
   0.21955    -22.881632    -22.881632
   0.23523    -22.881633    -22.881633
   0.25091    -22.881612    -22.881612
   0.26659    -22.881609    -22.881609
   0.28227    -22.881604    -22.881604
   0.29796    -22.881590    -22.881590
   0.31364    -22.881597    -22.881597
   0.32932    -22.881593    -22.881593
   0.34500    -22.881599    -22.881599
   0.36068    -22.881608    -22.881608
   0.37636    -22.881623    -22.881623
   0.39205    -22.881622    -22.881622
   0.40773    -22.881618    -22.881618
   0.42341    -22.881609    -22.881609
   0.43909    -22.881598    -22.881598
   0.45477    -22.881598    -22.881598
   0.47046    -22.881603    -22.881603
   0.48614    -22.881587    -22.881587
   0.50182    -22.881587    -22.881587
   0.51750    -22.881592    -22.881592
   0.53318    -22.881600    -22.881600
   0.54887    -22.881596    -22.881596
   0.56455    -22.881597    -22.881597
   0.58023    -22.881604    -22.881604
   0.59591    -22.881610    -22.881611
   0.59591    -22.881610    -22.881611
   0.61212    -22.881615    -22.881615
   0.62833    -22.881613    -22.881614
   0.64454    -22.881608    -22.881608
   0.66075    -22.881600    -22.881600
   0.67696    -22.881599    -22.881599
   0.69316    -22.881604    -22.881604
   0.70937    -22.881608    -22.881608
   0.72558    -22.881602    -22.881602
   0.74179    -22.881613    -22.881613
   0.75800    -22.881600    -22.881600
   0.77421    -22.881603    -22.881604
   0.79042    -22.881613    -22.881613
   0.80663    -22.881621    -22.881621
   0.80663    -22.881617    -22.881617
   0.82204    -22.881611    -22.881611
   0.83746    -22.881611    -22.881611
   0.85287    -22.881613    -22.881613
   0.86829    -22.881603    -22.881603
   0.88371    -22.881603    -22.881603
   0.89912    -22.881613    -22.881613
   0.91454    -22.881616    -22.881616
   0.92996    -22.881619    -22.881619
   0.94537    -22.881623    -22.881623
   0.96079    -22.881615    -22.881615
   0.97621    -22.881614    -22.881614
   0.99162    -22.881615    -22.881615
   1.00704    -22.881614    -22.881615
   1.02245    -22.881612    -22.881612
   1.03787    -22.881593    -22.881593
   1.05329    -22.881598    -22.881599
   1.06870    -22.881595    -22.881595
   1.08412    -22.881598    -22.881598
   1.09954    -22.881589    -22.881589
   1.11495    -22.881597    -22.881597
   1.13037    -22.881611    -22.881611
   1.14579    -22.881622    -22.881622
   1.16120    -22.881618    -22.881618
   1.17662    -22.881626    -22.881626
   1.19203    -22.881623    -22.881623
   1.20745    -22.881628    -22.881628
   1.22287    -22.881639    -22.881639
   1.23828    -22.881640    -22.881640
   1.25370    -22.881637    -22.881637
   1.26912    -22.881641    -22.881641
   1.28453    -22.881643    -22.881643
   1.29995    -22.881642    -22.881642
   1.31537    -22.881634    -22.881634
   1.33078    -22.881635    -22.881635
   1.34620    -22.881629    -22.881629
   1.36161    -22.881632    -22.881632
   1.37703    -22.881641    -22.881641
   1.39245    -22.881644    -22.881644
   1.40786    -22.881656    -22.881656
   1.42328    -22.881662    -22.881662
   1.43870    -22.881662    -22.881662
   1.43870    -22.881662    -22.881662
   1.45434    -22.881662    -22.881662
   1.46998    -22.881640    -22.881641
   1.48563    -22.881641    -22.881641
   1.50127    -22.881612    -22.881612
   1.51691    -22.881615    -22.881615
   1.53256    -22.881604    -22.881604
   1.54820    -22.881623    -22.881623
   1.56384    -22.881633    -22.881633
   1.57949    -22.881651    -22.881651
   1.59513    -22.881653    -22.881653
   1.61078    -22.881651    -22.881651
   1.62642    -22.881631    -22.881631
   1.64206    -22.881603    -22.881603
   1.65771    -22.881609    -22.881609
   1.67335    -22.881617    -22.881617
   1.68899    -22.881612    -22.881612
   1.70464    -22.881608    -22.881608
   1.72028    -22.881609    -22.881609
   1.73592    -22.881603    -22.881603
   1.75157    -22.881605    -22.881605
   1.76721    -22.881597    -22.881597
   1.78285    -22.881587    -22.881587
   1.79850    -22.881585    -22.881585
   1.81414    -22.881593    -22.881593
   1.82979    -22.881604    -22.881604
   1.84543    -22.881588    -22.881588
   1.86107    -22.881584    -22.881584
   1.87672    -22.881588    -22.881588
   1.89236    -22.881578    -22.881578
   1.90800    -22.881570    -22.881570
   1.92365    -22.881575    -22.881575
   1.93929    -22.881583    -22.881583
   1.95493    -22.881604    -22.881604
   1.95493    -22.881604    -22.881604
   1.97054    -22.881603    -22.881603
   1.98614    -22.881587    -22.881587
   2.00175    -22.881585    -22.881585
   2.01735    -22.881578    -22.881578
   2.03295    -22.881585    -22.881585
   2.04856    -22.881582    -22.881582
   2.06416    -22.881583    -22.881584
   2.07976    -22.881588    -22.881588
   2.09537    -22.881594    -22.881594
   2.11097    -22.881595    -22.881595
   2.12657    -22.881594    -22.881594
   2.14218    -22.881592    -22.881592
   2.15778    -22.881594    -22.881594
   2.17339    -22.881599    -22.881599
   2.18899    -22.881608    -22.881608
   2.20459    -22.881606    -22.881606
   2.22020    -22.881608    -22.881608
   2.23580    -22.881601    -22.881601
   2.25140    -22.881603    -22.881603
   2.26701    -22.881609    -22.881609
   2.28261    -22.881610    -22.881610
   2.29822    -22.881595    -22.881595
   2.31382    -22.881605    -22.881605
   2.32942    -22.881603    -22.881603
   2.34503    -22.881601    -22.881601
   2.36063    -22.881605    -22.881605
   2.37623    -22.881611    -22.881611
   2.37623    -22.881611    -22.881611
   2.39278    -22.881605    -22.881605
   2.40933    -22.881599    -22.881599
   2.42588    -22.881600    -22.881600
   2.44243    -22.881600    -22.881600
   2.45898    -22.881603    -22.881603
   2.47554    -22.881609    -22.881609
   2.49209    -22.881597    -22.881597
   2.50864    -22.881594    -22.881594
   2.52519    -22.881594    -22.881594
   2.54174    -22.881597    -22.881597
   2.55829    -22.881599    -22.881599
   2.57484    -22.881604    -22.881604
   2.59139    -22.881611    -22.881611
   2.60794    -22.881614    -22.881614
   2.62449    -22.881617    -22.881617
   2.64104    -22.881618    -22.881618
   2.65759    -22.881622    -22.881622
   2.67414    -22.881610    -22.881611
 
# Band-Index    2
   2.67414    -22.878524    -22.878524
   2.65759    -22.878529    -22.878529
   2.64104    -22.878525    -22.878525
   2.62449    -22.878522    -22.878522
   2.60794    -22.878513    -22.878513
   2.59139    -22.878519    -22.878519
   2.57484    -22.878520    -22.878520
   2.55829    -22.878508    -22.878508
   2.54174    -22.878503    -22.878503
   2.52519    -22.878501    -22.878501
   2.50864    -22.878496    -22.878496
   2.49209    -22.878494    -22.878494
   2.47554    -22.878511    -22.878511
   2.45898    -22.878505    -22.878505
   2.44243    -22.878496    -22.878496
   2.42588    -22.878500    -22.878500
   2.40933    -22.878493    -22.878493
   2.39278    -22.878496    -22.878496
   2.37623    -22.878501    -22.878501
   2.37623    -22.878501    -22.878501
   2.36063    -22.878490    -22.878490
   2.34503    -22.878507    -22.878507
   2.32942    -22.878499    -22.878499
   2.31382    -22.878499    -22.878499
   2.29822    -22.878493    -22.878493
   2.28261    -22.878495    -22.878495
   2.26701    -22.878494    -22.878494
   2.25140    -22.878491    -22.878491
   2.23580    -22.878496    -22.878496
   2.22020    -22.878502    -22.878502
   2.20459    -22.878504    -22.878504
   2.18899    -22.878515    -22.878515
   2.17339    -22.878507    -22.878507
   2.15778    -22.878498    -22.878498
   2.14218    -22.878492    -22.878492
   2.12657    -22.878491    -22.878491
   2.11097    -22.878490    -22.878490
   2.09537    -22.878491    -22.878491
   2.07976    -22.878496    -22.878496
   2.06416    -22.878502    -22.878502
   2.04856    -22.878487    -22.878487
   2.03295    -22.878483    -22.878483
   2.01735    -22.878469    -22.878469
   2.00175    -22.878457    -22.878457
   1.98614    -22.878458    -22.878458
   1.97054    -22.878475    -22.878475
   1.95493    -22.878475    -22.878475
   1.95493    -22.878475    -22.878475
   1.93929    -22.878472    -22.878472
   1.92365    -22.878466    -22.878466
   1.90800    -22.878461    -22.878461
   1.89236    -22.878462    -22.878462
   1.87672    -22.878465    -22.878465
   1.86107    -22.878465    -22.878465
   1.84543    -22.878470    -22.878470
   1.82979    -22.878481    -22.878481
   1.81414    -22.878482    -22.878482
   1.79850    -22.878475    -22.878475
   1.78285    -22.878492    -22.878492
   1.76721    -22.878492    -22.878492
   1.75157    -22.878491    -22.878491
   1.73592    -22.878491    -22.878491
   1.72028    -22.878500    -22.878500
   1.70464    -22.878503    -22.878503
   1.68899    -22.878507    -22.878507
   1.67335    -22.878508    -22.878508
   1.65771    -22.878508    -22.878508
   1.64206    -22.878499    -22.878499
   1.62642    -22.878514    -22.878514
   1.61078    -22.878516    -22.878516
   1.59513    -22.878516    -22.878516
   1.57949    -22.878522    -22.878522
   1.56384    -22.878514    -22.878514
   1.54820    -22.878511    -22.878511
   1.53256    -22.878508    -22.878508
   1.51691    -22.878524    -22.878524
   1.50127    -22.878535    -22.878535
   1.48563    -22.878549    -22.878549
   1.46998    -22.878549    -22.878549
   1.45434    -22.878552    -22.878552
   1.43870    -22.878552    -22.878552
   1.43870    -22.878552    -22.878552
   1.42328    -22.878552    -22.878552
   1.40786    -22.878550    -22.878550
   1.39245    -22.878533    -22.878533
   1.37703    -22.878526    -22.878526
   1.36161    -22.878514    -22.878514
   1.34620    -22.878509    -22.878509
   1.33078    -22.878521    -22.878521
   1.31537    -22.878526    -22.878526
   1.29995    -22.878536    -22.878536
   1.28453    -22.878535    -22.878535
   1.26912    -22.878533    -22.878533
   1.25370    -22.878529    -22.878529
   1.23828    -22.878533    -22.878533
   1.22287    -22.878524    -22.878524
   1.20745    -22.878509    -22.878509
   1.19203    -22.878504    -22.878504
   1.17662    -22.878509    -22.878509
   1.16120    -22.878510    -22.878510
   1.14579    -22.878509    -22.878509
   1.13037    -22.878503    -22.878503
   1.11495    -22.878478    -22.878478
   1.09954    -22.878469    -22.878469
   1.08412    -22.878479    -22.878479
   1.06870    -22.878480    -22.878480
   1.05329    -22.878486    -22.878486
   1.03787    -22.878497    -22.878497
   1.02245    -22.878506    -22.878506
   1.00704    -22.878496    -22.878496
   0.99162    -22.878496    -22.878496
   0.97621    -22.878495    -22.878495
   0.96079    -22.878493    -22.878493
   0.94537    -22.878509    -22.878509
   0.92996    -22.878509    -22.878509
   0.91454    -22.878506    -22.878506
   0.89912    -22.878509    -22.878509
   0.88371    -22.878489    -22.878489
   0.86829    -22.878490    -22.878490
   0.85287    -22.878503    -22.878503
   0.83746    -22.878510    -22.878510
   0.82204    -22.878514    -22.878514
   0.80663    -22.878510    -22.878510
   0.80663    -22.878506    -22.878506
   0.79042    -22.878507    -22.878507
   0.77421    -22.878504    -22.878504
   0.75800    -22.878504    -22.878504
   0.74179    -22.878508    -22.878508
   0.72558    -22.878512    -22.878512
   0.70937    -22.878513    -22.878513
   0.69316    -22.878510    -22.878510
   0.67696    -22.878509    -22.878509
   0.66075    -22.878508    -22.878508
   0.64454    -22.878519    -22.878519
   0.62833    -22.878523    -22.878523
   0.61212    -22.878528    -22.878528
   0.59591    -22.878524    -22.878524
   0.59591    -22.878524    -22.878524
   0.58023    -22.878505    -22.878505
   0.56455    -22.878503    -22.878503
   0.54887    -22.878497    -22.878497
   0.53318    -22.878498    -22.878498
   0.51750    -22.878480    -22.878480
   0.50182    -22.878472    -22.878472
   0.48614    -22.878477    -22.878477
   0.47046    -22.878478    -22.878478
   0.45477    -22.878475    -22.878475
   0.43909    -22.878474    -22.878474
   0.42341    -22.878482    -22.878482
   0.40773    -22.878494    -22.878494
   0.39205    -22.878504    -22.878504
   0.37636    -22.878501    -22.878501
   0.36068    -22.878474    -22.878474
   0.34500    -22.878471    -22.878471
   0.32932    -22.878465    -22.878465
   0.31364    -22.878483    -22.878484
   0.29796    -22.878463    -22.878463
   0.28227    -22.878500    -22.878500
   0.26659    -22.878483    -22.878483
   0.25091    -22.878494    -22.878494
   0.23523    -22.878513    -22.878513
   0.21955    -22.878503    -22.878503
   0.20386    -22.878526    -22.878526
   0.18818    -22.878521    -22.878521
   0.17250    -22.878537    -22.878537
   0.15682    -22.878535    -22.878535
   0.14114    -22.878535    -22.878535
   0.12545    -22.878537    -22.878537
   0.10977    -22.878528    -22.878528
   0.09409    -22.878509    -22.878509
   0.07841    -22.878507    -22.878507
   0.06273    -22.878506    -22.878506
   0.04705    -22.878529    -22.878529
   0.03136    -22.878548    -22.878548
   0.01568    -22.878552    -22.878552
   0.00000    -22.878552    -22.878552
 
# Band-Index    3
   0.00000    -22.877027    -22.877027
   0.01568    -22.877027    -22.877027
   0.03136    -22.877026    -22.877026
   0.04705    -22.877017    -22.877017
   0.06273    -22.877008    -22.877008
   0.07841    -22.877008    -22.877008
   0.09409    -22.876992    -22.876992
   0.10977    -22.876996    -22.876996
   0.12545    -22.876997    -22.876997
   0.14114    -22.876989    -22.876989
   0.15682    -22.876992    -22.876992
   0.17250    -22.876998    -22.876998
   0.18818    -22.877011    -22.877011
   0.20386    -22.877012    -22.877012
   0.21955    -22.877006    -22.877006
   0.23523    -22.877007    -22.877007
   0.25091    -22.876998    -22.876998
   0.26659    -22.876982    -22.876982
   0.28227    -22.876983    -22.876983
   0.29796    -22.876962    -22.876962
   0.31364    -22.876965    -22.876965
   0.32932    -22.876977    -22.876977
   0.34500    -22.876986    -22.876986
   0.36068    -22.876983    -22.876983
   0.37636    -22.876997    -22.876997
   0.39205    -22.876996    -22.876996
   0.40773    -22.876993    -22.876993
   0.42341    -22.876988    -22.876988
   0.43909    -22.876969    -22.876969
   0.45477    -22.876969    -22.876969
   0.47046    -22.876973    -22.876973
   0.48614    -22.876970    -22.876970
