#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 178 128
# Band-Index    1
   0.00000    -37.039743    -34.705563
   0.01552    -37.039739    -34.705561
   0.03103    -37.039738    -34.705556
   0.04655    -37.039731    -34.705551
   0.06206    -37.039723    -34.705547
   0.07758    -37.039723    -34.705547
   0.09309    -37.039723    -34.705545
   0.10861    -37.039722    -34.705543
   0.12412    -37.039723    -34.705544
   0.13964    -37.039718    -34.705537
   0.15515    -37.039719    -34.705539
   0.17067    -37.039717    -34.705535
   0.18618    -37.039717    -34.705536
   0.20170    -37.039720    -34.705537
   0.21721    -37.039714    -34.705531
   0.23273    -37.039715    -34.705531
   0.24824    -37.039719    -34.705533
   0.26376    -37.039715    -34.705531
   0.27927    -37.039715    -34.705533
   0.29479    -37.039717    -34.705533
   0.31030    -37.039721    -34.705535
   0.32582    -37.039720    -34.705528
   0.34134    -37.039719    -34.705528
   0.35685    -37.039721    -34.705527
   0.37237    -37.039722    -34.705529
   0.38788    -37.039720    -34.705529
   0.40340    -37.039720    -34.705527
   0.41891    -37.039725    -34.705535
   0.43443    -37.039725    -34.705535
   0.44994    -37.039725    -34.705535
   0.46546    -37.039724    -34.705533
   0.48097    -37.039725    -34.705536
   0.49649    -37.039724    -34.705536
   0.51200    -37.039724    -34.705532
   0.52752    -37.039725    -34.705532
   0.54303    -37.039724    -34.705529
   0.55855    -37.039720    -34.705530
   0.57406    -37.039719    -34.705528
   0.58958    -37.039715    -34.705527
   0.60509    -37.039715    -34.705527
   0.60509    -37.039715    -34.705527
   0.62155    -37.039718    -34.705530
   0.63801    -37.039719    -34.705531
   0.65446    -37.039723    -34.705537
   0.67092    -37.039722    -34.705535
   0.68738    -37.039721    -34.705531
   0.70383    -37.039721    -34.705532
   0.72029    -37.039723    -34.705534
   0.73675    -37.039724    -34.705535
   0.75320    -37.039722    -34.705534
   0.76966    -37.039720    -34.705532
   0.78611    -37.039722    -34.705531
   0.80257    -37.039721    -34.705531
   0.81903    -37.039720    -34.705529
   0.81903    -37.039721    -34.705531
   0.83468    -37.039721    -34.705532
   0.85033    -37.039720    -34.705530
   0.86599    -37.039720    -34.705531
   0.88164    -37.039718    -34.705530
   0.89730    -37.039718    -34.705530
   0.91295    -37.039717    -34.705529
   0.92860    -37.039718    -34.705529
   0.94426    -37.039719    -34.705528
   0.95991    -37.039719    -34.705531
   0.97556    -37.039716    -34.705528
   0.99122    -37.039717    -34.705531
   1.00687    -37.039718    -34.705533
   1.02252    -37.039717    -34.705530
   1.03818    -37.039718    -34.705530
   1.05383    -37.039719    -34.705531
   1.06949    -37.039717    -34.705530
   1.08514    -37.039717    -34.705530
   1.10079    -37.039718    -34.705529
   1.11645    -37.039715    -34.705525
   1.13210    -37.039715    -34.705524
   1.14775    -37.039717    -34.705526
   1.16341    -37.039717    -34.705526
   1.17906    -37.039716    -34.705523
   1.19471    -37.039717    -34.705523
   1.21037    -37.039722    -34.705530
   1.22602    -37.039724    -34.705533
   1.24168    -37.039729    -34.705540
   1.25733    -37.039729    -34.705538
   1.27298    -37.039727    -34.705537
   1.28864    -37.039726    -34.705537
   1.30429    -37.039723    -34.705535
   1.31994    -37.039722    -34.705531
   1.33560    -37.039725    -34.705540
   1.35125    -37.039725    -34.705539
   1.36690    -37.039724    -34.705539
   1.38256    -37.039725    -34.705542
   1.39821    -37.039727    -34.705543
   1.41387    -37.039730    -34.705545
   1.42952    -37.039736    -34.705553
   1.44517    -37.039739    -34.705560
   1.46083    -37.039743    -34.705563
   1.46083    -37.039743    -34.705563
   1.47671    -37.039740    -34.705560
   1.49259    -37.039734    -34.705552
   1.50847    -37.039728    -34.705535
   1.52435    -37.039727    -34.705532
   1.54022    -37.039726    -34.705533
   1.55610    -37.039722    -34.705525
   1.57198    -37.039723    -34.705526
   1.58786    -37.039723    -34.705524
   1.60374    -37.039723    -34.705527
   1.61962    -37.039725    -34.705536
   1.63550    -37.039723    -34.705533
   1.65138    -37.039720    -34.705531
   1.66726    -37.039717    -34.705524
   1.68314    -37.039715    -34.705528
   1.69902    -37.039716    -34.705530
   1.71490    -37.039716    -34.705528
   1.73078    -37.039718    -34.705528
   1.74666    -37.039717    -34.705523
   1.76254    -37.039720    -34.705525
   1.77842    -37.039718    -34.705522
   1.79430    -37.039719    -34.705522
   1.81018    -37.039720    -34.705527
   1.82606    -37.039719    -34.705523
   1.84194    -37.039720    -34.705527
   1.85782    -37.039721    -34.705528
   1.87370    -37.039722    -34.705530
   1.88958    -37.039729    -34.705535
   1.90546    -37.039728    -34.705537
   1.92134    -37.039727    -34.705536
   1.93721    -37.039725    -34.705533
   1.95309    -37.039722    -34.705536
   1.96897    -37.039721    -34.705534
   1.98485    -37.039719    -34.705530
   1.98485    -37.039719    -34.705530
   2.00070    -37.039721    -34.705531
   2.01655    -37.039721    -34.705532
   2.03239    -37.039724    -34.705534
   2.04824    -37.039725    -34.705530
   2.06409    -37.039724    -34.705531
   2.07994    -37.039724    -34.705531
   2.09578    -37.039723    -34.705532
   2.11163    -37.039722    -34.705531
   2.12748    -37.039722    -34.705530
   2.14332    -37.039723    -34.705532
   2.15917    -37.039722    -34.705533
   2.17502    -37.039722    -34.705532
   2.19086    -37.039719    -34.705528
   2.20671    -37.039719    -34.705527
